,Subject,Matching,Identity,English_Identity,RT_ms,RT_sec,ACC,blocktype,Country
2906,292275968,Matching,Self,self,280,0.28,1,blocked,United Kingdom
2907,292275968,Matching,Self,self,455,0.455,1,blocked,United Kingdom
2908,292275968,Matching,Self,self,376,0.376,1,blocked,United Kingdom
2909,292275968,Matching,Self,self,407,0.407,1,blocked,United Kingdom
2910,292275968,Matching,Self,self,305,0.305,1,blocked,United Kingdom
2911,292275968,Matching,Self,self,315,0.315,1,blocked,United Kingdom
2912,292275968,Matching,Self,self,284,0.284,1,blocked,United Kingdom
2913,292275968,Matching,Self,self,292,0.292,1,blocked,United Kingdom
2914,292275968,Matching,Self,self,397,0.397,1,blocked,United Kingdom
2915,292275968,Matching,Self,self,345,0.345,1,mixed,United Kingdom
2916,292275968,Matching,Self,self,301,0.301,1,mixed,United Kingdom
2917,292275968,Matching,Self,self,385,0.385,1,mixed,United Kingdom
2918,292275968,Matching,Self,self,533,0.533,1,mixed,United Kingdom
2919,292275968,Matching,Self,self,359,0.359,1,mixed,United Kingdom
2920,292275968,Matching,Self,self,368,0.368,1,mixed,United Kingdom
2921,292275968,Matching,Self,self,390,0.39,1,mixed,United Kingdom
2922,292275968,Matching,Self,self,347,0.347,1,mixed,United Kingdom
2923,292275968,Matching,Self,self,500,0.5,1,mixed,United Kingdom
2924,292275968,Matching,Self,self,516,0.516,1,mixed,United Kingdom
2925,292275968,Matching,Self,self,299,0.299,1,mixed,United Kingdom
2926,292275968,Matching,Self,self,667,0.667,1,mixed,United Kingdom
2927,292275968,Matching,Self,self,362,0.362,1,mixed,United Kingdom
2928,292275968,Matching,Self,self,244,0.244,1,mixed,United Kingdom
2929,292275968,Matching,Self,self,659,0.659,1,mixed,United Kingdom
2930,292275968,Matching,Self,self,457,0.457,0,mixed,United Kingdom
2931,292275968,Matching,Self,self,487,0.487,1,mixed,United Kingdom
2932,292275968,Matching,Self,self,307,0.307,1,mixed,United Kingdom
2933,292275968,Matching,Self,self,227,0.227,1,mixed,United Kingdom
2934,292275968,Matching,Stranger,stranger,515,0.515,0,mixed,United Kingdom
2935,292275968,Matching,Stranger,stranger,548,0.548,1,mixed,United Kingdom
2936,292275968,Matching,Stranger,stranger,718,0.718,1,mixed,United Kingdom
2937,292275968,Matching,Stranger,stranger,964,0.964,1,mixed,United Kingdom
2938,292275968,Matching,Stranger,stranger,474,0.474,1,mixed,United Kingdom
2939,292275968,Matching,Stranger,stranger,559,0.559,1,mixed,United Kingdom
2940,292275968,Matching,Stranger,stranger,524,0.524,0,mixed,United Kingdom
2941,292275968,Matching,Stranger,stranger,550,0.55,0,mixed,United Kingdom
2942,292275968,Matching,Stranger,stranger,407,0.407,1,mixed,United Kingdom
2943,292275968,Matching,Stranger,stranger,645,0.645,1,mixed,United Kingdom
2944,292275968,Matching,Stranger,stranger,493,0.493,1,blocked,United Kingdom
2945,292275968,Matching,Stranger,stranger,399,0.399,1,blocked,United Kingdom
2946,292275968,Matching,Stranger,stranger,344,0.344,1,blocked,United Kingdom
2947,292275968,Matching,Stranger,stranger,462,0.462,1,blocked,United Kingdom
2948,292275968,Matching,Stranger,stranger,310,0.31,1,blocked,United Kingdom
2949,292275968,Matching,Stranger,stranger,379,0.379,1,blocked,United Kingdom
2950,292275968,Matching,Stranger,stranger,365,0.365,1,blocked,United Kingdom
2951,292275968,Matching,Stranger,stranger,408,0.408,1,blocked,United Kingdom
2952,292275968,Matching,Stranger,stranger,368,0.368,1,blocked,United Kingdom
2953,292275968,Matching,Stranger,stranger,381,0.381,1,blocked,United Kingdom
2954,292275968,Matching,Stranger,stranger,320,0.32,0,blocked,United Kingdom
2955,292275968,Matching,Stranger,stranger,384,0.384,1,blocked,United Kingdom
2956,292275968,Matching,Stranger,stranger,350,0.35,1,blocked,United Kingdom
2957,292275968,Matching,Stranger,stranger,384,0.384,1,blocked,United Kingdom
2958,292275968,Matching,Stranger,stranger,309,0.309,1,blocked,United Kingdom
2959,292275968,Matching,Stranger,stranger,328,0.328,1,blocked,United Kingdom
2960,292275968,Matching,Stranger,stranger,306,0.306,1,blocked,United Kingdom
2961,292275968,Matching,Stranger,stranger,343,0.343,1,blocked,United Kingdom
2962,292275968,Matching,Stranger,stranger,337,0.337,1,blocked,United Kingdom
2963,292275968,Matching,Stranger,stranger,282,0.282,1,blocked,United Kingdom
2964,292275968,Matching,Stranger,stranger,315,0.315,1,blocked,United Kingdom
2965,292275968,Matching,Stranger,stranger,415,0.415,0,blocked,United Kingdom
2966,292275968,Matching,Stranger,stranger,364,0.364,1,blocked,United Kingdom
2967,292275968,Matching,Stranger,stranger,435,0.435,1,blocked,United Kingdom
2968,292275968,Matching,Stranger,stranger,360,0.36,1,blocked,United Kingdom
2969,292275968,Matching,Stranger,stranger,328,0.328,1,blocked,United Kingdom
2970,292275968,Matching,Stranger,stranger,256,0.256,1,blocked,United Kingdom
2971,292275968,Matching,Stranger,stranger,406,0.406,1,blocked,United Kingdom
2972,292275968,Matching,Stranger,stranger,327,0.327,1,blocked,United Kingdom
2973,292275968,Matching,Stranger,stranger,297,0.297,1,blocked,United Kingdom
2974,292275968,Matching,Stranger,stranger,766,0.766,1,mixed,United Kingdom
2975,292275968,Matching,Stranger,stranger,454,0.454,1,mixed,United Kingdom
2976,292275968,Matching,Stranger,stranger,341,0.341,0,mixed,United Kingdom
2977,292275968,Matching,Stranger,stranger,304,0.304,1,mixed,United Kingdom
2978,292275968,Matching,Stranger,stranger,442,0.442,1,mixed,United Kingdom
2979,292275968,Matching,Stranger,stranger,291,0.291,1,mixed,United Kingdom
2980,292275968,Matching,Stranger,stranger,737,0.737,1,mixed,United Kingdom
2981,292275968,Matching,Stranger,stranger,201,0.201,1,mixed,United Kingdom
2982,292275968,Matching,Stranger,stranger,675,0.675,0,mixed,United Kingdom
2983,292275968,Matching,Stranger,stranger,407,0.407,1,mixed,United Kingdom
2984,292275968,Matching,Stranger,stranger,367,0.367,1,mixed,United Kingdom
2985,292275968,Matching,Stranger,stranger,400,0.4,1,mixed,United Kingdom
2986,292275968,Matching,Stranger,stranger,369,0.369,1,mixed,United Kingdom
2987,292275968,Matching,Stranger,stranger,334,0.334,1,mixed,United Kingdom
2988,292275968,Matching,Stranger,stranger,415,0.415,1,mixed,United Kingdom
2989,292275968,Matching,Stranger,stranger,460,0.46,1,mixed,United Kingdom
2990,292275968,Matching,Stranger,stranger,552,0.552,1,mixed,United Kingdom
2991,292275968,Matching,Stranger,stranger,333,0.333,0,mixed,United Kingdom
2992,292275968,Matching,Stranger,stranger,326,0.326,1,mixed,United Kingdom
2993,292275968,Nonmatching,Close,friend,589,0.589,1,mixed,United Kingdom
2994,292275968,Nonmatching,Close,friend,625,0.625,1,mixed,United Kingdom
2995,292275968,Nonmatching,Close,friend,528,0.528,1,mixed,United Kingdom
2996,292275968,Nonmatching,Close,friend,855,0.855,0,mixed,United Kingdom
2997,292275968,Nonmatching,Close,friend,772,0.772,1,mixed,United Kingdom
2998,292275968,Nonmatching,Close,friend,254,0.254,0,mixed,United Kingdom
2999,292275968,Nonmatching,Close,friend,434,0.434,1,mixed,United Kingdom
3000,292275968,Nonmatching,Close,friend,562,0.562,1,mixed,United Kingdom
3001,292275968,Nonmatching,Close,friend,556,0.556,1,mixed,United Kingdom
3002,292275968,Nonmatching,Close,friend,456,0.456,1,mixed,United Kingdom
3003,292275968,Nonmatching,Close,friend,348,0.348,1,blocked,United Kingdom
3004,292275968,Nonmatching,Close,friend,317,0.317,1,blocked,United Kingdom
3005,292275968,Nonmatching,Close,friend,375,0.375,1,blocked,United Kingdom
3006,292275968,Nonmatching,Close,friend,437,0.437,1,blocked,United Kingdom
3007,292275968,Nonmatching,Close,friend,405,0.405,1,blocked,United Kingdom
3008,292275968,Nonmatching,Close,friend,269,0.269,0,blocked,United Kingdom
3009,292275968,Nonmatching,Close,friend,379,0.379,1,blocked,United Kingdom
3010,292275968,Nonmatching,Close,friend,413,0.413,1,blocked,United Kingdom
3011,292275968,Nonmatching,Close,friend,495,0.495,1,blocked,United Kingdom
3012,292275968,Nonmatching,Close,friend,352,0.352,1,blocked,United Kingdom
3013,292275968,Nonmatching,Close,friend,470,0.47,1,blocked,United Kingdom
3014,292275968,Nonmatching,Close,friend,695,0.695,1,blocked,United Kingdom
3015,292275968,Nonmatching,Close,friend,328,0.328,1,blocked,United Kingdom
3016,292275968,Nonmatching,Close,friend,384,0.384,1,blocked,United Kingdom
3017,292275968,Nonmatching,Close,friend,491,0.491,1,blocked,United Kingdom
3018,292275968,Nonmatching,Close,friend,408,0.408,1,blocked,United Kingdom
3019,292275968,Nonmatching,Close,friend,412,0.412,1,blocked,United Kingdom
3020,292275968,Nonmatching,Close,friend,378,0.378,1,blocked,United Kingdom
3021,292275968,Nonmatching,Close,friend,363,0.363,1,blocked,United Kingdom
3022,292275968,Nonmatching,Close,friend,366,0.366,1,blocked,United Kingdom
3023,292275968,Nonmatching,Close,friend,407,0.407,1,blocked,United Kingdom
3024,292275968,Nonmatching,Close,friend,379,0.379,1,blocked,United Kingdom
3025,292275968,Nonmatching,Close,friend,407,0.407,1,blocked,United Kingdom
3026,292275968,Nonmatching,Close,friend,392,0.392,1,blocked,United Kingdom
3027,292275968,Nonmatching,Close,friend,319,0.319,1,blocked,United Kingdom
3028,292275968,Nonmatching,Close,friend,462,0.462,1,blocked,United Kingdom
3029,292275968,Nonmatching,Close,friend,450,0.45,1,blocked,United Kingdom
3030,292275968,Nonmatching,Close,friend,395,0.395,1,blocked,United Kingdom
3031,292275968,Nonmatching,Close,friend,439,0.439,1,mixed,United Kingdom
3032,292275968,Nonmatching,Close,friend,395,0.395,0,mixed,United Kingdom
3033,292275968,Nonmatching,Close,friend,439,0.439,1,mixed,United Kingdom
3034,292275968,Nonmatching,Close,friend,548,0.548,1,mixed,United Kingdom
3035,292275968,Nonmatching,Close,friend,622,0.622,0,mixed,United Kingdom
3036,292275968,Nonmatching,Close,friend,575,0.575,1,mixed,United Kingdom
3037,292275968,Nonmatching,Close,friend,370,0.37,1,mixed,United Kingdom
3038,292275968,Nonmatching,Close,friend,477,0.477,1,mixed,United Kingdom
3039,292275968,Nonmatching,Close,friend,667,0.667,1,mixed,United Kingdom
3040,292275968,Nonmatching,Close,friend,251,0.251,0,mixed,United Kingdom
3041,292275968,Nonmatching,Close,friend,517,0.517,1,mixed,United Kingdom
3042,292275968,Nonmatching,Close,friend,1042,1.042,1,mixed,United Kingdom
3043,292275968,Nonmatching,Close,friend,511,0.511,1,mixed,United Kingdom
3044,292275968,Nonmatching,Close,friend,408,0.408,1,mixed,United Kingdom
3045,292275968,Nonmatching,Close,friend,301,0.301,0,mixed,United Kingdom
3046,292275968,Nonmatching,Close,friend,422,0.422,1,mixed,United Kingdom
3047,292275968,Nonmatching,Self,self,574,0.574,0,mixed,United Kingdom
3048,292275968,Nonmatching,Self,self,1209,1.209,1,mixed,United Kingdom
3049,292275968,Nonmatching,Self,self,644,0.644,0,mixed,United Kingdom
3050,292275968,Nonmatching,Self,self,485,0.485,1,mixed,United Kingdom
3051,292275968,Nonmatching,Self,self,802,0.802,1,mixed,United Kingdom
3052,292275968,Nonmatching,Self,self,369,0.369,0,mixed,United Kingdom
3053,292275968,Nonmatching,Self,self,297,0.297,0,mixed,United Kingdom
3054,292275968,Nonmatching,Self,self,527,0.527,1,mixed,United Kingdom
3055,292275968,Nonmatching,Self,self,963,0.963,1,mixed,United Kingdom
3056,292275968,Nonmatching,Self,self,471,0.471,1,mixed,United Kingdom
3057,292275968,Nonmatching,Self,self,455,0.455,1,blocked,United Kingdom
3058,292275968,Nonmatching,Self,self,332,0.332,1,blocked,United Kingdom
3059,292275968,Nonmatching,Self,self,491,0.491,1,blocked,United Kingdom
3060,292275968,Nonmatching,Self,self,422,0.422,1,blocked,United Kingdom
3061,292275968,Nonmatching,Self,self,333,0.333,1,blocked,United Kingdom
3062,292275968,Nonmatching,Self,self,334,0.334,1,blocked,United Kingdom
3063,292275968,Nonmatching,Self,self,531,0.531,0,blocked,United Kingdom
3064,292275968,Nonmatching,Self,self,369,0.369,1,blocked,United Kingdom
3065,292275968,Nonmatching,Self,self,409,0.409,1,blocked,United Kingdom
3066,292275968,Nonmatching,Self,self,328,0.328,1,blocked,United Kingdom
3067,292275968,Nonmatching,Self,self,680,0.68,1,blocked,United Kingdom
3068,292275968,Nonmatching,Self,self,361,0.361,1,blocked,United Kingdom
3069,292275968,Nonmatching,Self,self,389,0.389,1,blocked,United Kingdom
3070,292275968,Nonmatching,Self,self,423,0.423,1,blocked,United Kingdom
3071,292275968,Nonmatching,Self,self,427,0.427,1,blocked,United Kingdom
3072,292275968,Nonmatching,Self,self,292,0.292,1,blocked,United Kingdom
3073,292275968,Nonmatching,Self,self,336,0.336,1,blocked,United Kingdom
3074,292275968,Nonmatching,Self,self,390,0.39,1,blocked,United Kingdom
3075,292275968,Nonmatching,Self,self,492,0.492,1,blocked,United Kingdom
3076,292275968,Nonmatching,Self,self,299,0.299,0,blocked,United Kingdom
3077,292275968,Nonmatching,Self,self,401,0.401,1,blocked,United Kingdom
3078,292275968,Nonmatching,Self,self,279,0.279,1,blocked,United Kingdom
3079,292275968,Nonmatching,Self,self,261,0.261,0,blocked,United Kingdom
3080,292275968,Nonmatching,Self,self,480,0.48,1,blocked,United Kingdom
3081,292275968,Nonmatching,Self,self,364,0.364,1,blocked,United Kingdom
3082,292275968,Nonmatching,Self,self,409,0.409,1,blocked,United Kingdom
3083,292275968,Nonmatching,Self,self,525,0.525,1,blocked,United Kingdom
3084,292275968,Nonmatching,Self,self,383,0.383,1,blocked,United Kingdom
3085,292275968,Nonmatching,Self,self,314,0.314,1,blocked,United Kingdom
3086,292275968,Nonmatching,Self,self,357,0.357,1,mixed,United Kingdom
3087,292275968,Nonmatching,Self,self,369,0.369,0,mixed,United Kingdom
3088,292275968,Nonmatching,Self,self,729,0.729,1,mixed,United Kingdom
3089,292275968,Nonmatching,Self,self,367,0.367,1,mixed,United Kingdom
3090,292275968,Nonmatching,Self,self,553,0.553,1,mixed,United Kingdom
3091,292275968,Nonmatching,Self,self,316,0.316,1,mixed,United Kingdom
3092,292275968,Nonmatching,Self,self,301,0.301,0,mixed,United Kingdom
3093,292275968,Nonmatching,Self,self,395,0.395,1,mixed,United Kingdom
3094,292275968,Nonmatching,Self,self,632,0.632,0,mixed,United Kingdom
3095,292275968,Nonmatching,Self,self,374,0.374,0,mixed,United Kingdom
3096,292275968,Nonmatching,Self,self,376,0.376,1,mixed,United Kingdom
3097,292275968,Nonmatching,Self,self,461,0.461,1,mixed,United Kingdom
3098,292275968,Nonmatching,Self,self,865,0.865,1,mixed,United Kingdom
3099,292275968,Nonmatching,Self,self,395,0.395,1,mixed,United Kingdom
3100,292275968,Nonmatching,Self,self,333,0.333,0,mixed,United Kingdom
3101,292275968,Nonmatching,Self,self,315,0.315,1,mixed,United Kingdom
3102,292275968,Nonmatching,Self,self,369,0.369,0,mixed,United Kingdom
3103,292275968,Nonmatching,Self,self,220,0.22,0,mixed,United Kingdom
3104,292275968,Nonmatching,Self,self,366,0.366,1,mixed,United Kingdom
3105,292275968,Nonmatching,Stranger,stranger,483,0.483,1,mixed,United Kingdom
3106,292275968,Nonmatching,Stranger,stranger,527,0.527,1,mixed,United Kingdom
3107,292275968,Nonmatching,Stranger,stranger,787,0.787,1,mixed,United Kingdom
3108,292275968,Nonmatching,Stranger,stranger,683,0.683,1,mixed,United Kingdom
3109,292275968,Nonmatching,Stranger,stranger,791,0.791,1,mixed,United Kingdom
3110,292275968,Nonmatching,Stranger,stranger,1168,1.168,1,mixed,United Kingdom
3111,292275968,Nonmatching,Stranger,stranger,568,0.568,1,mixed,United Kingdom
3112,292275968,Nonmatching,Stranger,stranger,862,0.862,1,mixed,United Kingdom
3113,292275968,Nonmatching,Stranger,stranger,569,0.569,1,mixed,United Kingdom
3114,292275968,Nonmatching,Stranger,stranger,442,0.442,1,mixed,United Kingdom
3115,292275968,Nonmatching,Stranger,stranger,476,0.476,1,blocked,United Kingdom
3116,292275968,Nonmatching,Stranger,stranger,556,0.556,1,blocked,United Kingdom
3117,292275968,Nonmatching,Stranger,stranger,455,0.455,1,blocked,United Kingdom
3118,292275968,Nonmatching,Stranger,stranger,378,0.378,1,blocked,United Kingdom
3119,292275968,Nonmatching,Stranger,stranger,361,0.361,1,blocked,United Kingdom
3120,292275968,Nonmatching,Stranger,stranger,379,0.379,1,blocked,United Kingdom
3121,292275968,Nonmatching,Stranger,stranger,364,0.364,1,blocked,United Kingdom
3122,292275968,Nonmatching,Stranger,stranger,355,0.355,1,blocked,United Kingdom
3123,292275968,Nonmatching,Stranger,stranger,240,0.24,0,blocked,United Kingdom
3124,292275968,Nonmatching,Stranger,stranger,896,0.896,1,blocked,United Kingdom
3125,292275968,Nonmatching,Stranger,stranger,569,0.569,1,blocked,United Kingdom
3126,292275968,Nonmatching,Stranger,stranger,374,0.374,1,blocked,United Kingdom
3127,292275968,Nonmatching,Stranger,stranger,449,0.449,1,blocked,United Kingdom
3128,292275968,Nonmatching,Stranger,stranger,336,0.336,1,blocked,United Kingdom
3129,292275968,Nonmatching,Stranger,stranger,406,0.406,1,blocked,United Kingdom
3130,292275968,Nonmatching,Stranger,stranger,452,0.452,0,blocked,United Kingdom
3131,292275968,Nonmatching,Stranger,stranger,316,0.316,1,blocked,United Kingdom
3132,292275968,Nonmatching,Stranger,stranger,423,0.423,1,blocked,United Kingdom
3133,292275968,Nonmatching,Stranger,stranger,402,0.402,1,blocked,United Kingdom
3134,292275968,Nonmatching,Stranger,stranger,368,0.368,1,blocked,United Kingdom
3135,292275968,Nonmatching,Stranger,stranger,394,0.394,1,blocked,United Kingdom
3136,292275968,Nonmatching,Stranger,stranger,422,0.422,1,blocked,United Kingdom
3137,292275968,Nonmatching,Stranger,stranger,430,0.43,1,blocked,United Kingdom
3138,292275968,Nonmatching,Stranger,stranger,485,0.485,1,blocked,United Kingdom
3139,292275968,Nonmatching,Stranger,stranger,384,0.384,1,blocked,United Kingdom
3140,292275968,Nonmatching,Stranger,stranger,419,0.419,1,blocked,United Kingdom
3141,292275968,Nonmatching,Stranger,stranger,354,0.354,1,blocked,United Kingdom
3142,292275968,Nonmatching,Stranger,stranger,376,0.376,1,blocked,United Kingdom
3143,292275968,Nonmatching,Stranger,stranger,410,0.41,1,blocked,United Kingdom
3144,292275968,Nonmatching,Stranger,stranger,272,0.272,1,mixed,United Kingdom
3145,292275968,Nonmatching,Stranger,stranger,553,0.553,1,mixed,United Kingdom
3146,292275968,Nonmatching,Stranger,stranger,381,0.381,1,mixed,United Kingdom
3147,292275968,Nonmatching,Stranger,stranger,485,0.485,1,mixed,United Kingdom
3148,292275968,Nonmatching,Stranger,stranger,334,0.334,1,mixed,United Kingdom
3149,292275968,Nonmatching,Stranger,stranger,545,0.545,0,mixed,United Kingdom
3150,292275968,Nonmatching,Stranger,stranger,542,0.542,1,mixed,United Kingdom
3151,292275968,Nonmatching,Stranger,stranger,762,0.762,1,mixed,United Kingdom
3152,292275968,Nonmatching,Stranger,stranger,544,0.544,1,mixed,United Kingdom
3153,292275968,Nonmatching,Stranger,stranger,728,0.728,1,mixed,United Kingdom
