,Subject,Age,Gender,Handedness,Shape,Label,Matching,Identity,Response,RT_ms,RT_sec,ACC,Country
9281,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,383,0.383,1,Germany
9282,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,403,0.403,1,Germany
9283,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,347,0.347,1,Germany
9284,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,328,0.328,1,Germany
9285,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,436,0.436,1,Germany
9286,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,446,0.446,1,Germany
9287,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,192,0.192,1,Germany
9288,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,304,0.304,1,Germany
9289,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,341,0.341,1,Germany
9290,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,374,0.374,1,Germany
9291,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,334,0.334,1,Germany
9292,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,402,0.402,1,Germany
9293,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,370,0.37,1,Germany
9294,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,324,0.324,1,Germany
9295,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,415,0.415,1,Germany
9296,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,331,0.331,1,Germany
9297,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,453,0.453,1,Germany
9298,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,326,0.326,1,Germany
9299,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,373,0.373,1,Germany
9300,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,567,0.567,1,Germany
9301,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,331,0.331,1,Germany
9302,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,455,0.455,1,Germany
9303,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,249,0.249,1,Germany
9304,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,375,0.375,1,Germany
9305,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,802,0.802,1,Germany
9306,142,21,Frau,rechts,circle.png,Ich,Matching,Self,1,429,0.429,1,Germany
9307,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,404,0.404,0,Germany
9308,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,656,0.656,1,Germany
9309,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,766,0.766,1,Germany
9310,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,984,0.984,1,Germany
9311,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,647,0.647,1,Germany
9312,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,1312,1.312,1,Germany
9313,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,809,0.809,1,Germany
9314,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,581,0.581,1,Germany
9315,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,404,0.404,0,Germany
9316,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,493,0.493,1,Germany
9317,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,514,0.514,1,Germany
9318,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,577,0.577,1,Germany
9319,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,503,0.503,1,Germany
9320,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,507,0.507,1,Germany
9321,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,760,0.76,1,Germany
9322,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,475,0.475,1,Germany
9323,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,514,0.514,1,Germany
9324,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,283,0.283,0,Germany
9325,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,451,0.451,1,Germany
9326,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,595,0.595,1,Germany
9327,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,541,0.541,1,Germany
9328,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,621,0.621,1,Germany
9329,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,461,0.461,1,Germany
9330,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,369,0.369,0,Germany
9331,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,396,0.396,1,Germany
9332,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,443,0.443,1,Germany
9333,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,376,0.376,0,Germany
9334,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,359,0.359,1,Germany
9335,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,474,0.474,1,Germany
9336,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,297,0.297,1,Germany
9337,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,399,0.399,1,Germany
9338,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,464,0.464,1,Germany
9339,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,407,0.407,0,Germany
9340,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,520,0.52,0,Germany
9341,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,369,0.369,1,Germany
9342,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,544,0.544,1,Germany
9343,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,550,0.55,1,Germany
9344,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,608,0.608,1,Germany
9345,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,465,0.465,1,Germany
9346,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,630,0.63,1,Germany
9347,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,475,0.475,1,Germany
9348,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,368,0.368,1,Germany
9349,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,529,0.529,1,Germany
9350,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,272,0.272,1,Germany
9351,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,424,0.424,0,Germany
9352,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,415,0.415,1,Germany
9353,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,637,0.637,1,Germany
9354,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,406,0.406,1,Germany
9355,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,423,0.423,1,Germany
9356,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,278,0.278,1,Germany
9357,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,280,0.28,1,Germany
9358,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,376,0.376,0,Germany
9359,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,336,0.336,1,Germany
9360,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,435,0.435,1,Germany
9361,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,492,0.492,1,Germany
9362,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,397,0.397,1,Germany
9363,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,661,0.661,1,Germany
9364,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,443,0.443,1,Germany
9365,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,5,380,0.38,0,Germany
9366,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,398,0.398,1,Germany
9367,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,436,0.436,1,Germany
9368,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,443,0.443,1,Germany
9369,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,593,0.593,1,Germany
9370,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,499,0.499,1,Germany
9371,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,518,0.518,1,Germany
9372,142,21,Frau,rechts,triangle.png,Fremder,Matching,Stranger,1,452,0.452,1,Germany
9373,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,366,0.366,0,Germany
9374,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,831,0.831,1,Germany
9375,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,758,0.758,1,Germany
9376,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,631,0.631,1,Germany
9377,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,499,0.499,1,Germany
9378,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,627,0.627,1,Germany
9379,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,561,0.561,1,Germany
9380,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,550,0.55,1,Germany
9381,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,372,0.372,1,Germany
9382,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,383,0.383,1,Germany
9383,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,409,0.409,1,Germany
9384,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,611,0.611,1,Germany
9385,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,634,0.634,1,Germany
9386,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,468,0.468,1,Germany
9387,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,487,0.487,1,Germany
9388,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,499,0.499,1,Germany
9389,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,463,0.463,1,Germany
9390,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,375,0.375,1,Germany
9391,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,557,0.557,1,Germany
9392,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,557,0.557,1,Germany
9393,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,578,0.578,1,Germany
9394,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,520,0.52,1,Germany
9395,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,1,613,0.613,0,Germany
9396,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,610,0.61,1,Germany
9397,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,668,0.668,1,Germany
9398,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,538,0.538,1,Germany
9399,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,681,0.681,1,Germany
9400,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,400,0.4,1,Germany
9401,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,391,0.391,1,Germany
9402,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,612,0.612,1,Germany
9403,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,588,0.588,1,Germany
9404,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,455,0.455,1,Germany
9405,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,425,0.425,1,Germany
9406,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,369,0.369,1,Germany
9407,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,609,0.609,1,Germany
9408,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,457,0.457,1,Germany
9409,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,368,0.368,1,Germany
9410,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,493,0.493,1,Germany
9411,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,642,0.642,1,Germany
9412,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,453,0.453,1,Germany
9413,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,740,0.74,1,Germany
9414,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,441,0.441,1,Germany
9415,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,433,0.433,1,Germany
9416,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,561,0.561,1,Germany
9417,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,349,0.349,1,Germany
9418,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,424,0.424,1,Germany
9419,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,497,0.497,1,Germany
9420,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,412,0.412,1,Germany
9421,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,653,0.653,1,Germany
9422,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,446,0.446,1,Germany
9423,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,370,0.37,1,Germany
9424,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,712,0.712,1,Germany
9425,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,465,0.465,1,Germany
9426,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,421,0.421,1,Germany
9427,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,472,0.472,1,Germany
9428,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,423,0.423,1,Germany
9429,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,425,0.425,1,Germany
9430,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,482,0.482,1,Germany
9431,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,651,0.651,1,Germany
9432,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,498,0.498,1,Germany
9433,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,450,0.45,1,Germany
9434,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,599,0.599,1,Germany
9435,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,765,0.765,1,Germany
9436,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,496,0.496,1,Germany
9437,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,366,0.366,1,Germany
9438,142,21,Frau,rechts,circle.png,Fremder,Nonmatching,Self,5,387,0.387,1,Germany
9439,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,608,0.608,1,Germany
9440,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,415,0.415,0,Germany
9441,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,688,0.688,1,Germany
9442,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,539,0.539,1,Germany
9443,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,481,0.481,1,Germany
9444,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,660,0.66,1,Germany
9445,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,471,0.471,1,Germany
9446,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,410,0.41,1,Germany
9447,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,450,0.45,1,Germany
9448,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,500,0.5,1,Germany
9449,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,465,0.465,1,Germany
9450,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,626,0.626,1,Germany
9451,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,477,0.477,1,Germany
9452,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,512,0.512,1,Germany
9453,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,434,0.434,1,Germany
9454,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,585,0.585,1,Germany
9455,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,491,0.491,1,Germany
9456,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,384,0.384,1,Germany
9457,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,452,0.452,1,Germany
9458,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,396,0.396,1,Germany
9459,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,507,0.507,1,Germany
9460,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,522,0.522,1,Germany
9461,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,699,0.699,1,Germany
9462,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,419,0.419,1,Germany
9463,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,458,0.458,1,Germany
9464,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,599,0.599,1,Germany
9465,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,517,0.517,1,Germany
9466,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,438,0.438,1,Germany
9467,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,463,0.463,1,Germany
9468,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,406,0.406,1,Germany
9469,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,413,0.413,1,Germany
9470,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,479,0.479,1,Germany
9471,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,533,0.533,1,Germany
9472,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,538,0.538,1,Germany
9473,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,573,0.573,1,Germany
9474,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,685,0.685,1,Germany
9475,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,362,0.362,0,Germany
9476,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,496,0.496,1,Germany
9477,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,576,0.576,1,Germany
9478,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,537,0.537,1,Germany
9479,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,484,0.484,1,Germany
9480,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,592,0.592,1,Germany
9481,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,327,0.327,0,Germany
9482,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,725,0.725,1,Germany
9483,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,483,0.483,1,Germany
9484,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,404,0.404,1,Germany
9485,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,397,0.397,0,Germany
9486,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,519,0.519,1,Germany
9487,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,458,0.458,0,Germany
9488,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,426,0.426,1,Germany
9489,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,395,0.395,1,Germany
9490,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,341,0.341,0,Germany
9491,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,510,0.51,1,Germany
9492,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,391,0.391,1,Germany
9493,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,737,0.737,1,Germany
9494,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,437,0.437,0,Germany
9495,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,488,0.488,0,Germany
9496,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,668,0.668,1,Germany
9497,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,603,0.603,1,Germany
9498,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,468,0.468,1,Germany
9499,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,528,0.528,1,Germany
9500,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,518,0.518,1,Germany
9501,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,572,0.572,1,Germany
9502,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,1,453,0.453,0,Germany
9503,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,444,0.444,1,Germany
9504,142,21,Frau,rechts,triangle.png,Ich,Nonmatching,Stranger,5,507,0.507,1,Germany
9505,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,1194,1.194,1,Germany
9506,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,756,0.756,1,Germany
9507,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,682,0.682,1,Germany
9508,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,507,0.507,1,Germany
9509,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,579,0.579,1,Germany
9510,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,367,0.367,1,Germany
9511,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,473,0.473,1,Germany
9512,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,646,0.646,1,Germany
9513,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,280,0.28,1,Germany
9514,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,530,0.53,1,Germany
9515,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,577,0.577,1,Germany
9516,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,644,0.644,1,Germany
9517,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,491,0.491,1,Germany
9518,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,507,0.507,1,Germany
9519,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,432,0.432,1,Germany
9520,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,503,0.503,1,Germany
9521,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,582,0.582,1,Germany
9522,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,836,0.836,1,Germany
9523,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,519,0.519,1,Germany
9524,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,604,0.604,1,Germany
9525,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,456,0.456,1,Germany
9526,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,434,0.434,1,Germany
9527,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,373,0.373,1,Germany
9528,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,524,0.524,1,Germany
9529,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,1,556,0.556,0,Germany
9530,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,339,0.339,1,Germany
9531,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,407,0.407,1,Germany
9532,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,493,0.493,1,Germany
9533,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,474,0.474,1,Germany
9534,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,490,0.49,1,Germany
9535,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,719,0.719,1,Germany
9536,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,959,0.959,1,Germany
9537,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,631,0.631,1,Germany
9538,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,534,0.534,1,Germany
9539,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,454,0.454,1,Germany
9540,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,565,0.565,1,Germany
9541,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,406,0.406,1,Germany
9542,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,600,0.6,1,Germany
9543,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,1059,1.059,1,Germany
9544,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,915,0.915,1,Germany
9545,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,627,0.627,1,Germany
9546,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,578,0.578,1,Germany
9547,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,390,0.39,1,Germany
9548,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,457,0.457,1,Germany
9549,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,507,0.507,1,Germany
9550,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,646,0.646,1,Germany
9551,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,426,0.426,1,Germany
9552,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,592,0.592,1,Germany
9553,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,618,0.618,1,Germany
9554,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,524,0.524,1,Germany
9555,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,352,0.352,1,Germany
9556,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,474,0.474,1,Germany
9557,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,465,0.465,1,Germany
9558,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,406,0.406,1,Germany
9559,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,453,0.453,1,Germany
9560,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,525,0.525,1,Germany
9561,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,324,0.324,1,Germany
9562,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,477,0.477,1,Germany
9563,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,402,0.402,1,Germany
9564,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,477,0.477,1,Germany
9565,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,594,0.594,1,Germany
9566,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,436,0.436,1,Germany
9567,147,22,Frau,rechts,triangle.png,Ich,Matching,Self,5,489,0.489,1,Germany
