,Subject,Gender,Matching,Origin_Identity,English_Identity,Identity,Cue,RT_ms,RT_sec,ACC,Country
375,2,female,Nonmatching,Familiar,Familiar,Close,Alter cue,862,0.862,1,China
376,2,female,Nonmatching,Familiar,Familiar,Close,No cue,675,0.675,1,China
377,2,female,Nonmatching,Familiar,Familiar,Close,Alter cue,475,0.475,1,China
378,2,female,Nonmatching,Familiar,Familiar,Close,Alter cue,687,0.687,1,China
379,2,female,Nonmatching,Familiar,Familiar,Close,Alter cue,574,0.574,1,China
380,2,female,Nonmatching,Familiar,Familiar,Close,No cue,540,0.54,1,China
381,2,female,Nonmatching,Familiar,Familiar,Close,No cue,590,0.59,1,China
382,2,female,Nonmatching,Familiar,Familiar,Close,No cue,829,0.829,0,China
383,2,female,Nonmatching,Familiar,Familiar,Close,Alter cue,565,0.565,1,China
384,2,female,Nonmatching,Familiar,Familiar,Close,Alter cue,632,0.632,1,China
385,2,female,Nonmatching,Familiar,Familiar,Close,No cue,680,0.68,1,China
386,2,female,Nonmatching,Familiar,Familiar,Close,Alter cue,653,0.653,1,China
387,2,female,Nonmatching,Familiar,Familiar,Close,No cue,566,0.566,1,China
388,2,female,Nonmatching,Familiar,Familiar,Close,No cue,920,0.92,1,China
389,2,female,Nonmatching,Familiar,Familiar,Close,Alter cue,743,0.743,1,China
390,2,female,Nonmatching,Familiar,Familiar,Close,Alter cue,475,0.475,1,China
391,2,female,Nonmatching,Familiar,Familiar,Close,Alter cue,342,0.342,0,China
392,3,male,Matching,Self,Self,Self,No cue,518,0.518,1,China
393,3,male,Matching,Self,Self,Self,Alter cue,592,0.592,1,China
394,3,male,Matching,Self,Self,Self,No cue,587,0.587,1,China
395,3,male,Matching,Self,Self,Self,Alter cue,496,0.496,1,China
396,3,male,Matching,Self,Self,Self,No cue,466,0.466,1,China
397,3,male,Matching,Self,Self,Self,Alter cue,468,0.468,1,China
398,3,male,Matching,Self,Self,Self,No cue,550,0.55,1,China
399,3,male,Matching,Self,Self,Self,Alter cue,490,0.49,1,China
400,3,male,Matching,Self,Self,Self,No cue,494,0.494,1,China
401,3,male,Matching,Self,Self,Self,Alter cue,637,0.637,1,China
402,3,male,Matching,Self,Self,Self,No cue,545,0.545,1,China
403,3,male,Matching,Self,Self,Self,Alter cue,592,0.592,1,China
404,3,male,Matching,Self,Self,Self,No cue,517,0.517,1,China
405,3,male,Matching,Self,Self,Self,Alter cue,483,0.483,1,China
406,3,male,Matching,Self,Self,Self,No cue,554,0.554,1,China
407,3,male,Matching,Self,Self,Self,No cue,565,0.565,1,China
408,3,male,Matching,Self,Self,Self,Alter cue,349,0.349,1,China
409,3,male,Matching,Self,Self,Self,Alter cue,411,0.411,1,China
410,3,male,Matching,Self,Self,Self,No cue,606,0.606,1,China
411,3,male,Matching,Self,Self,Self,No cue,473,0.473,1,China
412,3,male,Matching,Self,Self,Self,No cue,432,0.432,1,China
413,3,male,Matching,Self,Self,Self,Alter cue,486,0.486,1,China
414,3,male,Matching,Self,Self,Self,No cue,446,0.446,1,China
415,3,male,Matching,Self,Self,Self,Alter cue,451,0.451,1,China
416,3,male,Matching,Self,Self,Self,Alter cue,371,0.371,1,China
417,3,male,Matching,Self,Self,Self,Alter cue,515,0.515,1,China
418,3,male,Matching,Self,Self,Self,Alter cue,596,0.596,1,China
419,3,male,Matching,Self,Self,Self,Alter cue,389,0.389,1,China
420,3,male,Matching,Self,Self,Self,Alter cue,637,0.637,1,China
421,3,male,Matching,Self,Self,Self,No cue,448,0.448,1,China
422,3,male,Matching,Self,Self,Self,Alter cue,350,0.35,1,China
423,3,male,Matching,Self,Self,Self,No cue,507,0.507,1,China
424,3,male,Matching,Self,Self,Self,No cue,366,0.366,1,China
425,3,male,Matching,Self,Self,Self,Alter cue,356,0.356,1,China
426,3,male,Matching,Self,Self,Self,No cue,445,0.445,1,China
427,3,male,Matching,Self,Self,Self,No cue,342,0.342,1,China
428,3,male,Matching,Self,Self,Self,No cue,471,0.471,1,China
429,3,male,Matching,Self,Self,Self,Alter cue,469,0.469,1,China
430,3,male,Matching,Self,Self,Self,Alter cue,284,0.284,1,China
431,3,male,Matching,Self,Self,Self,Alter cue,314,0.314,1,China
432,3,male,Matching,Self,Self,Self,Alter cue,344,0.344,1,China
433,3,male,Matching,Self,Self,Self,No cue,567,0.567,1,China
434,3,male,Matching,Self,Self,Self,No cue,437,0.437,1,China
435,3,male,Matching,Self,Self,Self,No cue,846,0.846,0,China
436,3,male,Matching,Self,Self,Self,Alter cue,282,0.282,1,China
437,3,male,Matching,Self,Self,Self,Alter cue,483,0.483,1,China
438,3,male,Matching,Self,Self,Self,No cue,355,0.355,1,China
439,3,male,Matching,Self,Self,Self,No cue,704,0.704,1,China
440,3,male,Matching,Self,Self,Self,No cue,454,0.454,1,China
441,3,male,Matching,Familiar,Familiar,Close,Alter cue,680,0.68,0,China
442,3,male,Matching,Familiar,Familiar,Close,No cue,783,0.783,1,China
443,3,male,Matching,Familiar,Familiar,Close,No cue,683,0.683,1,China
444,3,male,Matching,Familiar,Familiar,Close,No cue,916,0.916,1,China
445,3,male,Matching,Familiar,Familiar,Close,Alter cue,876,0.876,1,China
446,3,male,Matching,Familiar,Familiar,Close,Alter cue,761,0.761,1,China
447,3,male,Matching,Familiar,Familiar,Close,No cue,611,0.611,1,China
448,3,male,Matching,Familiar,Familiar,Close,Alter cue,607,0.607,1,China
449,3,male,Matching,Familiar,Familiar,Close,Alter cue,630,0.63,1,China
450,3,male,Matching,Familiar,Familiar,Close,Alter cue,699,0.699,1,China
451,3,male,Matching,Familiar,Familiar,Close,No cue,824,0.824,1,China
452,3,male,Matching,Familiar,Familiar,Close,Alter cue,522,0.522,1,China
453,3,male,Matching,Familiar,Familiar,Close,Alter cue,581,0.581,1,China
454,3,male,Matching,Familiar,Familiar,Close,Alter cue,637,0.637,1,China
455,3,male,Matching,Familiar,Familiar,Close,Alter cue,618,0.618,1,China
456,3,male,Matching,Familiar,Familiar,Close,Alter cue,688,0.688,1,China
457,3,male,Matching,Familiar,Familiar,Close,Alter cue,711,0.711,0,China
458,3,male,Matching,Familiar,Familiar,Close,No cue,504,0.504,1,China
459,3,male,Matching,Familiar,Familiar,Close,No cue,445,0.445,0,China
460,3,male,Matching,Familiar,Familiar,Close,No cue,891,0.891,1,China
461,3,male,Matching,Familiar,Familiar,Close,Alter cue,560,0.56,1,China
462,3,male,Matching,Familiar,Familiar,Close,Alter cue,623,0.623,1,China
463,3,male,Matching,Familiar,Familiar,Close,No cue,235,0.235,1,China
464,3,male,Matching,Familiar,Familiar,Close,No cue,445,0.445,1,China
465,3,male,Matching,Familiar,Familiar,Close,No cue,779,0.779,1,China
466,3,male,Matching,Familiar,Familiar,Close,Alter cue,387,0.387,0,China
467,3,male,Matching,Familiar,Familiar,Close,No cue,752,0.752,1,China
468,3,male,Matching,Familiar,Familiar,Close,No cue,431,0.431,1,China
469,3,male,Matching,Familiar,Familiar,Close,No cue,532,0.532,0,China
470,3,male,Matching,Familiar,Familiar,Close,No cue,409,0.409,1,China
471,3,male,Matching,Familiar,Familiar,Close,No cue,473,0.473,1,China
472,3,male,Matching,Familiar,Familiar,Close,No cue,477,0.477,1,China
473,3,male,Matching,Familiar,Familiar,Close,Alter cue,497,0.497,0,China
474,3,male,Matching,Familiar,Familiar,Close,No cue,604,0.604,1,China
475,3,male,Matching,Familiar,Familiar,Close,Alter cue,470,0.47,0,China
476,3,male,Matching,Familiar,Familiar,Close,No cue,407,0.407,1,China
477,3,male,Matching,Familiar,Familiar,Close,No cue,559,0.559,1,China
478,3,male,Matching,Familiar,Familiar,Close,No cue,472,0.472,1,China
479,3,male,Matching,Familiar,Familiar,Close,No cue,525,0.525,1,China
480,3,male,Matching,Familiar,Familiar,Close,No cue,653,0.653,1,China
481,3,male,Matching,Familiar,Familiar,Close,No cue,558,0.558,1,China
482,3,male,Matching,Familiar,Familiar,Close,Alter cue,368,0.368,1,China
483,3,male,Matching,Familiar,Familiar,Close,Alter cue,272,0.272,1,China
484,3,male,Matching,Familiar,Familiar,Close,Alter cue,377,0.377,1,China
485,3,male,Matching,Familiar,Familiar,Close,No cue,323,0.323,0,China
486,3,male,Matching,Familiar,Familiar,Close,Alter cue,415,0.415,0,China
487,3,male,Matching,Familiar,Familiar,Close,Alter cue,674,0.674,1,China
488,3,male,Matching,Familiar,Familiar,Close,Alter cue,403,0.403,0,China
489,3,male,Nonmatching,Self,Self,Self,No cue,750,0.75,1,China
490,3,male,Nonmatching,Self,Self,Self,No cue,527,0.527,1,China
491,3,male,Nonmatching,Self,Self,Self,Alter cue,596,0.596,1,China
492,3,male,Nonmatching,Self,Self,Self,No cue,557,0.557,1,China
493,3,male,Nonmatching,Self,Self,Self,No cue,662,0.662,1,China
494,3,male,Nonmatching,Self,Self,Self,Alter cue,522,0.522,1,China
495,3,male,Nonmatching,Self,Self,Self,No cue,731,0.731,1,China
496,3,male,Nonmatching,Self,Self,Self,Alter cue,712,0.712,0,China
497,3,male,Nonmatching,Self,Self,Self,Alter cue,589,0.589,1,China
498,3,male,Nonmatching,Self,Self,Self,No cue,477,0.477,1,China
499,3,male,Nonmatching,Self,Self,Self,Alter cue,586,0.586,1,China
500,3,male,Nonmatching,Self,Self,Self,Alter cue,660,0.66,1,China
501,3,male,Nonmatching,Self,Self,Self,No cue,640,0.64,1,China
502,3,male,Nonmatching,Self,Self,Self,No cue,653,0.653,1,China
503,3,male,Nonmatching,Self,Self,Self,Alter cue,475,0.475,0,China
504,3,male,Nonmatching,Self,Self,Self,Alter cue,577,0.577,1,China
505,3,male,Nonmatching,Self,Self,Self,Alter cue,692,0.692,1,China
506,3,male,Nonmatching,Self,Self,Self,No cue,419,0.419,1,China
507,3,male,Nonmatching,Self,Self,Self,Alter cue,367,0.367,0,China
508,3,male,Nonmatching,Self,Self,Self,No cue,785,0.785,1,China
509,3,male,Nonmatching,Self,Self,Self,No cue,695,0.695,1,China
510,3,male,Nonmatching,Self,Self,Self,No cue,527,0.527,1,China
511,3,male,Nonmatching,Self,Self,Self,Alter cue,712,0.712,1,China
512,3,male,Nonmatching,Self,Self,Self,No cue,915,0.915,0,China
513,3,male,Nonmatching,Self,Self,Self,Alter cue,408,0.408,0,China
514,3,male,Nonmatching,Self,Self,Self,Alter cue,327,0.327,0,China
515,3,male,Nonmatching,Self,Self,Self,No cue,473,0.473,1,China
516,3,male,Nonmatching,Self,Self,Self,Alter cue,345,0.345,0,China
517,3,male,Nonmatching,Self,Self,Self,No cue,677,0.677,1,China
518,3,male,Nonmatching,Self,Self,Self,Alter cue,370,0.37,0,China
519,3,male,Nonmatching,Self,Self,Self,No cue,814,0.814,1,China
520,3,male,Nonmatching,Self,Self,Self,Alter cue,383,0.383,1,China
521,3,male,Nonmatching,Self,Self,Self,No cue,290,0.29,0,China
522,3,male,Nonmatching,Self,Self,Self,Alter cue,530,0.53,1,China
523,3,male,Nonmatching,Self,Self,Self,No cue,604,0.604,1,China
524,3,male,Nonmatching,Self,Self,Self,No cue,336,0.336,0,China
525,3,male,Nonmatching,Self,Self,Self,Alter cue,784,0.784,1,China
526,3,male,Nonmatching,Self,Self,Self,Alter cue,553,0.553,1,China
527,3,male,Nonmatching,Self,Self,Self,No cue,486,0.486,1,China
528,3,male,Nonmatching,Self,Self,Self,Alter cue,646,0.646,1,China
529,3,male,Nonmatching,Self,Self,Self,Alter cue,406,0.406,0,China
530,3,male,Nonmatching,Self,Self,Self,No cue,687,0.687,1,China
531,3,male,Nonmatching,Self,Self,Self,No cue,301,0.301,0,China
532,3,male,Nonmatching,Self,Self,Self,Alter cue,480,0.48,1,China
533,3,male,Nonmatching,Self,Self,Self,No cue,648,0.648,1,China
534,3,male,Nonmatching,Self,Self,Self,Alter cue,558,0.558,1,China
535,3,male,Nonmatching,Self,Self,Self,No cue,641,0.641,0,China
536,3,male,Nonmatching,Familiar,Familiar,Close,No cue,300,0.3,0,China
537,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,737,0.737,1,China
538,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,605,0.605,1,China
539,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,456,0.456,1,China
540,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,703,0.703,1,China
541,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,561,0.561,1,China
542,3,male,Nonmatching,Familiar,Familiar,Close,No cue,672,0.672,1,China
543,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,825,0.825,1,China
544,3,male,Nonmatching,Familiar,Familiar,Close,No cue,990,0.99,0,China
545,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,596,0.596,1,China
546,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,612,0.612,1,China
547,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,603,0.603,1,China
548,3,male,Nonmatching,Familiar,Familiar,Close,No cue,478,0.478,1,China
549,3,male,Nonmatching,Familiar,Familiar,Close,No cue,596,0.596,1,China
550,3,male,Nonmatching,Familiar,Familiar,Close,No cue,919,0.919,0,China
551,3,male,Nonmatching,Familiar,Familiar,Close,No cue,763,0.763,1,China
552,3,male,Nonmatching,Familiar,Familiar,Close,No cue,523,0.523,1,China
553,3,male,Nonmatching,Familiar,Familiar,Close,No cue,664,0.664,0,China
554,3,male,Nonmatching,Familiar,Familiar,Close,No cue,391,0.391,0,China
555,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,213,0.213,1,China
556,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,309,0.309,0,China
557,3,male,Nonmatching,Familiar,Familiar,Close,No cue,617,0.617,0,China
558,3,male,Nonmatching,Familiar,Familiar,Close,No cue,650,0.65,1,China
559,3,male,Nonmatching,Familiar,Familiar,Close,No cue,698,0.698,1,China
560,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,568,0.568,1,China
561,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,250,0.25,0,China
562,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,835,0.835,1,China
563,3,male,Nonmatching,Familiar,Familiar,Close,No cue,493,0.493,1,China
564,3,male,Nonmatching,Familiar,Familiar,Close,No cue,669,0.669,1,China
565,3,male,Nonmatching,Familiar,Familiar,Close,No cue,467,0.467,1,China
566,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,642,0.642,1,China
567,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,609,0.609,1,China
568,3,male,Nonmatching,Familiar,Familiar,Close,No cue,486,0.486,1,China
569,3,male,Nonmatching,Familiar,Familiar,Close,No cue,645,0.645,1,China
570,3,male,Nonmatching,Familiar,Familiar,Close,No cue,290,0.29,0,China
571,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,345,0.345,0,China
572,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,504,0.504,1,China
573,3,male,Nonmatching,Familiar,Familiar,Close,No cue,501,0.501,1,China
574,3,male,Nonmatching,Familiar,Familiar,Close,No cue,565,0.565,1,China
575,3,male,Nonmatching,Familiar,Familiar,Close,No cue,714,0.714,1,China
576,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,335,0.335,0,China
577,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,474,0.474,1,China
578,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,314,0.314,1,China
579,3,male,Nonmatching,Familiar,Familiar,Close,No cue,274,0.274,0,China
580,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,475,0.475,1,China
581,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,420,0.42,0,China
582,3,male,Nonmatching,Familiar,Familiar,Close,Alter cue,811,0.811,1,China
583,5,male,Matching,Self,Self,Self,No cue,716,0.716,1,China
584,5,male,Matching,Self,Self,Self,No cue,246,0.246,1,China
585,5,male,Matching,Self,Self,Self,No cue,572,0.572,1,China
586,5,male,Matching,Self,Self,Self,Alter cue,424,0.424,1,China
587,5,male,Matching,Self,Self,Self,Alter cue,503,0.503,1,China
588,5,male,Matching,Self,Self,Self,No cue,468,0.468,1,China
589,5,male,Matching,Self,Self,Self,No cue,553,0.553,1,China
590,5,male,Matching,Self,Self,Self,No cue,447,0.447,1,China
591,5,male,Matching,Self,Self,Self,No cue,599,0.599,1,China
592,5,male,Matching,Self,Self,Self,Alter cue,401,0.401,1,China
593,5,male,Matching,Self,Self,Self,Alter cue,505,0.505,1,China
594,5,male,Matching,Self,Self,Self,No cue,476,0.476,1,China
595,5,male,Matching,Self,Self,Self,Alter cue,386,0.386,1,China
596,5,male,Matching,Self,Self,Self,No cue,388,0.388,1,China
597,5,male,Matching,Self,Self,Self,Alter cue,533,0.533,1,China
598,5,male,Matching,Self,Self,Self,Alter cue,424,0.424,1,China
599,5,male,Matching,Self,Self,Self,No cue,494,0.494,1,China
600,5,male,Matching,Self,Self,Self,Alter cue,475,0.475,1,China
601,5,male,Matching,Self,Self,Self,Alter cue,410,0.41,1,China
602,5,male,Matching,Self,Self,Self,No cue,426,0.426,1,China
603,5,male,Matching,Self,Self,Self,Alter cue,370,0.37,1,China
604,5,male,Matching,Self,Self,Self,No cue,542,0.542,1,China
605,5,male,Matching,Self,Self,Self,Alter cue,365,0.365,1,China
606,5,male,Matching,Self,Self,Self,Alter cue,392,0.392,1,China
607,5,male,Matching,Self,Self,Self,No cue,419,0.419,1,China
608,5,male,Matching,Self,Self,Self,No cue,482,0.482,1,China
609,5,male,Matching,Self,Self,Self,Alter cue,513,0.513,0,China
610,5,male,Matching,Self,Self,Self,No cue,404,0.404,1,China
611,5,male,Matching,Self,Self,Self,Alter cue,376,0.376,1,China
612,5,male,Matching,Self,Self,Self,Alter cue,317,0.317,1,China
613,5,male,Matching,Self,Self,Self,No cue,330,0.33,1,China
614,5,male,Matching,Self,Self,Self,No cue,407,0.407,1,China
615,5,male,Matching,Self,Self,Self,No cue,408,0.408,1,China
616,5,male,Matching,Self,Self,Self,Alter cue,583,0.583,1,China
617,5,male,Matching,Self,Self,Self,No cue,465,0.465,1,China
618,5,male,Matching,Self,Self,Self,No cue,410,0.41,1,China
619,5,male,Matching,Self,Self,Self,Alter cue,472,0.472,1,China
620,5,male,Matching,Self,Self,Self,Alter cue,607,0.607,1,China
621,5,male,Matching,Self,Self,Self,No cue,420,0.42,1,China
622,5,male,Matching,Self,Self,Self,Alter cue,558,0.558,1,China
623,5,male,Matching,Self,Self,Self,No cue,403,0.403,1,China
624,5,male,Matching,Self,Self,Self,No cue,462,0.462,1,China
625,5,male,Matching,Self,Self,Self,Alter cue,384,0.384,1,China
626,5,male,Matching,Self,Self,Self,Alter cue,533,0.533,1,China
627,5,male,Matching,Self,Self,Self,No cue,451,0.451,1,China
628,5,male,Matching,Self,Self,Self,No cue,469,0.469,1,China
629,5,male,Matching,Self,Self,Self,Alter cue,639,0.639,1,China
630,5,male,Matching,Self,Self,Self,Alter cue,355,0.355,1,China
631,5,male,Matching,Self,Self,Self,Alter cue,420,0.42,1,China
632,5,male,Matching,Self,Self,Self,Alter cue,375,0.375,1,China
633,5,male,Matching,Familiar,Familiar,Close,No cue,516,0.516,0,China
634,5,male,Matching,Familiar,Familiar,Close,No cue,910,0.91,0,China
635,5,male,Matching,Familiar,Familiar,Close,No cue,597,0.597,1,China
636,5,male,Matching,Familiar,Familiar,Close,Alter cue,633,0.633,1,China
637,5,male,Matching,Familiar,Familiar,Close,Alter cue,455,0.455,0,China
638,5,male,Matching,Familiar,Familiar,Close,No cue,592,0.592,1,China
639,5,male,Matching,Familiar,Familiar,Close,No cue,583,0.583,0,China
640,5,male,Matching,Familiar,Familiar,Close,No cue,563,0.563,1,China
641,5,male,Matching,Familiar,Familiar,Close,No cue,511,0.511,1,China
642,5,male,Matching,Familiar,Familiar,Close,Alter cue,611,0.611,1,China
643,5,male,Matching,Familiar,Familiar,Close,Alter cue,740,0.74,0,China
644,5,male,Matching,Familiar,Familiar,Close,Alter cue,604,0.604,1,China
645,5,male,Matching,Familiar,Familiar,Close,Alter cue,401,0.401,0,China
646,5,male,Matching,Familiar,Familiar,Close,Alter cue,424,0.424,1,China
647,5,male,Matching,Familiar,Familiar,Close,Alter cue,526,0.526,1,China
648,5,male,Matching,Familiar,Familiar,Close,Alter cue,446,0.446,0,China
649,5,male,Matching,Familiar,Familiar,Close,Alter cue,411,0.411,1,China
650,5,male,Matching,Familiar,Familiar,Close,No cue,662,0.662,1,China
651,5,male,Matching,Familiar,Familiar,Close,No cue,561,0.561,0,China
652,5,male,Matching,Familiar,Familiar,Close,Alter cue,476,0.476,0,China
653,5,male,Matching,Familiar,Familiar,Close,No cue,612,0.612,1,China
654,5,male,Matching,Familiar,Familiar,Close,No cue,367,0.367,0,China
655,5,male,Matching,Familiar,Familiar,Close,No cue,720,0.72,1,China
656,5,male,Matching,Familiar,Familiar,Close,No cue,548,0.548,1,China
657,5,male,Matching,Familiar,Familiar,Close,Alter cue,625,0.625,0,China
658,5,male,Matching,Familiar,Familiar,Close,Alter cue,435,0.435,1,China
659,5,male,Matching,Familiar,Familiar,Close,No cue,550,0.55,1,China
660,5,male,Matching,Familiar,Familiar,Close,No cue,383,0.383,1,China
661,5,male,Matching,Familiar,Familiar,Close,Alter cue,730,0.73,1,China
