,Subject,Age,Gender,Matching,Identity,Session,RT_ms,RT_sec,ACC,Country
5826,2809,18,male,Matching,Self,2,676,0.676,0,China
5827,2809,18,male,Matching,Self,2,575,0.575,1,China
5828,2809,18,male,Matching,Self,2,757,0.757,1,China
5829,2809,18,male,Matching,Self,2,643,0.643,1,China
5830,2809,18,male,Matching,Self,2,530,0.53,1,China
5831,2809,18,male,Matching,Self,2,559,0.559,1,China
5832,2809,18,male,Matching,Self,2,767,0.767,1,China
5833,2809,18,male,Matching,Self,2,904,0.904,0,China
5834,2809,18,male,Matching,Self,2,478,0.478,1,China
5835,2809,18,male,Matching,Self,2,660,0.66,1,China
5836,2809,18,male,Matching,Self,2,632,0.632,1,China
5837,2809,18,male,Matching,Self,2,674,0.674,1,China
5838,2809,18,male,Matching,Self,2,573,0.573,1,China
5839,2809,18,male,Matching,Self,2,552,0.552,1,China
5840,2809,18,male,Matching,Self,2,820,0.82,1,China
5841,2809,18,male,Matching,Self,2,429,0.429,1,China
5842,2809,18,male,Matching,Self,2,569,0.569,1,China
5843,2809,18,male,Matching,Self,2,612,0.612,1,China
5844,2809,18,male,Matching,Self,2,713,0.713,1,China
5845,2809,18,male,Matching,Self,2,449,0.449,1,China
5846,2809,18,male,Matching,Self,2,476,0.476,1,China
5847,2809,18,male,Matching,Self,2,684,0.684,1,China
5848,2809,18,male,Matching,Self,2,634,0.634,1,China
5849,2809,18,male,Matching,Self,2,558,0.558,1,China
5850,2809,18,male,Matching,Self,2,724,0.724,1,China
5851,2809,18,male,Matching,Self,2,542,0.542,1,China
5852,2809,18,male,Matching,Self,2,580,0.58,1,China
5853,2809,18,male,Matching,Self,2,631,0.631,1,China
5854,2809,18,male,Matching,Self,2,569,0.569,1,China
5855,2809,18,male,Matching,Self,2,530,0.53,1,China
5856,2809,18,male,Matching,Self,2,592,0.592,1,China
5857,2809,18,male,Matching,Self,2,659,0.659,1,China
5858,2809,18,male,Matching,Self,2,695,0.695,1,China
5859,2809,18,male,Matching,Self,2,917,0.917,1,China
5860,2809,18,male,Matching,Self,2,813,0.813,1,China
5861,2809,18,male,Matching,Self,3,599,0.599,1,China
5862,2809,18,male,Matching,Self,3,517,0.517,1,China
5863,2809,18,male,Matching,Self,3,549,0.549,1,China
5864,2809,18,male,Matching,Self,3,710,0.71,1,China
5865,2809,18,male,Matching,Self,3,487,0.487,1,China
5866,2809,18,male,Matching,Self,3,515,0.515,1,China
5867,2809,18,male,Matching,Self,3,684,0.684,1,China
5868,2809,18,male,Matching,Self,3,719,0.719,1,China
5869,2809,18,male,Matching,Self,3,633,0.633,1,China
5870,2809,18,male,Matching,Self,3,567,0.567,1,China
5871,2809,18,male,Matching,Self,3,437,0.437,1,China
5872,2809,18,male,Matching,Self,3,580,0.58,1,China
5873,2809,18,male,Matching,Self,3,696,0.696,1,China
5874,2809,18,male,Matching,Self,3,396,0.396,1,China
5875,2809,18,male,Matching,Self,3,486,0.486,1,China
5876,2809,18,male,Matching,Self,3,852,0.852,1,China
5877,2809,18,male,Matching,Self,3,689,0.689,1,China
5878,2809,18,male,Matching,Self,3,550,0.55,1,China
5879,2809,18,male,Matching,Self,3,604,0.604,1,China
5880,2809,18,male,Matching,Self,3,782,0.782,1,China
5881,2809,18,male,Matching,Close,1,383,0.383,1,China
5882,2809,18,male,Matching,Close,1,523,0.523,1,China
5883,2809,18,male,Matching,Close,1,909,0.909,0,China
5884,2809,18,male,Matching,Close,1,607,0.607,1,China
5885,2809,18,male,Matching,Close,1,500,0.5,0,China
5886,2809,18,male,Matching,Close,1,592,0.592,0,China
5887,2809,18,male,Matching,Close,1,870,0.87,0,China
5888,2809,18,male,Matching,Close,1,674,0.674,1,China
5889,2809,18,male,Matching,Close,1,638,0.638,0,China
5890,2809,18,male,Matching,Close,1,880,0.88,0,China
5891,2809,18,male,Matching,Close,1,399,0.399,1,China
5892,2809,18,male,Matching,Close,1,952,0.952,0,China
5893,2809,18,male,Matching,Close,1,785,0.785,1,China
5894,2809,18,male,Matching,Close,1,714,0.714,1,China
5895,2809,18,male,Matching,Close,1,594,0.594,1,China
5896,2809,18,male,Matching,Close,1,682,0.682,0,China
5897,2809,18,male,Matching,Close,1,770,0.77,1,China
5898,2809,18,male,Matching,Close,1,730,0.73,1,China
5899,2809,18,male,Matching,Close,1,576,0.576,1,China
5900,2809,18,male,Matching,Close,1,646,0.646,1,China
5901,2809,18,male,Matching,Close,1,745,0.745,1,China
5902,2809,18,male,Matching,Close,1,873,0.873,0,China
5903,2809,18,male,Matching,Close,1,580,0.58,1,China
5904,2809,18,male,Matching,Close,1,845,0.845,0,China
5905,2809,18,male,Matching,Close,1,577,0.577,1,China
5906,2809,18,male,Matching,Close,1,810,0.81,1,China
5907,2809,18,male,Matching,Close,1,737,0.737,1,China
5908,2809,18,male,Matching,Close,1,978,0.978,1,China
5909,2809,18,male,Matching,Close,1,626,0.626,1,China
5910,2809,18,male,Matching,Close,1,724,0.724,1,China
5911,2809,18,male,Matching,Close,1,691,0.691,1,China
5912,2809,18,male,Matching,Close,1,527,0.527,1,China
5913,2809,18,male,Matching,Close,1,453,0.453,1,China
5914,2809,18,male,Matching,Close,1,837,0.837,1,China
5915,2809,18,male,Matching,Close,1,667,0.667,1,China
5916,2809,18,male,Matching,Close,1,1033,1.033,0,China
5917,2809,18,male,Matching,Close,1,528,0.528,1,China
5918,2809,18,male,Matching,Close,1,1173,1.173,1,China
5919,2809,18,male,Matching,Close,1,612,0.612,1,China
5920,2809,18,male,Matching,Close,1,662,0.662,1,China
5921,2809,18,male,Matching,Close,1,851,0.851,1,China
5922,2809,18,male,Matching,Close,1,1087,1.087,1,China
5923,2809,18,male,Matching,Close,1,907,0.907,1,China
5924,2809,18,male,Matching,Close,1,939,0.939,1,China
5925,2809,18,male,Matching,Close,1,949,0.949,1,China
5926,2809,18,male,Matching,Close,1,850,0.85,1,China
5927,2809,18,male,Matching,Close,1,677,0.677,1,China
5928,2809,18,male,Matching,Close,1,909,0.909,0,China
5929,2809,18,male,Matching,Close,1,760,0.76,1,China
5930,2809,18,male,Matching,Close,1,727,0.727,1,China
5931,2809,18,male,Matching,Close,1,838,0.838,0,China
5932,2809,18,male,Matching,Close,1,778,0.778,1,China
5933,2809,18,male,Matching,Close,1,675,0.675,1,China
5934,2809,18,male,Matching,Close,1,797,0.797,1,China
5935,2809,18,male,Matching,Close,1,932,0.932,1,China
5936,2809,18,male,Matching,Close,1,926,0.926,1,China
5937,2809,18,male,Matching,Close,1,837,0.837,1,China
5938,2809,18,male,Matching,Close,1,806,0.806,1,China
5939,2809,18,male,Matching,Close,1,609,0.609,1,China
5940,2809,18,male,Matching,Close,1,824,0.824,1,China
5941,2809,18,male,Matching,Close,2,568,0.568,1,China
5942,2809,18,male,Matching,Close,2,850,0.85,1,China
5943,2809,18,male,Matching,Close,2,671,0.671,1,China
5944,2809,18,male,Matching,Close,2,550,0.55,1,China
5945,2809,18,male,Matching,Close,2,608,0.608,1,China
5946,2809,18,male,Matching,Close,2,635,0.635,1,China
5947,2809,18,male,Matching,Close,2,786,0.786,1,China
5948,2809,18,male,Matching,Close,2,611,0.611,1,China
5949,2809,18,male,Matching,Close,2,565,0.565,1,China
5950,2809,18,male,Matching,Close,2,790,0.79,1,China
5951,2809,18,male,Matching,Close,2,451,0.451,1,China
5952,2809,18,male,Matching,Close,2,977,0.977,1,China
5953,2809,18,male,Matching,Close,2,720,0.72,1,China
5954,2809,18,male,Matching,Close,2,647,0.647,1,China
5955,2809,18,male,Matching,Close,2,1138,1.138,0,China
5956,2809,18,male,Matching,Close,2,816,0.816,1,China
5957,2809,18,male,Matching,Close,2,752,0.752,1,China
5958,2809,18,male,Matching,Close,2,813,0.813,1,China
5959,2809,18,male,Matching,Close,2,637,0.637,1,China
5960,2809,18,male,Matching,Close,2,842,0.842,1,China
5961,2809,18,male,Matching,Close,2,851,0.851,1,China
5962,2809,18,male,Matching,Close,2,907,0.907,1,China
5963,2809,18,male,Matching,Close,2,679,0.679,1,China
5964,2809,18,male,Matching,Close,2,787,0.787,1,China
5965,2809,18,male,Matching,Close,2,606,0.606,1,China
5966,2809,18,male,Matching,Close,2,616,0.616,1,China
5967,2809,18,male,Matching,Close,2,632,0.632,1,China
5968,2809,18,male,Matching,Close,2,656,0.656,1,China
5969,2809,18,male,Matching,Close,2,610,0.61,1,China
5970,2809,18,male,Matching,Close,2,560,0.56,1,China
5971,2809,18,male,Matching,Close,2,466,0.466,1,China
5972,2809,18,male,Matching,Close,2,904,0.904,1,China
5973,2809,18,male,Matching,Close,2,627,0.627,1,China
5974,2809,18,male,Matching,Close,2,537,0.537,1,China
5975,2809,18,male,Matching,Close,2,468,0.468,1,China
5976,2809,18,male,Matching,Close,2,977,0.977,1,China
5977,2809,18,male,Matching,Close,2,669,0.669,1,China
5978,2809,18,male,Matching,Close,2,671,0.671,1,China
5979,2809,18,male,Matching,Close,2,665,0.665,0,China
5980,2809,18,male,Matching,Close,2,455,0.455,1,China
5981,2809,18,male,Matching,Close,3,585,0.585,1,China
5982,2809,18,male,Matching,Close,3,697,0.697,1,China
5983,2809,18,male,Matching,Close,3,595,0.595,1,China
5984,2809,18,male,Matching,Close,3,727,0.727,1,China
5985,2809,18,male,Matching,Close,3,637,0.637,1,China
5986,2809,18,male,Matching,Close,3,702,0.702,1,China
5987,2809,18,male,Matching,Close,3,758,0.758,1,China
5988,2809,18,male,Matching,Close,3,834,0.834,0,China
5989,2809,18,male,Matching,Close,3,681,0.681,1,China
5990,2809,18,male,Matching,Close,3,653,0.653,1,China
5991,2809,18,male,Matching,Close,3,546,0.546,1,China
5992,2809,18,male,Matching,Close,3,744,0.744,0,China
5993,2809,18,male,Matching,Close,3,466,0.466,1,China
5994,2809,18,male,Matching,Close,3,897,0.897,1,China
5995,2809,18,male,Matching,Close,3,704,0.704,1,China
5996,2809,18,male,Matching,Close,3,854,0.854,1,China
5997,2809,18,male,Matching,Close,3,608,0.608,1,China
5998,2809,18,male,Matching,Close,3,620,0.62,1,China
5999,2809,18,male,Matching,Close,3,695,0.695,1,China
6000,2809,18,male,Matching,Close,3,541,0.541,1,China
6001,2809,18,male,Matching,Stranger,1,687,0.687,0,China
6002,2809,18,male,Matching,Stranger,1,393,0.393,0,China
6003,2809,18,male,Matching,Stranger,1,572,0.572,0,China
6004,2809,18,male,Matching,Stranger,1,906,0.906,0,China
6005,2809,18,male,Matching,Stranger,1,508,0.508,0,China
6006,2809,18,male,Matching,Stranger,1,536,0.536,0,China
6007,2809,18,male,Matching,Stranger,1,1026,1.026,1,China
6008,2809,18,male,Matching,Stranger,1,404,0.404,0,China
6009,2809,18,male,Matching,Stranger,1,483,0.483,0,China
6010,2809,18,male,Matching,Stranger,1,642,0.642,0,China
6011,2809,18,male,Matching,Stranger,1,463,0.463,0,China
6012,2809,18,male,Matching,Stranger,1,913,0.913,0,China
6013,2809,18,male,Matching,Stranger,1,741,0.741,1,China
6014,2809,18,male,Matching,Stranger,1,732,0.732,0,China
6015,2809,18,male,Matching,Stranger,1,496,0.496,0,China
6016,2809,18,male,Matching,Stranger,1,740,0.74,1,China
6017,2809,18,male,Matching,Stranger,1,502,0.502,0,China
6018,2809,18,male,Matching,Stranger,1,1046,1.046,0,China
6019,2809,18,male,Matching,Stranger,1,521,0.521,0,China
6020,2809,18,male,Matching,Stranger,1,719,0.719,1,China
6021,2809,18,male,Matching,Stranger,1,611,0.611,0,China
6022,2809,18,male,Matching,Stranger,1,435,0.435,0,China
6023,2809,18,male,Matching,Stranger,1,619,0.619,0,China
6024,2809,18,male,Matching,Stranger,1,713,0.713,1,China
6025,2809,18,male,Matching,Stranger,1,749,0.749,0,China
6026,2809,18,male,Matching,Stranger,1,510,0.51,0,China
6027,2809,18,male,Matching,Stranger,1,885,0.885,0,China
6028,2809,18,male,Matching,Stranger,1,708,0.708,1,China
6029,2809,18,male,Matching,Stranger,1,830,0.83,1,China
6030,2809,18,male,Matching,Stranger,1,677,0.677,1,China
6031,2809,18,male,Matching,Stranger,1,589,0.589,1,China
6032,2809,18,male,Matching,Stranger,1,653,0.653,0,China
6033,2809,18,male,Matching,Stranger,1,711,0.711,1,China
6034,2809,18,male,Matching,Stranger,1,697,0.697,1,China
6035,2809,18,male,Matching,Stranger,1,773,0.773,1,China
6036,2809,18,male,Matching,Stranger,1,689,0.689,1,China
6037,2809,18,male,Matching,Stranger,1,820,0.82,1,China
6038,2809,18,male,Matching,Stranger,1,1011,1.011,1,China
6039,2809,18,male,Matching,Stranger,1,672,0.672,1,China
6040,2809,18,male,Matching,Stranger,1,1190,1.19,1,China
6041,2809,18,male,Matching,Stranger,1,721,0.721,0,China
6042,2809,18,male,Matching,Stranger,1,785,0.785,1,China
6043,2809,18,male,Matching,Stranger,1,743,0.743,1,China
6044,2809,18,male,Matching,Stranger,1,987,0.987,1,China
6045,2809,18,male,Matching,Stranger,1,751,0.751,1,China
6046,2809,18,male,Matching,Stranger,1,704,0.704,1,China
6047,2809,18,male,Matching,Stranger,1,795,0.795,0,China
6048,2809,18,male,Matching,Stranger,1,730,0.73,1,China
6049,2809,18,male,Matching,Stranger,1,638,0.638,1,China
6050,2809,18,male,Matching,Stranger,1,748,0.748,1,China
6051,2809,18,male,Matching,Stranger,1,795,0.795,1,China
6052,2809,18,male,Matching,Stranger,1,685,0.685,0,China
6053,2809,18,male,Matching,Stranger,1,1005,1.005,1,China
6054,2809,18,male,Matching,Stranger,1,763,0.763,1,China
6055,2809,18,male,Matching,Stranger,1,962,0.962,1,China
6056,2809,18,male,Matching,Stranger,1,544,0.544,1,China
6057,2809,18,male,Matching,Stranger,1,602,0.602,1,China
6058,2809,18,male,Matching,Stranger,1,890,0.89,0,China
6059,2809,18,male,Matching,Stranger,1,759,0.759,0,China
6060,2809,18,male,Matching,Stranger,1,1042,1.042,1,China
6061,2809,18,male,Matching,Stranger,2,846,0.846,1,China
6062,2809,18,male,Matching,Stranger,2,715,0.715,1,China
6063,2809,18,male,Matching,Stranger,2,725,0.725,1,China
6064,2809,18,male,Matching,Stranger,2,723,0.723,1,China
6065,2809,18,male,Matching,Stranger,2,759,0.759,1,China
6066,2809,18,male,Matching,Stranger,2,699,0.699,1,China
6067,2809,18,male,Matching,Stranger,2,663,0.663,1,China
6068,2809,18,male,Matching,Stranger,2,897,0.897,1,China
6069,2809,18,male,Matching,Stranger,2,761,0.761,1,China
6070,2809,18,male,Matching,Stranger,2,791,0.791,1,China
6071,2809,18,male,Matching,Stranger,2,620,0.62,1,China
6072,2809,18,male,Matching,Stranger,2,890,0.89,1,China
6073,2809,18,male,Matching,Stranger,2,747,0.747,1,China
6074,2809,18,male,Matching,Stranger,2,738,0.738,1,China
6075,2809,18,male,Matching,Stranger,2,716,0.716,1,China
6076,2809,18,male,Matching,Stranger,2,722,0.722,1,China
6077,2809,18,male,Matching,Stranger,2,910,0.91,1,China
6078,2809,18,male,Matching,Stranger,2,660,0.66,1,China
6079,2809,18,male,Matching,Stranger,2,686,0.686,0,China
6080,2809,18,male,Matching,Stranger,2,640,0.64,1,China
6081,2809,18,male,Matching,Stranger,2,679,0.679,0,China
6082,2809,18,male,Matching,Stranger,2,645,0.645,1,China
6083,2809,18,male,Matching,Stranger,2,941,0.941,1,China
6084,2809,18,male,Matching,Stranger,2,793,0.793,1,China
6085,2809,18,male,Matching,Stranger,2,701,0.701,1,China
6086,2809,18,male,Matching,Stranger,2,724,0.724,0,China
6087,2809,18,male,Matching,Stranger,2,706,0.706,1,China
6088,2809,18,male,Matching,Stranger,2,757,0.757,1,China
6089,2809,18,male,Matching,Stranger,2,740,0.74,1,China
6090,2809,18,male,Matching,Stranger,2,785,0.785,1,China
6091,2809,18,male,Matching,Stranger,2,812,0.812,1,China
6092,2809,18,male,Matching,Stranger,2,694,0.694,0,China
6093,2809,18,male,Matching,Stranger,2,506,0.506,1,China
6094,2809,18,male,Matching,Stranger,2,743,0.743,1,China
6095,2809,18,male,Matching,Stranger,2,734,0.734,1,China
6096,2809,18,male,Matching,Stranger,2,687,0.687,0,China
6097,2809,18,male,Matching,Stranger,2,905,0.905,1,China
6098,2809,18,male,Matching,Stranger,2,0,0,0,China
6099,2809,18,male,Matching,Stranger,2,689,0.689,1,China
6100,2809,18,male,Matching,Stranger,2,739,0.739,1,China
6101,2809,18,male,Matching,Stranger,3,709,0.709,1,China
6102,2809,18,male,Matching,Stranger,3,659,0.659,1,China
6103,2809,18,male,Matching,Stranger,3,709,0.709,1,China
6104,2809,18,male,Matching,Stranger,3,601,0.601,1,China
6105,2809,18,male,Matching,Stranger,3,627,0.627,1,China
6106,2809,18,male,Matching,Stranger,3,569,0.569,1,China
6107,2809,18,male,Matching,Stranger,3,703,0.703,1,China
6108,2809,18,male,Matching,Stranger,3,668,0.668,1,China
6109,2809,18,male,Matching,Stranger,3,627,0.627,1,China
6110,2809,18,male,Matching,Stranger,3,532,0.532,0,China
6111,2809,18,male,Matching,Stranger,3,713,0.713,1,China
6112,2809,18,male,Matching,Stranger,3,754,0.754,1,China
6113,2809,18,male,Matching,Stranger,3,1091,1.091,1,China
6114,2809,18,male,Matching,Stranger,3,738,0.738,1,China
6115,2809,18,male,Matching,Stranger,3,718,0.718,1,China
6116,2809,18,male,Matching,Stranger,3,700,0.7,1,China
6117,2809,18,male,Matching,Stranger,3,702,0.702,1,China
6118,2809,18,male,Matching,Stranger,3,644,0.644,1,China
6119,2809,18,male,Matching,Stranger,3,568,0.568,1,China
6120,2809,18,male,Matching,Stranger,3,648,0.648,1,China
6121,2809,18,male,Nonmatching,Self,1,0,0,0,China
6122,2809,18,male,Nonmatching,Self,1,629,0.629,0,China
6123,2809,18,male,Nonmatching,Self,1,442,0.442,0,China
6124,2809,18,male,Nonmatching,Self,1,602,0.602,0,China
6125,2809,18,male,Nonmatching,Self,1,682,0.682,0,China
6126,2809,18,male,Nonmatching,Self,1,670,0.67,0,China
6127,2809,18,male,Nonmatching,Self,1,872,0.872,1,China
6128,2809,18,male,Nonmatching,Self,1,664,0.664,1,China
6129,2809,18,male,Nonmatching,Self,1,764,0.764,1,China
6130,2809,18,male,Nonmatching,Self,1,628,0.628,1,China
6131,2809,18,male,Nonmatching,Self,1,521,0.521,1,China
6132,2809,18,male,Nonmatching,Self,1,524,0.524,0,China
6133,2809,18,male,Nonmatching,Self,1,1127,1.127,1,China
6134,2809,18,male,Nonmatching,Self,1,715,0.715,1,China
6135,2809,18,male,Nonmatching,Self,1,948,0.948,1,China
6136,2809,18,male,Nonmatching,Self,1,720,0.72,1,China
6137,2809,18,male,Nonmatching,Self,1,568,0.568,1,China
6138,2809,18,male,Nonmatching,Self,1,876,0.876,0,China
6139,2809,18,male,Nonmatching,Self,1,510,0.51,1,China
6140,2809,18,male,Nonmatching,Self,1,1008,1.008,1,China
6141,2809,18,male,Nonmatching,Self,1,647,0.647,1,China
6142,2809,18,male,Nonmatching,Self,1,573,0.573,1,China
6143,2809,18,male,Nonmatching,Self,1,1111,1.111,1,China
6144,2809,18,male,Nonmatching,Self,1,875,0.875,1,China
6145,2809,18,male,Nonmatching,Self,1,839,0.839,1,China
6146,2809,18,male,Nonmatching,Self,1,868,0.868,1,China
6147,2809,18,male,Nonmatching,Self,1,914,0.914,0,China
6148,2809,18,male,Nonmatching,Self,1,1171,1.171,1,China
6149,2809,18,male,Nonmatching,Self,1,776,0.776,1,China
6150,2809,18,male,Nonmatching,Self,1,1019,1.019,1,China
6151,2809,18,male,Nonmatching,Self,1,657,0.657,1,China
6152,2809,18,male,Nonmatching,Self,1,848,0.848,1,China
6153,2809,18,male,Nonmatching,Self,1,809,0.809,1,China
6154,2809,18,male,Nonmatching,Self,1,933,0.933,0,China
6155,2809,18,male,Nonmatching,Self,1,951,0.951,1,China
6156,2809,18,male,Nonmatching,Self,1,678,0.678,1,China
6157,2809,18,male,Nonmatching,Self,1,787,0.787,0,China
6158,2809,18,male,Nonmatching,Self,1,807,0.807,1,China
6159,2809,18,male,Nonmatching,Self,1,618,0.618,0,China
6160,2809,18,male,Nonmatching,Self,1,1067,1.067,1,China
6161,2809,18,male,Nonmatching,Self,1,655,0.655,1,China
6162,2809,18,male,Nonmatching,Self,1,792,0.792,1,China
6163,2809,18,male,Nonmatching,Self,1,799,0.799,1,China
6164,2809,18,male,Nonmatching,Self,1,809,0.809,1,China
6165,2809,18,male,Nonmatching,Self,1,692,0.692,1,China
6166,2809,18,male,Nonmatching,Self,1,685,0.685,1,China
6167,2809,18,male,Nonmatching,Self,1,855,0.855,1,China
6168,2809,18,male,Nonmatching,Self,1,737,0.737,0,China
6169,2809,18,male,Nonmatching,Self,1,633,0.633,1,China
6170,2809,18,male,Nonmatching,Self,1,766,0.766,1,China
6171,2809,18,male,Nonmatching,Self,1,755,0.755,0,China
6172,2809,18,male,Nonmatching,Self,1,688,0.688,0,China
6173,2809,18,male,Nonmatching,Self,1,718,0.718,1,China
6174,2809,18,male,Nonmatching,Self,1,991,0.991,1,China
6175,2809,18,male,Nonmatching,Self,1,798,0.798,1,China
6176,2809,18,male,Nonmatching,Self,1,690,0.69,1,China
6177,2809,18,male,Nonmatching,Self,1,656,0.656,1,China
6178,2809,18,male,Nonmatching,Self,1,880,0.88,1,China
6179,2809,18,male,Nonmatching,Self,1,676,0.676,1,China
6180,2809,18,male,Nonmatching,Self,1,836,0.836,0,China
6181,2809,18,male,Nonmatching,Self,2,574,0.574,1,China
6182,2809,18,male,Nonmatching,Self,2,700,0.7,1,China
6183,2809,18,male,Nonmatching,Self,2,651,0.651,1,China
6184,2809,18,male,Nonmatching,Self,2,993,0.993,1,China
6185,2809,18,male,Nonmatching,Self,2,799,0.799,1,China
6186,2809,18,male,Nonmatching,Self,2,639,0.639,1,China
6187,2809,18,male,Nonmatching,Self,2,675,0.675,1,China
6188,2809,18,male,Nonmatching,Self,2,688,0.688,1,China
6189,2809,18,male,Nonmatching,Self,2,911,0.911,0,China
6190,2809,18,male,Nonmatching,Self,2,792,0.792,1,China
6191,2809,18,male,Nonmatching,Self,2,749,0.749,1,China
6192,2809,18,male,Nonmatching,Self,2,794,0.794,1,China
6193,2809,18,male,Nonmatching,Self,2,958,0.958,1,China
6194,2809,18,male,Nonmatching,Self,2,740,0.74,1,China
6195,2809,18,male,Nonmatching,Self,2,790,0.79,1,China
6196,2809,18,male,Nonmatching,Self,2,908,0.908,1,China
6197,2809,18,male,Nonmatching,Self,2,1144,1.144,1,China
6198,2809,18,male,Nonmatching,Self,2,544,0.544,1,China
6199,2809,18,male,Nonmatching,Self,2,791,0.791,1,China
6200,2809,18,male,Nonmatching,Self,2,806,0.806,1,China
6201,2809,18,male,Nonmatching,Self,2,709,0.709,1,China
6202,2809,18,male,Nonmatching,Self,2,855,0.855,1,China
6203,2809,18,male,Nonmatching,Self,2,790,0.79,1,China
6204,2809,18,male,Nonmatching,Self,2,980,0.98,1,China
6205,2809,18,male,Nonmatching,Self,2,856,0.856,1,China
6206,2809,18,male,Nonmatching,Self,2,790,0.79,1,China
6207,2809,18,male,Nonmatching,Self,2,681,0.681,1,China
6208,2809,18,male,Nonmatching,Self,2,768,0.768,1,China
6209,2809,18,male,Nonmatching,Self,2,738,0.738,1,China
6210,2809,18,male,Nonmatching,Self,2,827,0.827,1,China
