,Subject,Gender,Age,Handedness,Matching,Origin_Identity,English_Identity,Identity,RT_ms,RT_sec,ACC,Country
3673,26,female,20,right,incomp,Bekannter,Acquaintance,Close,988,0.988,1,Germany
3674,26,female,20,right,incomp,Bekannter,Acquaintance,Close,906,0.906,1,Germany
3675,26,female,20,right,incomp,Bekannter,Acquaintance,Close,545,0.545,1,Germany
3676,26,female,20,right,incomp,Bekannter,Acquaintance,Close,499,0.499,1,Germany
3677,26,female,20,right,incomp,Bekannter,Acquaintance,Close,546,0.546,1,Germany
3678,26,female,20,right,incomp,Bekannter,Acquaintance,Close,1153,1.153,1,Germany
3679,26,female,20,right,incomp,Bekannter,Acquaintance,Close,679,0.679,1,Germany
3680,26,female,20,right,incomp,Bekannter,Acquaintance,Close,443,0.443,1,Germany
3681,26,female,20,right,incomp,Bekannter,Acquaintance,Close,554,0.554,1,Germany
3682,26,female,20,right,incomp,Bekannter,Acquaintance,Close,855,0.855,1,Germany
3683,26,female,20,right,incomp,Bekannter,Acquaintance,Close,476,0.476,1,Germany
3684,26,female,20,right,incomp,Bekannter,Acquaintance,Close,505,0.505,1,Germany
3685,26,female,20,right,incomp,Bekannter,Acquaintance,Close,615,0.615,1,Germany
3686,26,female,20,right,incomp,Bekannter,Acquaintance,Close,413,0.413,1,Germany
3687,26,female,20,right,incomp,Bekannter,Acquaintance,Close,474,0.474,1,Germany
3688,26,female,20,right,incomp,Bekannter,Acquaintance,Close,586,0.586,1,Germany
3689,26,female,20,right,incomp,Bekannter,Acquaintance,Close,732,0.732,1,Germany
3690,26,female,20,right,incomp,Bekannter,Acquaintance,Close,865,0.865,1,Germany
3691,26,female,20,right,incomp,Bekannter,Acquaintance,Close,491,0.491,1,Germany
3692,26,female,20,right,incomp,Bekannter,Acquaintance,Close,531,0.531,1,Germany
3693,26,female,20,right,incomp,Bekannter,Acquaintance,Close,369,0.369,1,Germany
3694,26,female,20,right,incomp,Bekannter,Acquaintance,Close,531,0.531,1,Germany
3695,26,female,20,right,incomp,Bekannter,Acquaintance,Close,525,0.525,1,Germany
3696,26,female,20,right,incomp,Bekannter,Acquaintance,Close,703,0.703,1,Germany
3697,26,female,20,right,incomp,Ich,Self,Self,1672,1.672,0,Germany
3698,26,female,20,right,incomp,Ich,Self,Self,1079,1.079,1,Germany
3699,26,female,20,right,incomp,Ich,Self,Self,883,0.883,1,Germany
3700,26,female,20,right,incomp,Ich,Self,Self,503,0.503,1,Germany
3701,26,female,20,right,incomp,Ich,Self,Self,2120,2.12,1,Germany
3702,26,female,20,right,incomp,Ich,Self,Self,817,0.817,1,Germany
3703,26,female,20,right,incomp,Ich,Self,Self,672,0.672,1,Germany
3704,26,female,20,right,incomp,Ich,Self,Self,1547,1.547,1,Germany
3705,26,female,20,right,incomp,Ich,Self,Self,785,0.785,1,Germany
3706,26,female,20,right,incomp,Ich,Self,Self,609,0.609,1,Germany
3707,26,female,20,right,incomp,Ich,Self,Self,611,0.611,1,Germany
3708,26,female,20,right,incomp,Ich,Self,Self,881,0.881,1,Germany
3709,26,female,20,right,incomp,Ich,Self,Self,749,0.749,0,Germany
3710,26,female,20,right,incomp,Ich,Self,Self,673,0.673,1,Germany
3711,26,female,20,right,incomp,Ich,Self,Self,1083,1.083,1,Germany
3712,26,female,20,right,incomp,Ich,Self,Self,787,0.787,1,Germany
3713,26,female,20,right,incomp,Ich,Self,Self,736,0.736,1,Germany
3714,26,female,20,right,incomp,Ich,Self,Self,544,0.544,1,Germany
3715,26,female,20,right,incomp,Ich,Self,Self,748,0.748,1,Germany
3716,26,female,20,right,incomp,Ich,Self,Self,476,0.476,1,Germany
3717,26,female,20,right,incomp,Ich,Self,Self,773,0.773,1,Germany
3718,26,female,20,right,incomp,Ich,Self,Self,281,0.281,1,Germany
3719,26,female,20,right,incomp,Ich,Self,Self,675,0.675,1,Germany
3720,26,female,20,right,incomp,Ich,Self,Self,584,0.584,1,Germany
3721,26,female,20,right,incomp,Mutter,Mother,Close,857,0.857,1,Germany
3722,26,female,20,right,incomp,Mutter,Mother,Close,953,0.953,1,Germany
3723,26,female,20,right,incomp,Mutter,Mother,Close,2285,2.285,1,Germany
3724,26,female,20,right,incomp,Mutter,Mother,Close,774,0.774,1,Germany
3725,26,female,20,right,incomp,Mutter,Mother,Close,690,0.69,1,Germany
3726,26,female,20,right,incomp,Mutter,Mother,Close,463,0.463,1,Germany
3727,26,female,20,right,incomp,Mutter,Mother,Close,502,0.502,1,Germany
3728,26,female,20,right,incomp,Mutter,Mother,Close,1497,1.497,1,Germany
3729,26,female,20,right,incomp,Mutter,Mother,Close,588,0.588,1,Germany
3730,26,female,20,right,incomp,Mutter,Mother,Close,571,0.571,1,Germany
3731,26,female,20,right,incomp,Mutter,Mother,Close,522,0.522,1,Germany
3732,26,female,20,right,incomp,Mutter,Mother,Close,1360,1.36,1,Germany
3733,26,female,20,right,incomp,Mutter,Mother,Close,876,0.876,1,Germany
3734,26,female,20,right,incomp,Mutter,Mother,Close,677,0.677,1,Germany
3735,26,female,20,right,incomp,Mutter,Mother,Close,638,0.638,1,Germany
3736,26,female,20,right,incomp,Mutter,Mother,Close,739,0.739,1,Germany
3737,26,female,20,right,incomp,Mutter,Mother,Close,1368,1.368,0,Germany
3738,26,female,20,right,incomp,Mutter,Mother,Close,1405,1.405,0,Germany
3739,26,female,20,right,incomp,Mutter,Mother,Close,588,0.588,1,Germany
3740,26,female,20,right,incomp,Mutter,Mother,Close,579,0.579,0,Germany
3741,26,female,20,right,incomp,Mutter,Mother,Close,629,0.629,1,Germany
3742,26,female,20,right,incomp,Mutter,Mother,Close,1375,1.375,0,Germany
3743,26,female,20,right,incomp,Mutter,Mother,Close,687,0.687,1,Germany
3744,26,female,20,right,incomp,Mutter,Mother,Close,579,0.579,0,Germany
3745,27,female,19,left,comp,Bekannter,Acquaintance,Close,693,0.693,0,Germany
3746,27,female,19,left,comp,Bekannter,Acquaintance,Close,325,0.325,1,Germany
3747,27,female,19,left,comp,Bekannter,Acquaintance,Close,506,0.506,1,Germany
3748,27,female,19,left,comp,Bekannter,Acquaintance,Close,756,0.756,1,Germany
3749,27,female,19,left,comp,Bekannter,Acquaintance,Close,648,0.648,1,Germany
3750,27,female,19,left,comp,Bekannter,Acquaintance,Close,467,0.467,1,Germany
3751,27,female,19,left,comp,Bekannter,Acquaintance,Close,397,0.397,1,Germany
3752,27,female,19,left,comp,Bekannter,Acquaintance,Close,370,0.37,1,Germany
3753,27,female,19,left,comp,Bekannter,Acquaintance,Close,565,0.565,1,Germany
3754,27,female,19,left,comp,Bekannter,Acquaintance,Close,580,0.58,1,Germany
3755,27,female,19,left,comp,Bekannter,Acquaintance,Close,425,0.425,1,Germany
3756,27,female,19,left,comp,Bekannter,Acquaintance,Close,427,0.427,1,Germany
3757,27,female,19,left,comp,Bekannter,Acquaintance,Close,421,0.421,1,Germany
3758,27,female,19,left,comp,Bekannter,Acquaintance,Close,614,0.614,1,Germany
3759,27,female,19,left,comp,Bekannter,Acquaintance,Close,354,0.354,1,Germany
3760,27,female,19,left,comp,Bekannter,Acquaintance,Close,559,0.559,1,Germany
3761,27,female,19,left,comp,Bekannter,Acquaintance,Close,609,0.609,1,Germany
3762,27,female,19,left,comp,Bekannter,Acquaintance,Close,479,0.479,1,Germany
3763,27,female,19,left,comp,Bekannter,Acquaintance,Close,496,0.496,1,Germany
3764,27,female,19,left,comp,Bekannter,Acquaintance,Close,538,0.538,0,Germany
3765,27,female,19,left,comp,Bekannter,Acquaintance,Close,1053,1.053,1,Germany
3766,27,female,19,left,comp,Bekannter,Acquaintance,Close,470,0.47,1,Germany
3767,27,female,19,left,comp,Bekannter,Acquaintance,Close,746,0.746,1,Germany
3768,27,female,19,left,comp,Bekannter,Acquaintance,Close,667,0.667,0,Germany
3769,27,female,19,left,comp,Ich,Self,Self,591,0.591,1,Germany
3770,27,female,19,left,comp,Ich,Self,Self,1041,1.041,1,Germany
3771,27,female,19,left,comp,Ich,Self,Self,1039,1.039,1,Germany
3772,27,female,19,left,comp,Ich,Self,Self,605,0.605,1,Germany
3773,27,female,19,left,comp,Ich,Self,Self,559,0.559,1,Germany
3774,27,female,19,left,comp,Ich,Self,Self,495,0.495,1,Germany
3775,27,female,19,left,comp,Ich,Self,Self,341,0.341,1,Germany
3776,27,female,19,left,comp,Ich,Self,Self,353,0.353,1,Germany
3777,27,female,19,left,comp,Ich,Self,Self,542,0.542,1,Germany
3778,27,female,19,left,comp,Ich,Self,Self,519,0.519,1,Germany
3779,27,female,19,left,comp,Ich,Self,Self,629,0.629,1,Germany
3780,27,female,19,left,comp,Ich,Self,Self,458,0.458,1,Germany
3781,27,female,19,left,comp,Ich,Self,Self,825,0.825,1,Germany
3782,27,female,19,left,comp,Ich,Self,Self,410,0.41,1,Germany
3783,27,female,19,left,comp,Ich,Self,Self,369,0.369,1,Germany
3784,27,female,19,left,comp,Ich,Self,Self,439,0.439,1,Germany
3785,27,female,19,left,comp,Ich,Self,Self,473,0.473,1,Germany
3786,27,female,19,left,comp,Ich,Self,Self,411,0.411,1,Germany
3787,27,female,19,left,comp,Ich,Self,Self,847,0.847,1,Germany
3788,27,female,19,left,comp,Ich,Self,Self,766,0.766,1,Germany
3789,27,female,19,left,comp,Ich,Self,Self,449,0.449,1,Germany
3790,27,female,19,left,comp,Ich,Self,Self,466,0.466,1,Germany
3791,27,female,19,left,comp,Ich,Self,Self,688,0.688,1,Germany
3792,27,female,19,left,comp,Ich,Self,Self,350,0.35,1,Germany
3793,27,female,19,left,comp,Mutter,Mother,Close,2456,2.456,1,Germany
3794,27,female,19,left,comp,Mutter,Mother,Close,623,0.623,0,Germany
3795,27,female,19,left,comp,Mutter,Mother,Close,573,0.573,1,Germany
3796,27,female,19,left,comp,Mutter,Mother,Close,387,0.387,1,Germany
3797,27,female,19,left,comp,Mutter,Mother,Close,450,0.45,1,Germany
3798,27,female,19,left,comp,Mutter,Mother,Close,511,0.511,1,Germany
3799,27,female,19,left,comp,Mutter,Mother,Close,397,0.397,1,Germany
3800,27,female,19,left,comp,Mutter,Mother,Close,1133,1.133,1,Germany
3801,27,female,19,left,comp,Mutter,Mother,Close,480,0.48,0,Germany
3802,27,female,19,left,comp,Mutter,Mother,Close,597,0.597,1,Germany
3803,27,female,19,left,comp,Mutter,Mother,Close,573,0.573,1,Germany
3804,27,female,19,left,comp,Mutter,Mother,Close,396,0.396,1,Germany
3805,27,female,19,left,comp,Mutter,Mother,Close,427,0.427,1,Germany
3806,27,female,19,left,comp,Mutter,Mother,Close,369,0.369,1,Germany
3807,27,female,19,left,comp,Mutter,Mother,Close,447,0.447,1,Germany
3808,27,female,19,left,comp,Mutter,Mother,Close,424,0.424,1,Germany
3809,27,female,19,left,comp,Mutter,Mother,Close,374,0.374,1,Germany
3810,27,female,19,left,comp,Mutter,Mother,Close,531,0.531,1,Germany
3811,27,female,19,left,comp,Mutter,Mother,Close,516,0.516,1,Germany
3812,27,female,19,left,comp,Mutter,Mother,Close,869,0.869,1,Germany
3813,27,female,19,left,comp,Mutter,Mother,Close,431,0.431,1,Germany
3814,27,female,19,left,comp,Mutter,Mother,Close,381,0.381,1,Germany
3815,27,female,19,left,comp,Mutter,Mother,Close,433,0.433,0,Germany
3816,27,female,19,left,comp,Mutter,Mother,Close,466,0.466,1,Germany
3817,27,female,19,left,incomp,Bekannter,Acquaintance,Close,737,0.737,0,Germany
3818,27,female,19,left,incomp,Bekannter,Acquaintance,Close,786,0.786,1,Germany
3819,27,female,19,left,incomp,Bekannter,Acquaintance,Close,625,0.625,1,Germany
3820,27,female,19,left,incomp,Bekannter,Acquaintance,Close,468,0.468,1,Germany
3821,27,female,19,left,incomp,Bekannter,Acquaintance,Close,519,0.519,1,Germany
3822,27,female,19,left,incomp,Bekannter,Acquaintance,Close,489,0.489,1,Germany
3823,27,female,19,left,incomp,Bekannter,Acquaintance,Close,558,0.558,1,Germany
3824,27,female,19,left,incomp,Bekannter,Acquaintance,Close,475,0.475,1,Germany
3825,27,female,19,left,incomp,Bekannter,Acquaintance,Close,552,0.552,1,Germany
3826,27,female,19,left,incomp,Bekannter,Acquaintance,Close,460,0.46,1,Germany
3827,27,female,19,left,incomp,Bekannter,Acquaintance,Close,435,0.435,1,Germany
3828,27,female,19,left,incomp,Bekannter,Acquaintance,Close,823,0.823,1,Germany
3829,27,female,19,left,incomp,Bekannter,Acquaintance,Close,587,0.587,1,Germany
3830,27,female,19,left,incomp,Bekannter,Acquaintance,Close,418,0.418,1,Germany
3831,27,female,19,left,incomp,Bekannter,Acquaintance,Close,676,0.676,1,Germany
3832,27,female,19,left,incomp,Bekannter,Acquaintance,Close,586,0.586,1,Germany
3833,27,female,19,left,incomp,Bekannter,Acquaintance,Close,804,0.804,1,Germany
3834,27,female,19,left,incomp,Bekannter,Acquaintance,Close,509,0.509,1,Germany
3835,27,female,19,left,incomp,Bekannter,Acquaintance,Close,333,0.333,1,Germany
3836,27,female,19,left,incomp,Bekannter,Acquaintance,Close,792,0.792,1,Germany
3837,27,female,19,left,incomp,Bekannter,Acquaintance,Close,535,0.535,1,Germany
3838,27,female,19,left,incomp,Bekannter,Acquaintance,Close,503,0.503,1,Germany
3839,27,female,19,left,incomp,Bekannter,Acquaintance,Close,484,0.484,1,Germany
3840,27,female,19,left,incomp,Bekannter,Acquaintance,Close,520,0.52,1,Germany
3841,27,female,19,left,incomp,Ich,Self,Self,1346,1.346,1,Germany
3842,27,female,19,left,incomp,Ich,Self,Self,724,0.724,1,Germany
3843,27,female,19,left,incomp,Ich,Self,Self,760,0.76,1,Germany
3844,27,female,19,left,incomp,Ich,Self,Self,511,0.511,1,Germany
3845,27,female,19,left,incomp,Ich,Self,Self,751,0.751,1,Germany
3846,27,female,19,left,incomp,Ich,Self,Self,473,0.473,0,Germany
3847,27,female,19,left,incomp,Ich,Self,Self,632,0.632,1,Germany
3848,27,female,19,left,incomp,Ich,Self,Self,368,0.368,1,Germany
3849,27,female,19,left,incomp,Ich,Self,Self,609,0.609,1,Germany
3850,27,female,19,left,incomp,Ich,Self,Self,537,0.537,1,Germany
3851,27,female,19,left,incomp,Ich,Self,Self,704,0.704,1,Germany
3852,27,female,19,left,incomp,Ich,Self,Self,674,0.674,1,Germany
3853,27,female,19,left,incomp,Ich,Self,Self,566,0.566,1,Germany
3854,27,female,19,left,incomp,Ich,Self,Self,764,0.764,1,Germany
3855,27,female,19,left,incomp,Ich,Self,Self,552,0.552,1,Germany
3856,27,female,19,left,incomp,Ich,Self,Self,570,0.57,1,Germany
3857,27,female,19,left,incomp,Ich,Self,Self,602,0.602,1,Germany
3858,27,female,19,left,incomp,Ich,Self,Self,939,0.939,0,Germany
3859,27,female,19,left,incomp,Ich,Self,Self,570,0.57,1,Germany
3860,27,female,19,left,incomp,Ich,Self,Self,515,0.515,1,Germany
3861,27,female,19,left,incomp,Ich,Self,Self,575,0.575,1,Germany
3862,27,female,19,left,incomp,Ich,Self,Self,443,0.443,1,Germany
3863,27,female,19,left,incomp,Ich,Self,Self,666,0.666,1,Germany
3864,27,female,19,left,incomp,Ich,Self,Self,429,0.429,1,Germany
3865,27,female,19,left,incomp,Mutter,Mother,Close,894,0.894,1,Germany
3866,27,female,19,left,incomp,Mutter,Mother,Close,744,0.744,1,Germany
3867,27,female,19,left,incomp,Mutter,Mother,Close,732,0.732,1,Germany
3868,27,female,19,left,incomp,Mutter,Mother,Close,580,0.58,1,Germany
3869,27,female,19,left,incomp,Mutter,Mother,Close,628,0.628,1,Germany
3870,27,female,19,left,incomp,Mutter,Mother,Close,592,0.592,1,Germany
3871,27,female,19,left,incomp,Mutter,Mother,Close,709,0.709,1,Germany
3872,27,female,19,left,incomp,Mutter,Mother,Close,447,0.447,1,Germany
3873,27,female,19,left,incomp,Mutter,Mother,Close,1161,1.161,1,Germany
3874,27,female,19,left,incomp,Mutter,Mother,Close,626,0.626,1,Germany
3875,27,female,19,left,incomp,Mutter,Mother,Close,504,0.504,1,Germany
3876,27,female,19,left,incomp,Mutter,Mother,Close,754,0.754,1,Germany
3877,27,female,19,left,incomp,Mutter,Mother,Close,556,0.556,0,Germany
3878,27,female,19,left,incomp,Mutter,Mother,Close,563,0.563,1,Germany
3879,27,female,19,left,incomp,Mutter,Mother,Close,618,0.618,1,Germany
3880,27,female,19,left,incomp,Mutter,Mother,Close,821,0.821,1,Germany
3881,27,female,19,left,incomp,Mutter,Mother,Close,1008,1.008,1,Germany
3882,27,female,19,left,incomp,Mutter,Mother,Close,663,0.663,1,Germany
3883,27,female,19,left,incomp,Mutter,Mother,Close,595,0.595,1,Germany
3884,27,female,19,left,incomp,Mutter,Mother,Close,550,0.55,1,Germany
3885,27,female,19,left,incomp,Mutter,Mother,Close,586,0.586,0,Germany
3886,27,female,19,left,incomp,Mutter,Mother,Close,550,0.55,1,Germany
3887,27,female,19,left,incomp,Mutter,Mother,Close,568,0.568,1,Germany
3888,27,female,19,left,incomp,Mutter,Mother,Close,487,0.487,1,Germany
3889,28,female,21,right,comp,Bekannter,Acquaintance,Close,393,0.393,1,Germany
3890,28,female,21,right,comp,Bekannter,Acquaintance,Close,324,0.324,1,Germany
3891,28,female,21,right,comp,Bekannter,Acquaintance,Close,274,0.274,1,Germany
3892,28,female,21,right,comp,Bekannter,Acquaintance,Close,311,0.311,1,Germany
3893,28,female,21,right,comp,Bekannter,Acquaintance,Close,293,0.293,1,Germany
3894,28,female,21,right,comp,Bekannter,Acquaintance,Close,308,0.308,1,Germany
3895,28,female,21,right,comp,Bekannter,Acquaintance,Close,365,0.365,1,Germany
3896,28,female,21,right,comp,Bekannter,Acquaintance,Close,259,0.259,1,Germany
3897,28,female,21,right,comp,Bekannter,Acquaintance,Close,396,0.396,1,Germany
3898,28,female,21,right,comp,Bekannter,Acquaintance,Close,291,0.291,1,Germany
3899,28,female,21,right,comp,Bekannter,Acquaintance,Close,259,0.259,1,Germany
3900,28,female,21,right,comp,Bekannter,Acquaintance,Close,230,0.23,1,Germany
3901,28,female,21,right,comp,Bekannter,Acquaintance,Close,218,0.218,1,Germany
3902,28,female,21,right,comp,Bekannter,Acquaintance,Close,260,0.26,1,Germany
3903,28,female,21,right,comp,Bekannter,Acquaintance,Close,202,0.202,1,Germany
3904,28,female,21,right,comp,Bekannter,Acquaintance,Close,227,0.227,1,Germany
3905,28,female,21,right,comp,Bekannter,Acquaintance,Close,225,0.225,1,Germany
3906,28,female,21,right,comp,Bekannter,Acquaintance,Close,225,0.225,1,Germany
3907,28,female,21,right,comp,Bekannter,Acquaintance,Close,301,0.301,1,Germany
3908,28,female,21,right,comp,Bekannter,Acquaintance,Close,282,0.282,1,Germany
3909,28,female,21,right,comp,Bekannter,Acquaintance,Close,262,0.262,1,Germany
3910,28,female,21,right,comp,Bekannter,Acquaintance,Close,310,0.31,1,Germany
3911,28,female,21,right,comp,Bekannter,Acquaintance,Close,234,0.234,1,Germany
3912,28,female,21,right,comp,Bekannter,Acquaintance,Close,301,0.301,1,Germany
3913,28,female,21,right,comp,Ich,Self,Self,474,0.474,1,Germany
3914,28,female,21,right,comp,Ich,Self,Self,277,0.277,1,Germany
3915,28,female,21,right,comp,Ich,Self,Self,285,0.285,1,Germany
3916,28,female,21,right,comp,Ich,Self,Self,237,0.237,1,Germany
3917,28,female,21,right,comp,Ich,Self,Self,240,0.24,1,Germany
3918,28,female,21,right,comp,Ich,Self,Self,327,0.327,1,Germany
3919,28,female,21,right,comp,Ich,Self,Self,204,0.204,1,Germany
3920,28,female,21,right,comp,Ich,Self,Self,261,0.261,1,Germany
3921,28,female,21,right,comp,Ich,Self,Self,520,0.52,1,Germany
3922,28,female,21,right,comp,Ich,Self,Self,300,0.3,1,Germany
3923,28,female,21,right,comp,Ich,Self,Self,226,0.226,1,Germany
3924,28,female,21,right,comp,Ich,Self,Self,199,0.199,1,Germany
3925,28,female,21,right,comp,Ich,Self,Self,208,0.208,1,Germany
3926,28,female,21,right,comp,Ich,Self,Self,235,0.235,1,Germany
3927,28,female,21,right,comp,Ich,Self,Self,291,0.291,1,Germany
3928,28,female,21,right,comp,Ich,Self,Self,198,0.198,1,Germany
3929,28,female,21,right,comp,Ich,Self,Self,338,0.338,1,Germany
3930,28,female,21,right,comp,Ich,Self,Self,207,0.207,1,Germany
3931,28,female,21,right,comp,Ich,Self,Self,190,0.19,1,Germany
3932,28,female,21,right,comp,Ich,Self,Self,252,0.252,1,Germany
3933,28,female,21,right,comp,Ich,Self,Self,319,0.319,1,Germany
3934,28,female,21,right,comp,Ich,Self,Self,213,0.213,1,Germany
3935,28,female,21,right,comp,Ich,Self,Self,217,0.217,1,Germany
3936,28,female,21,right,comp,Ich,Self,Self,274,0.274,1,Germany
3937,28,female,21,right,comp,Mutter,Mother,Close,728,0.728,1,Germany
3938,28,female,21,right,comp,Mutter,Mother,Close,473,0.473,1,Germany
3939,28,female,21,right,comp,Mutter,Mother,Close,328,0.328,1,Germany
3940,28,female,21,right,comp,Mutter,Mother,Close,316,0.316,1,Germany
3941,28,female,21,right,comp,Mutter,Mother,Close,323,0.323,1,Germany
3942,28,female,21,right,comp,Mutter,Mother,Close,247,0.247,1,Germany
3943,28,female,21,right,comp,Mutter,Mother,Close,316,0.316,1,Germany
3944,28,female,21,right,comp,Mutter,Mother,Close,272,0.272,1,Germany
3945,28,female,21,right,comp,Mutter,Mother,Close,471,0.471,1,Germany
3946,28,female,21,right,comp,Mutter,Mother,Close,261,0.261,1,Germany
3947,28,female,21,right,comp,Mutter,Mother,Close,320,0.32,1,Germany
3948,28,female,21,right,comp,Mutter,Mother,Close,265,0.265,1,Germany
3949,28,female,21,right,comp,Mutter,Mother,Close,170,0.17,1,Germany
3950,28,female,21,right,comp,Mutter,Mother,Close,241,0.241,1,Germany
3951,28,female,21,right,comp,Mutter,Mother,Close,192,0.192,1,Germany
3952,28,female,21,right,comp,Mutter,Mother,Close,245,0.245,1,Germany
3953,28,female,21,right,comp,Mutter,Mother,Close,325,0.325,1,Germany
3954,28,female,21,right,comp,Mutter,Mother,Close,183,0.183,1,Germany
3955,28,female,21,right,comp,Mutter,Mother,Close,418,0.418,0,Germany
3956,28,female,21,right,comp,Mutter,Mother,Close,354,0.354,1,Germany
3957,28,female,21,right,comp,Mutter,Mother,Close,355,0.355,1,Germany
3958,28,female,21,right,comp,Mutter,Mother,Close,197,0.197,1,Germany
3959,28,female,21,right,comp,Mutter,Mother,Close,643,0.643,1,Germany
3960,28,female,21,right,comp,Mutter,Mother,Close,680,0.68,1,Germany
3961,28,female,21,right,incomp,Bekannter,Acquaintance,Close,575,0.575,1,Germany
3962,28,female,21,right,incomp,Bekannter,Acquaintance,Close,439,0.439,1,Germany
3963,28,female,21,right,incomp,Bekannter,Acquaintance,Close,269,0.269,0,Germany
3964,28,female,21,right,incomp,Bekannter,Acquaintance,Close,375,0.375,1,Germany
3965,28,female,21,right,incomp,Bekannter,Acquaintance,Close,418,0.418,1,Germany
3966,28,female,21,right,incomp,Bekannter,Acquaintance,Close,361,0.361,0,Germany
3967,28,female,21,right,incomp,Bekannter,Acquaintance,Close,445,0.445,1,Germany
3968,28,female,21,right,incomp,Bekannter,Acquaintance,Close,410,0.41,1,Germany
3969,28,female,21,right,incomp,Bekannter,Acquaintance,Close,424,0.424,1,Germany
3970,28,female,21,right,incomp,Bekannter,Acquaintance,Close,382,0.382,1,Germany
3971,28,female,21,right,incomp,Bekannter,Acquaintance,Close,480,0.48,1,Germany
3972,28,female,21,right,incomp,Bekannter,Acquaintance,Close,371,0.371,1,Germany
3973,28,female,21,right,incomp,Bekannter,Acquaintance,Close,158,0.158,0,Germany
3974,28,female,21,right,incomp,Bekannter,Acquaintance,Close,369,0.369,0,Germany
3975,28,female,21,right,incomp,Bekannter,Acquaintance,Close,387,0.387,0,Germany
3976,28,female,21,right,incomp,Bekannter,Acquaintance,Close,314,0.314,1,Germany
3977,28,female,21,right,incomp,Bekannter,Acquaintance,Close,846,0.846,1,Germany
3978,28,female,21,right,incomp,Bekannter,Acquaintance,Close,335,0.335,1,Germany
3979,28,female,21,right,incomp,Bekannter,Acquaintance,Close,415,0.415,1,Germany
3980,28,female,21,right,incomp,Bekannter,Acquaintance,Close,335,0.335,1,Germany
3981,28,female,21,right,incomp,Bekannter,Acquaintance,Close,331,0.331,1,Germany
3982,28,female,21,right,incomp,Bekannter,Acquaintance,Close,427,0.427,1,Germany
3983,28,female,21,right,incomp,Bekannter,Acquaintance,Close,409,0.409,1,Germany
3984,28,female,21,right,incomp,Bekannter,Acquaintance,Close,352,0.352,1,Germany
3985,28,female,21,right,incomp,Ich,Self,Self,270,0.27,1,Germany
3986,28,female,21,right,incomp,Ich,Self,Self,407,0.407,1,Germany
3987,28,female,21,right,incomp,Ich,Self,Self,338,0.338,1,Germany
3988,28,female,21,right,incomp,Ich,Self,Self,355,0.355,1,Germany
3989,28,female,21,right,incomp,Ich,Self,Self,336,0.336,1,Germany
3990,28,female,21,right,incomp,Ich,Self,Self,387,0.387,1,Germany
3991,28,female,21,right,incomp,Ich,Self,Self,397,0.397,1,Germany
3992,28,female,21,right,incomp,Ich,Self,Self,337,0.337,0,Germany
3993,28,female,21,right,incomp,Ich,Self,Self,280,0.28,1,Germany
3994,28,female,21,right,incomp,Ich,Self,Self,300,0.3,1,Germany
3995,28,female,21,right,incomp,Ich,Self,Self,382,0.382,1,Germany
3996,28,female,21,right,incomp,Ich,Self,Self,205,0.205,0,Germany
3997,28,female,21,right,incomp,Ich,Self,Self,371,0.371,1,Germany
3998,28,female,21,right,incomp,Ich,Self,Self,388,0.388,0,Germany
3999,28,female,21,right,incomp,Ich,Self,Self,703,0.703,1,Germany
4000,28,female,21,right,incomp,Ich,Self,Self,304,0.304,1,Germany
4001,28,female,21,right,incomp,Ich,Self,Self,394,0.394,1,Germany
4002,28,female,21,right,incomp,Ich,Self,Self,273,0.273,1,Germany
4003,28,female,21,right,incomp,Ich,Self,Self,407,0.407,1,Germany
4004,28,female,21,right,incomp,Ich,Self,Self,369,0.369,1,Germany
4005,28,female,21,right,incomp,Ich,Self,Self,442,0.442,1,Germany
4006,28,female,21,right,incomp,Ich,Self,Self,332,0.332,1,Germany
4007,28,female,21,right,incomp,Ich,Self,Self,344,0.344,1,Germany
4008,28,female,21,right,incomp,Ich,Self,Self,282,0.282,0,Germany
4009,28,female,21,right,incomp,Mutter,Mother,Close,406,0.406,1,Germany
4010,28,female,21,right,incomp,Mutter,Mother,Close,477,0.477,1,Germany
4011,28,female,21,right,incomp,Mutter,Mother,Close,357,0.357,1,Germany
4012,28,female,21,right,incomp,Mutter,Mother,Close,355,0.355,1,Germany
4013,28,female,21,right,incomp,Mutter,Mother,Close,400,0.4,1,Germany
4014,28,female,21,right,incomp,Mutter,Mother,Close,539,0.539,1,Germany
4015,28,female,21,right,incomp,Mutter,Mother,Close,363,0.363,1,Germany
4016,28,female,21,right,incomp,Mutter,Mother,Close,430,0.43,1,Germany
4017,28,female,21,right,incomp,Mutter,Mother,Close,371,0.371,1,Germany
4018,28,female,21,right,incomp,Mutter,Mother,Close,422,0.422,1,Germany
4019,28,female,21,right,incomp,Mutter,Mother,Close,420,0.42,1,Germany
4020,28,female,21,right,incomp,Mutter,Mother,Close,399,0.399,1,Germany
4021,28,female,21,right,incomp,Mutter,Mother,Close,493,0.493,1,Germany
4022,28,female,21,right,incomp,Mutter,Mother,Close,409,0.409,1,Germany
4023,28,female,21,right,incomp,Mutter,Mother,Close,340,0.34,1,Germany
4024,28,female,21,right,incomp,Mutter,Mother,Close,503,0.503,1,Germany
4025,28,female,21,right,incomp,Mutter,Mother,Close,625,0.625,1,Germany
4026,28,female,21,right,incomp,Mutter,Mother,Close,416,0.416,1,Germany
