,Subject,Shape,Word,Matching,Identity,Group,RT_ms,RT_sec,ACC,Country
426,3,Self,Stranger,Matching,Self,1,695,0.695,1,China
427,3,Self,Friend,Matching,Self,1,750,0.75,1,China
428,3,Self,Stranger,Matching,Self,1,536,0.536,1,China
429,3,Self,Stranger,Matching,Self,1,437,0.437,0,China
430,3,Self,Friend,Matching,Self,1,548,0.548,1,China
431,3,Self,Friend,Matching,Self,1,630,0.63,1,China
432,3,Self,Stranger,Matching,Self,1,481,0.481,1,China
433,3,Self,Friend,Matching,Self,1,474,0.474,1,China
434,3,Self,Stranger,Matching,Self,1,537,0.537,1,China
435,3,Friend,Self,Matching,Close,1,NA,NA,NA,China
436,3,Friend,Stranger,Matching,Close,1,NA,NA,NA,China
437,3,Friend,Stranger,Matching,Close,1,667,0.667,1,China
438,3,Friend,Self,Matching,Close,1,627,0.627,1,China
439,3,Friend,Self,Matching,Close,1,845,0.845,1,China
440,3,Friend,Stranger,Matching,Close,1,832,0.832,1,China
441,3,Friend,Self,Matching,Close,1,615,0.615,1,China
442,3,Friend,Stranger,Matching,Close,1,648,0.648,1,China
443,3,Friend,Self,Matching,Close,1,437,0.437,1,China
444,3,Friend,Stranger,Matching,Close,1,584,0.584,1,China
445,3,Friend,Stranger,Matching,Close,1,674,0.674,1,China
446,3,Friend,Self,Matching,Close,1,671,0.671,1,China
447,3,Friend,Self,Matching,Close,1,515,0.515,1,China
448,3,Friend,Stranger,Matching,Close,1,631,0.631,0,China
449,3,Friend,Stranger,Matching,Close,1,525,0.525,0,China
450,3,Friend,Self,Matching,Close,1,737,0.737,1,China
451,3,Friend,Stranger,Matching,Close,1,653,0.653,1,China
452,3,Friend,Self,Matching,Close,1,697,0.697,1,China
453,3,Friend,Self,Matching,Close,1,559,0.559,1,China
454,3,Friend,Stranger,Matching,Close,1,642,0.642,1,China
455,3,Friend,Stranger,Matching,Close,1,554,0.554,1,China
456,3,Friend,Self,Matching,Close,1,555,0.555,1,China
457,3,Friend,Self,Matching,Close,1,633,0.633,1,China
458,3,Friend,Stranger,Matching,Close,1,566,0.566,1,China
459,3,Friend,Self,Matching,Close,1,531,0.531,1,China
460,3,Friend,Stranger,Matching,Close,1,839,0.839,1,China
461,3,Friend,Self,Matching,Close,1,507,0.507,1,China
462,3,Friend,Stranger,Matching,Close,1,650,0.65,0,China
463,3,Friend,Self,Matching,Close,1,579,0.579,0,China
464,3,Friend,Stranger,Matching,Close,1,753,0.753,0,China
465,3,Friend,Stranger,Matching,Close,1,535,0.535,0,China
466,3,Friend,Self,Matching,Close,1,636,0.636,1,China
467,3,Friend,Stranger,Matching,Close,1,625,0.625,1,China
468,3,Friend,Self,Matching,Close,1,580,0.58,1,China
469,3,Friend,Self,Matching,Close,1,469,0.469,1,China
470,3,Friend,Stranger,Matching,Close,1,587,0.587,0,China
471,3,Friend,Stranger,Matching,Close,1,946,0.946,1,China
472,3,Friend,Self,Matching,Close,1,596,0.596,1,China
473,3,Friend,Stranger,Matching,Close,1,615,0.615,0,China
474,3,Friend,Self,Matching,Close,1,544,0.544,1,China
475,3,Friend,Stranger,Matching,Close,1,526,0.526,0,China
476,3,Friend,Self,Matching,Close,1,552,0.552,1,China
477,3,Friend,Stranger,Matching,Close,1,649,0.649,1,China
478,3,Friend,Self,Matching,Close,1,515,0.515,1,China
479,3,Friend,Stranger,Matching,Close,1,577,0.577,1,China
480,3,Friend,Self,Matching,Close,1,551,0.551,1,China
481,3,Friend,Stranger,Matching,Close,1,584,0.584,1,China
482,3,Friend,Self,Matching,Close,1,493,0.493,1,China
483,3,Friend,Self,Matching,Close,1,601,0.601,1,China
484,3,Friend,Stranger,Matching,Close,1,623,0.623,1,China
485,3,Friend,Stranger,Matching,Close,1,622,0.622,1,China
486,3,Friend,Self,Matching,Close,1,512,0.512,1,China
487,3,Friend,Stranger,Matching,Close,1,721,0.721,1,China
488,3,Friend,Self,Matching,Close,1,558,0.558,1,China
489,3,Friend,Self,Matching,Close,1,593,0.593,1,China
490,3,Friend,Stranger,Matching,Close,1,744,0.744,1,China
491,3,Friend,Self,Matching,Close,1,584,0.584,1,China
492,3,Friend,Stranger,Matching,Close,1,609,0.609,1,China
493,3,Friend,Self,Matching,Close,1,459,0.459,1,China
494,3,Friend,Stranger,Matching,Close,1,571,0.571,0,China
495,3,Friend,Self,Matching,Close,1,645,0.645,1,China
496,3,Friend,Stranger,Matching,Close,1,746,0.746,1,China
497,3,Stranger,Self,Matching,Stranger,1,NA,NA,NA,China
498,3,Stranger,Friend,Matching,Stranger,1,NA,NA,NA,China
499,3,Stranger,Self,Matching,Stranger,1,775,0.775,1,China
500,3,Stranger,Friend,Matching,Stranger,1,0,0,0,China
501,3,Stranger,Friend,Matching,Stranger,1,571,0.571,1,China
502,3,Stranger,Self,Matching,Stranger,1,666,0.666,1,China
503,3,Stranger,Self,Matching,Stranger,1,546,0.546,1,China
504,3,Stranger,Friend,Matching,Stranger,1,673,0.673,1,China
505,3,Stranger,Friend,Matching,Stranger,1,452,0.452,0,China
506,3,Stranger,Self,Matching,Stranger,1,577,0.577,1,China
507,3,Stranger,Self,Matching,Stranger,1,482,0.482,1,China
508,3,Stranger,Friend,Matching,Stranger,1,885,0.885,1,China
509,3,Stranger,Self,Matching,Stranger,1,448,0.448,1,China
510,3,Stranger,Friend,Matching,Stranger,1,538,0.538,1,China
511,3,Stranger,Self,Matching,Stranger,1,519,0.519,1,China
512,3,Stranger,Friend,Matching,Stranger,1,735,0.735,1,China
513,3,Stranger,Friend,Matching,Stranger,1,549,0.549,1,China
514,3,Stranger,Self,Matching,Stranger,1,782,0.782,1,China
515,3,Stranger,Self,Matching,Stranger,1,739,0.739,1,China
516,3,Stranger,Friend,Matching,Stranger,1,569,0.569,0,China
517,3,Stranger,Friend,Matching,Stranger,1,650,0.65,1,China
518,3,Stranger,Self,Matching,Stranger,1,472,0.472,1,China
519,3,Stranger,Friend,Matching,Stranger,1,688,0.688,1,China
520,3,Stranger,Self,Matching,Stranger,1,458,0.458,1,China
521,3,Stranger,Self,Matching,Stranger,1,439,0.439,1,China
522,3,Stranger,Friend,Matching,Stranger,1,467,0.467,1,China
523,3,Stranger,Friend,Matching,Stranger,1,774,0.774,1,China
524,3,Stranger,Self,Matching,Stranger,1,537,0.537,1,China
525,3,Stranger,Friend,Matching,Stranger,1,562,0.562,1,China
526,3,Stranger,Self,Matching,Stranger,1,440,0.44,1,China
527,3,Stranger,Friend,Matching,Stranger,1,658,0.658,1,China
528,3,Stranger,Self,Matching,Stranger,1,676,0.676,1,China
529,3,Stranger,Friend,Matching,Stranger,1,647,0.647,1,China
530,3,Stranger,Self,Matching,Stranger,1,556,0.556,1,China
531,3,Stranger,Self,Matching,Stranger,1,554,0.554,1,China
532,3,Stranger,Friend,Matching,Stranger,1,608,0.608,1,China
533,3,Stranger,Self,Matching,Stranger,1,445,0.445,1,China
534,3,Stranger,Friend,Matching,Stranger,1,556,0.556,1,China
535,3,Stranger,Friend,Matching,Stranger,1,568,0.568,1,China
536,3,Stranger,Self,Matching,Stranger,1,569,0.569,1,China
537,3,Stranger,Friend,Matching,Stranger,1,599,0.599,1,China
538,3,Stranger,Self,Matching,Stranger,1,473,0.473,1,China
539,3,Stranger,Self,Matching,Stranger,1,463,0.463,1,China
540,3,Stranger,Friend,Matching,Stranger,1,491,0.491,1,China
541,3,Stranger,Friend,Matching,Stranger,1,578,0.578,1,China
542,3,Stranger,Self,Matching,Stranger,1,494,0.494,1,China
543,3,Stranger,Friend,Matching,Stranger,1,430,0.43,0,China
544,3,Stranger,Self,Matching,Stranger,1,512,0.512,1,China
545,3,Stranger,Friend,Matching,Stranger,1,494,0.494,1,China
546,3,Stranger,Self,Matching,Stranger,1,496,0.496,1,China
547,3,Stranger,Self,Matching,Stranger,1,443,0.443,1,China
548,3,Stranger,Friend,Matching,Stranger,1,830,0.83,1,China
549,3,Stranger,Self,Matching,Stranger,1,502,0.502,1,China
550,3,Stranger,Friend,Matching,Stranger,1,621,0.621,1,China
551,3,Stranger,Friend,Matching,Stranger,1,633,0.633,1,China
552,3,Stranger,Self,Matching,Stranger,1,543,0.543,1,China
553,3,Stranger,Self,Matching,Stranger,1,416,0.416,1,China
554,3,Stranger,Friend,Matching,Stranger,1,637,0.637,0,China
555,3,Stranger,Friend,Matching,Stranger,1,720,0.72,1,China
556,3,Stranger,Self,Matching,Stranger,1,529,0.529,1,China
557,3,Stranger,Self,Matching,Stranger,1,538,0.538,1,China
558,3,Stranger,Friend,Matching,Stranger,1,597,0.597,1,China
559,3,Self,Self,Nonmatching,Self,1,NA,NA,NA,China
560,3,Self,Self,Nonmatching,Self,1,NA,NA,NA,China
561,3,Self,Self,Nonmatching,Self,1,466,0.466,1,China
562,3,Self,Self,Nonmatching,Self,1,484,0.484,1,China
563,3,Self,Self,Nonmatching,Self,1,431,0.431,1,China
564,3,Self,Self,Nonmatching,Self,1,533,0.533,1,China
565,3,Self,Self,Nonmatching,Self,1,468,0.468,1,China
566,3,Self,Self,Nonmatching,Self,1,521,0.521,1,China
567,3,Self,Self,Nonmatching,Self,1,497,0.497,1,China
568,3,Self,Self,Nonmatching,Self,1,425,0.425,1,China
569,3,Self,Self,Nonmatching,Self,1,419,0.419,1,China
570,3,Self,Self,Nonmatching,Self,1,616,0.616,1,China
571,3,Self,Self,Nonmatching,Self,1,479,0.479,1,China
572,3,Self,Self,Nonmatching,Self,1,561,0.561,1,China
573,3,Self,Self,Nonmatching,Self,1,439,0.439,1,China
574,3,Self,Self,Nonmatching,Self,1,529,0.529,1,China
575,3,Self,Self,Nonmatching,Self,1,452,0.452,1,China
576,3,Self,Self,Nonmatching,Self,1,580,0.58,1,China
577,3,Self,Self,Nonmatching,Self,1,752,0.752,0,China
578,3,Self,Self,Nonmatching,Self,1,468,0.468,1,China
579,3,Self,Self,Nonmatching,Self,1,391,0.391,1,China
580,3,Self,Self,Nonmatching,Self,1,571,0.571,1,China
581,3,Self,Self,Nonmatching,Self,1,408,0.408,1,China
582,3,Self,Self,Nonmatching,Self,1,406,0.406,1,China
583,3,Self,Self,Nonmatching,Self,1,378,0.378,1,China
584,3,Self,Self,Nonmatching,Self,1,357,0.357,1,China
585,3,Self,Self,Nonmatching,Self,1,408,0.408,1,China
586,3,Self,Self,Nonmatching,Self,1,400,0.4,1,China
587,3,Self,Self,Nonmatching,Self,1,387,0.387,1,China
588,3,Self,Self,Nonmatching,Self,1,379,0.379,1,China
589,3,Self,Self,Nonmatching,Self,1,386,0.386,1,China
590,3,Self,Self,Nonmatching,Self,1,344,0.344,1,China
591,3,Self,Self,Nonmatching,Self,1,480,0.48,1,China
592,3,Self,Self,Nonmatching,Self,1,468,0.468,0,China
593,3,Self,Self,Nonmatching,Self,1,396,0.396,1,China
594,3,Self,Self,Nonmatching,Self,1,415,0.415,1,China
595,3,Self,Self,Nonmatching,Self,1,466,0.466,1,China
596,3,Self,Self,Nonmatching,Self,1,459,0.459,1,China
597,3,Self,Self,Nonmatching,Self,1,455,0.455,1,China
598,3,Self,Self,Nonmatching,Self,1,431,0.431,1,China
599,3,Self,Self,Nonmatching,Self,1,556,0.556,1,China
600,3,Self,Self,Nonmatching,Self,1,397,0.397,1,China
601,3,Self,Self,Nonmatching,Self,1,443,0.443,1,China
602,3,Self,Self,Nonmatching,Self,1,464,0.464,1,China
603,3,Self,Self,Nonmatching,Self,1,401,0.401,1,China
604,3,Self,Self,Nonmatching,Self,1,404,0.404,1,China
605,3,Self,Self,Nonmatching,Self,1,350,0.35,1,China
606,3,Self,Self,Nonmatching,Self,1,441,0.441,1,China
607,3,Self,Self,Nonmatching,Self,1,462,0.462,1,China
608,3,Self,Self,Nonmatching,Self,1,513,0.513,1,China
609,3,Self,Self,Nonmatching,Self,1,514,0.514,1,China
610,3,Self,Self,Nonmatching,Self,1,557,0.557,1,China
611,3,Self,Self,Nonmatching,Self,1,445,0.445,1,China
612,3,Self,Self,Nonmatching,Self,1,419,0.419,1,China
613,3,Self,Self,Nonmatching,Self,1,409,0.409,1,China
614,3,Self,Self,Nonmatching,Self,1,423,0.423,1,China
615,3,Self,Self,Nonmatching,Self,1,404,0.404,1,China
616,3,Self,Self,Nonmatching,Self,1,392,0.392,1,China
617,3,Self,Self,Nonmatching,Self,1,399,0.399,1,China
618,3,Self,Self,Nonmatching,Self,1,466,0.466,0,China
619,3,Self,Self,Nonmatching,Self,1,463,0.463,1,China
620,3,Self,Self,Nonmatching,Self,1,495,0.495,1,China
621,3,Friend,Friend,Nonmatching,Close,1,NA,NA,NA,China
622,3,Friend,Friend,Nonmatching,Close,1,NA,NA,NA,China
623,3,Friend,Friend,Nonmatching,Close,1,565,0.565,1,China
624,3,Friend,Friend,Nonmatching,Close,1,598,0.598,0,China
625,3,Friend,Friend,Nonmatching,Close,1,505,0.505,1,China
626,3,Friend,Friend,Nonmatching,Close,1,840,0.84,0,China
627,3,Friend,Friend,Nonmatching,Close,1,668,0.668,1,China
628,3,Friend,Friend,Nonmatching,Close,1,638,0.638,1,China
629,3,Friend,Friend,Nonmatching,Close,1,967,0.967,1,China
630,3,Friend,Friend,Nonmatching,Close,1,525,0.525,1,China
631,3,Friend,Friend,Nonmatching,Close,1,403,0.403,1,China
632,3,Friend,Friend,Nonmatching,Close,1,514,0.514,1,China
633,3,Friend,Friend,Nonmatching,Close,1,546,0.546,1,China
634,3,Friend,Friend,Nonmatching,Close,1,469,0.469,1,China
635,3,Friend,Friend,Nonmatching,Close,1,771,0.771,0,China
636,3,Friend,Friend,Nonmatching,Close,1,526,0.526,1,China
637,3,Friend,Friend,Nonmatching,Close,1,421,0.421,1,China
638,3,Friend,Friend,Nonmatching,Close,1,505,0.505,1,China
639,3,Friend,Friend,Nonmatching,Close,1,541,0.541,1,China
640,3,Friend,Friend,Nonmatching,Close,1,0,0,0,China
641,3,Friend,Friend,Nonmatching,Close,1,536,0.536,1,China
642,3,Friend,Friend,Nonmatching,Close,1,604,0.604,1,China
643,3,Friend,Friend,Nonmatching,Close,1,568,0.568,1,China
644,3,Friend,Friend,Nonmatching,Close,1,293,0.293,1,China
645,3,Friend,Friend,Nonmatching,Close,1,593,0.593,1,China
646,3,Friend,Friend,Nonmatching,Close,1,669,0.669,1,China
647,3,Friend,Friend,Nonmatching,Close,1,655,0.655,1,China
648,3,Friend,Friend,Nonmatching,Close,1,398,0.398,1,China
649,3,Friend,Friend,Nonmatching,Close,1,714,0.714,0,China
650,3,Friend,Friend,Nonmatching,Close,1,552,0.552,1,China
651,3,Friend,Friend,Nonmatching,Close,1,464,0.464,1,China
652,3,Friend,Friend,Nonmatching,Close,1,753,0.753,1,China
653,3,Friend,Friend,Nonmatching,Close,1,797,0.797,1,China
654,3,Friend,Friend,Nonmatching,Close,1,662,0.662,1,China
655,3,Friend,Friend,Nonmatching,Close,1,561,0.561,1,China
656,3,Friend,Friend,Nonmatching,Close,1,284,0.284,1,China
657,3,Friend,Friend,Nonmatching,Close,1,528,0.528,1,China
658,3,Friend,Friend,Nonmatching,Close,1,457,0.457,1,China
659,3,Friend,Friend,Nonmatching,Close,1,535,0.535,1,China
660,3,Friend,Friend,Nonmatching,Close,1,495,0.495,1,China
661,3,Friend,Friend,Nonmatching,Close,1,509,0.509,1,China
662,3,Friend,Friend,Nonmatching,Close,1,510,0.51,1,China
663,3,Friend,Friend,Nonmatching,Close,1,581,0.581,1,China
664,3,Friend,Friend,Nonmatching,Close,1,654,0.654,1,China
665,3,Friend,Friend,Nonmatching,Close,1,719,0.719,1,China
666,3,Friend,Friend,Nonmatching,Close,1,407,0.407,1,China
667,3,Friend,Friend,Nonmatching,Close,1,551,0.551,1,China
668,3,Friend,Friend,Nonmatching,Close,1,571,0.571,1,China
669,3,Friend,Friend,Nonmatching,Close,1,387,0.387,1,China
670,3,Friend,Friend,Nonmatching,Close,1,513,0.513,1,China
671,3,Friend,Friend,Nonmatching,Close,1,657,0.657,0,China
672,3,Friend,Friend,Nonmatching,Close,1,675,0.675,1,China
673,3,Friend,Friend,Nonmatching,Close,1,646,0.646,1,China
674,3,Friend,Friend,Nonmatching,Close,1,607,0.607,1,China
675,3,Friend,Friend,Nonmatching,Close,1,565,0.565,1,China
676,3,Friend,Friend,Nonmatching,Close,1,642,0.642,0,China
677,3,Friend,Friend,Nonmatching,Close,1,360,0.36,1,China
678,3,Friend,Friend,Nonmatching,Close,1,628,0.628,1,China
679,3,Friend,Friend,Nonmatching,Close,1,577,0.577,1,China
680,3,Friend,Friend,Nonmatching,Close,1,513,0.513,1,China
681,3,Friend,Friend,Nonmatching,Close,1,579,0.579,1,China
682,3,Friend,Friend,Nonmatching,Close,1,560,0.56,1,China
683,3,Stranger,Stranger,Nonmatching,Stranger,1,NA,NA,NA,China
684,3,Stranger,Stranger,Nonmatching,Stranger,1,NA,NA,NA,China
685,3,Stranger,Stranger,Nonmatching,Stranger,1,851,0.851,1,China
686,3,Stranger,Stranger,Nonmatching,Stranger,1,687,0.687,0,China
687,3,Stranger,Stranger,Nonmatching,Stranger,1,726,0.726,1,China
688,3,Stranger,Stranger,Nonmatching,Stranger,1,631,0.631,1,China
689,3,Stranger,Stranger,Nonmatching,Stranger,1,570,0.57,1,China
690,3,Stranger,Stranger,Nonmatching,Stranger,1,819,0.819,1,China
691,3,Stranger,Stranger,Nonmatching,Stranger,1,501,0.501,1,China
692,3,Stranger,Stranger,Nonmatching,Stranger,1,430,0.43,1,China
693,3,Stranger,Stranger,Nonmatching,Stranger,1,449,0.449,1,China
694,3,Stranger,Stranger,Nonmatching,Stranger,1,461,0.461,1,China
695,3,Stranger,Stranger,Nonmatching,Stranger,1,445,0.445,1,China
696,3,Stranger,Stranger,Nonmatching,Stranger,1,573,0.573,1,China
697,3,Stranger,Stranger,Nonmatching,Stranger,1,573,0.573,1,China
698,3,Stranger,Stranger,Nonmatching,Stranger,1,570,0.57,1,China
699,3,Stranger,Stranger,Nonmatching,Stranger,1,598,0.598,1,China
700,3,Stranger,Stranger,Nonmatching,Stranger,1,695,0.695,1,China
701,3,Stranger,Stranger,Nonmatching,Stranger,1,574,0.574,1,China
702,3,Stranger,Stranger,Nonmatching,Stranger,1,403,0.403,1,China
703,3,Stranger,Stranger,Nonmatching,Stranger,1,711,0.711,1,China
704,3,Stranger,Stranger,Nonmatching,Stranger,1,779,0.779,1,China
705,3,Stranger,Stranger,Nonmatching,Stranger,1,473,0.473,1,China
706,3,Stranger,Stranger,Nonmatching,Stranger,1,337,0.337,1,China
707,3,Stranger,Stranger,Nonmatching,Stranger,1,607,0.607,1,China
708,3,Stranger,Stranger,Nonmatching,Stranger,1,657,0.657,1,China
709,3,Stranger,Stranger,Nonmatching,Stranger,1,587,0.587,1,China
710,3,Stranger,Stranger,Nonmatching,Stranger,1,496,0.496,1,China
711,3,Stranger,Stranger,Nonmatching,Stranger,1,472,0.472,1,China
712,3,Stranger,Stranger,Nonmatching,Stranger,1,451,0.451,1,China
713,3,Stranger,Stranger,Nonmatching,Stranger,1,519,0.519,1,China
714,3,Stranger,Stranger,Nonmatching,Stranger,1,493,0.493,1,China
715,3,Stranger,Stranger,Nonmatching,Stranger,1,554,0.554,1,China
716,3,Stranger,Stranger,Nonmatching,Stranger,1,664,0.664,1,China
717,3,Stranger,Stranger,Nonmatching,Stranger,1,616,0.616,1,China
718,3,Stranger,Stranger,Nonmatching,Stranger,1,628,0.628,1,China
719,3,Stranger,Stranger,Nonmatching,Stranger,1,498,0.498,1,China
720,3,Stranger,Stranger,Nonmatching,Stranger,1,458,0.458,1,China
721,3,Stranger,Stranger,Nonmatching,Stranger,1,579,0.579,1,China
722,3,Stranger,Stranger,Nonmatching,Stranger,1,0,0,0,China
723,3,Stranger,Stranger,Nonmatching,Stranger,1,479,0.479,1,China
724,3,Stranger,Stranger,Nonmatching,Stranger,1,374,0.374,1,China
725,3,Stranger,Stranger,Nonmatching,Stranger,1,548,0.548,1,China
726,3,Stranger,Stranger,Nonmatching,Stranger,1,359,0.359,1,China
727,3,Stranger,Stranger,Nonmatching,Stranger,1,581,0.581,1,China
728,3,Stranger,Stranger,Nonmatching,Stranger,1,465,0.465,1,China
729,3,Stranger,Stranger,Nonmatching,Stranger,1,541,0.541,1,China
730,3,Stranger,Stranger,Nonmatching,Stranger,1,376,0.376,1,China
731,3,Stranger,Stranger,Nonmatching,Stranger,1,533,0.533,1,China
732,3,Stranger,Stranger,Nonmatching,Stranger,1,371,0.371,1,China
733,3,Stranger,Stranger,Nonmatching,Stranger,1,743,0.743,0,China
734,3,Stranger,Stranger,Nonmatching,Stranger,1,515,0.515,1,China
735,3,Stranger,Stranger,Nonmatching,Stranger,1,515,0.515,1,China
736,3,Stranger,Stranger,Nonmatching,Stranger,1,450,0.45,1,China
737,3,Stranger,Stranger,Nonmatching,Stranger,1,549,0.549,1,China
738,3,Stranger,Stranger,Nonmatching,Stranger,1,431,0.431,1,China
739,3,Stranger,Stranger,Nonmatching,Stranger,1,0,0,0,China
740,3,Stranger,Stranger,Nonmatching,Stranger,1,517,0.517,1,China
741,3,Stranger,Stranger,Nonmatching,Stranger,1,557,0.557,1,China
742,3,Stranger,Stranger,Nonmatching,Stranger,1,531,0.531,1,China
743,3,Stranger,Stranger,Nonmatching,Stranger,1,436,0.436,1,China
744,3,Stranger,Stranger,Nonmatching,Stranger,1,402,0.402,1,China
745,5,Self,Friend,Matching,Self,1,NA,NA,NA,China
746,5,Self,Stranger,Matching,Self,1,NA,NA,NA,China
747,5,Self,Stranger,Matching,Self,1,NA,NA,NA,China
748,5,Self,Friend,Matching,Self,1,NA,NA,NA,China
749,5,Self,Stranger,Matching,Self,1,NA,NA,NA,China
750,5,Self,Friend,Matching,Self,1,NA,NA,NA,China
751,5,Self,Stranger,Matching,Self,1,NA,NA,NA,China
752,5,Self,Friend,Matching,Self,1,NA,NA,NA,China
753,5,Self,Stranger,Matching,Self,1,NA,NA,NA,China
754,5,Self,Friend,Matching,Self,1,NA,NA,NA,China
755,5,Self,Stranger,Matching,Self,1,NA,NA,NA,China
756,5,Self,Friend,Matching,Self,1,NA,NA,NA,China
757,5,Self,Stranger,Matching,Self,1,NA,NA,NA,China
758,5,Self,Friend,Matching,Self,1,NA,NA,NA,China
759,5,Self,Friend,Matching,Self,1,NA,NA,NA,China
760,5,Self,Stranger,Matching,Self,1,NA,NA,NA,China
761,5,Self,Stranger,Matching,Self,1,487,0.487,1,China
762,5,Self,Friend,Matching,Self,1,753,0.753,1,China
763,5,Self,Stranger,Matching,Self,1,439,0.439,1,China
764,5,Self,Friend,Matching,Self,1,479,0.479,1,China
765,5,Self,Stranger,Matching,Self,1,515,0.515,0,China
766,5,Self,Friend,Matching,Self,1,740,0.74,1,China
767,5,Self,Stranger,Matching,Self,1,488,0.488,1,China
768,5,Self,Friend,Matching,Self,1,495,0.495,1,China
769,5,Self,Stranger,Matching,Self,1,484,0.484,0,China
770,5,Self,Friend,Matching,Self,1,825,0.825,1,China
771,5,Self,Stranger,Matching,Self,1,553,0.553,1,China
772,5,Self,Friend,Matching,Self,1,701,0.701,1,China
773,5,Self,Friend,Matching,Self,1,608,0.608,0,China
774,5,Self,Stranger,Matching,Self,1,734,0.734,1,China
775,5,Self,Stranger,Matching,Self,1,469,0.469,1,China
776,5,Self,Friend,Matching,Self,1,861,0.861,1,China
777,5,Self,Friend,Matching,Self,1,647,0.647,1,China
778,5,Self,Stranger,Matching,Self,1,733,0.733,1,China
779,5,Self,Stranger,Matching,Self,1,661,0.661,1,China
780,5,Self,Friend,Matching,Self,1,727,0.727,1,China
781,5,Self,Friend,Matching,Self,1,666,0.666,1,China
782,5,Self,Stranger,Matching,Self,1,599,0.599,1,China
783,5,Self,Stranger,Matching,Self,1,555,0.555,1,China
784,5,Self,Friend,Matching,Self,1,0,0,0,China
785,5,Self,Stranger,Matching,Self,1,587,0.587,1,China
786,5,Self,Friend,Matching,Self,1,428,0.428,1,China
787,5,Self,Friend,Matching,Self,1,465,0.465,1,China
788,5,Self,Stranger,Matching,Self,1,634,0.634,1,China
789,5,Self,Friend,Matching,Self,1,574,0.574,1,China
790,5,Self,Stranger,Matching,Self,1,567,0.567,1,China
791,5,Self,Stranger,Matching,Self,1,693,0.693,1,China
792,5,Self,Friend,Matching,Self,1,729,0.729,1,China
793,5,Self,Friend,Matching,Self,1,861,0.861,1,China
794,5,Self,Stranger,Matching,Self,1,455,0.455,0,China
795,5,Self,Stranger,Matching,Self,1,661,0.661,1,China
796,5,Self,Friend,Matching,Self,1,402,0.402,1,China
