,Subject,Age,Gender,Handedness,Shape,Label,Matching,Identity,Morality,Response,Bin,RT_ms,RT_sec,ACC,Country
19158,7335,20,female,R,moralOther,moralSelf,Nonmatching,Other,Good,n,2,656,0.656,1,China
19159,7335,20,female,R,moralOther,immoralOther,Nonmatching,Other,Good,n,1,984,0.985,1,China
19160,7335,20,female,R,moralOther,immoralOther,Nonmatching,Other,Good,n,1,1014,1.014,1,China
19161,7335,20,female,R,moralOther,immoralSelf,Nonmatching,Other,Good,n,1,959,0.959,1,China
19162,7335,20,female,R,moralOther,immoralOther,Nonmatching,Other,Good,n,2,697,0.697,1,China
19163,7335,20,female,R,moralOther,immoralSelf,Nonmatching,Other,Good,n,2,1083,1.083,1,China
19164,7335,20,female,R,moralOther,immoralSelf,Nonmatching,Other,Good,n,2,872,0.872,1,China
19165,7335,20,female,R,moralOther,immoralOther,Nonmatching,Other,Good,m,1,884,0.884,0,China
19166,7335,20,female,R,moralOther,immoralOther,Nonmatching,Other,Good,n,1,648,0.648,1,China
19167,7335,20,female,R,moralOther,immoralOther,Nonmatching,Other,Good,n,1,677,0.677,1,China
19168,7335,20,female,R,moralOther,moralSelf,Nonmatching,Other,Good,n,2,882,0.882,1,China
19169,7335,20,female,R,moralOther,moralSelf,Nonmatching,Other,Good,m,2,472,0.472,0,China
19170,7335,20,female,R,moralOther,moralSelf,Nonmatching,Other,Good,n,2,820,0.82,1,China
19171,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,m,1,654,0.654,0,China
19172,7335,20,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,1,881,0.881,1,China
19173,7335,20,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,1,654,0.654,1,China
19174,7335,20,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,2,872,0.872,1,China
19175,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,m,2,870,0.87,0,China
19176,7335,20,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,NA,2,1085,1.085,-1,China
19177,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,3,982,0.982,1,China
19178,7335,20,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,3,937,0.937,1,China
19179,7335,20,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,3,707,0.707,1,China
19180,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,4,713,0.713,1,China
19181,7335,20,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,4,800,0.8,1,China
19182,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,4,666,0.666,1,China
19183,7335,20,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,5,663,0.663,1,China
19184,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,m,5,682,0.682,0,China
19185,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,m,5,661,0.661,0,China
19186,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,NA,1,1085,1.085,-1,China
19187,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,1,335,0.335,1,China
19188,7335,20,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,m,1,920,0.92,0,China
19189,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,2,255,0.255,1,China
19190,7335,20,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,2,348,0.348,1,China
19191,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,m,2,616,0.616,0,China
19192,7335,20,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,3,682,0.682,1,China
19193,7335,20,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,3,533,0.533,1,China
19194,7335,20,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,3,585,0.585,1,China
19195,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,NA,4,1085,1.085,-1,China
19196,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,4,965,0.965,1,China
19197,7335,20,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,4,1076,1.076,1,China
19198,7335,20,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,m,5,741,0.741,0,China
19199,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,NA,5,1085,1.085,-1,China
19200,7335,20,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,5,1058,1.058,1,China
19201,7335,20,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,m,1,745,0.745,0,China
19202,7335,20,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,1,958,0.958,1,China
19203,7335,20,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,1,857,0.857,1,China
19204,7335,20,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,NA,2,1085,1.085,-1,China
19205,7335,20,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,2,669,0.669,1,China
19206,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,2,1034,1.034,1,China
19207,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,m,3,704,0.704,0,China
19208,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,3,1012,1.012,1,China
19209,7335,20,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,3,589,0.589,1,China
19210,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,4,833,0.833,1,China
19211,7335,20,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,NA,4,1085,1.085,-1,China
19212,7335,20,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,4,686,0.686,1,China
19213,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,5,777,0.777,1,China
19214,7335,20,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,5,623,0.623,1,China
19215,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,m,5,896,0.896,0,China
19216,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,1,527,0.527,1,China
19217,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,1,971,0.971,1,China
19218,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,1,635,0.635,1,China
19219,7335,20,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,2,1064,1.064,1,China
19220,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,m,2,913,0.913,0,China
19221,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,2,916,0.916,1,China
19222,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,1,736,0.736,1,China
19223,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,m,1,803,0.803,0,China
19224,7335,20,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,1,776,0.776,1,China
19225,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,2,1049,1.049,1,China
19226,7335,20,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,2,909,0.909,1,China
19227,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,2,1025,1.025,1,China
19228,7335,20,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,1,1024,1.024,1,China
19229,7335,20,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,1,656,0.656,1,China
19230,7335,20,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,1,761,0.761,1,China
19231,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,m,2,464,0.464,0,China
19232,7335,20,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,2,935,0.935,1,China
19233,7335,20,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,2,826,0.826,1,China
19234,7335,20,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,1,664,0.664,1,China
19235,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,1,856,0.856,1,China
19236,7335,20,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,1,703,0.703,1,China
19237,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,2,744,0.744,1,China
19238,7335,20,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,2,881,0.881,1,China
19239,7335,20,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,2,978,0.978,1,China
19240,7335,20,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,1,852,0.852,1,China
19241,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,1,916,0.916,1,China
19242,7335,20,female,R,immoralSelf,moralOther,Nonmatching,Self,Bad,n,1,872,0.873,1,China
19243,7335,20,female,R,immoralSelf,immoralOther,Nonmatching,Self,Bad,n,2,783,0.783,1,China
19244,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,2,662,0.661,1,China
19245,7335,20,female,R,immoralSelf,moralSelf,Nonmatching,Self,Bad,n,2,496,0.496,1,China
19246,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,1,675,0.675,1,China
19247,7335,20,female,R,moralSelf,moralOther,Nonmatching,Self,Good,m,1,606,0.606,0,China
19248,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,1,793,0.793,1,China
19249,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,m,2,634,0.634,0,China
19250,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,2,813,0.813,1,China
19251,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,2,776,0.775,1,China
19252,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,3,729,0.729,1,China
19253,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,3,726,0.726,1,China
19254,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,3,670,0.67,1,China
19255,7335,20,female,R,moralSelf,moralOther,Nonmatching,Self,Good,m,4,757,0.757,0,China
19256,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,4,716,0.716,1,China
19257,7335,20,female,R,moralSelf,moralOther,Nonmatching,Self,Good,m,4,650,0.65,0,China
19258,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,5,755,0.755,1,China
19259,7335,20,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,5,759,0.759,1,China
19260,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,5,953,0.953,1,China
19261,7335,20,female,R,moralSelf,moralOther,Nonmatching,Self,Good,m,1,244,0.244,0,China
19262,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,1,682,0.682,1,China
19263,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,1,739,0.739,1,China
19264,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,2,622,0.622,1,China
19265,7335,20,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,2,776,0.776,1,China
19266,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,m,2,457,0.457,0,China
19267,7335,20,female,R,moralSelf,moralOther,Nonmatching,Self,Good,m,3,518,0.518,0,China
19268,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,m,3,539,0.539,0,China
19269,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,m,3,538,0.538,0,China
19270,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,4,788,0.788,1,China
19271,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,4,633,0.633,1,China
19272,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,4,757,0.757,1,China
19273,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,5,839,0.839,1,China
19274,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,5,736,0.736,1,China
19275,7335,20,female,R,moralSelf,moralOther,Nonmatching,Self,Good,m,5,595,0.595,0,China
19276,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,1,808,0.808,1,China
19277,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,1,629,0.629,1,China
19278,7335,20,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,1,927,0.927,1,China
19279,7335,20,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,2,722,0.722,1,China
19280,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,2,643,0.643,1,China
19281,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,2,650,0.649,1,China
19282,7335,20,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,3,599,0.599,1,China
19283,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,m,3,448,0.448,0,China
19284,7335,20,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,3,672,0.671,1,China
19285,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,4,728,0.728,1,China
19286,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,4,640,0.64,1,China
19287,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,4,674,0.674,1,China
19288,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,5,680,0.68,1,China
19289,7335,20,female,R,moralSelf,moralOther,Nonmatching,Self,Good,m,5,726,0.726,0,China
19290,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,5,736,0.736,1,China
19291,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,y,1,671,0.671,2,China
19292,7335,20,female,R,moralSelf,moralOther,Nonmatching,Self,Good,m,1,734,0.734,0,China
19293,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,1,656,0.656,1,China
19294,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,2,617,0.617,1,China
19295,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,2,608,0.608,1,China
19296,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,2,910,0.91,1,China
19297,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,1,717,0.717,1,China
19298,7335,20,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,1,651,0.651,1,China
19299,7335,20,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,1,672,0.672,1,China
19300,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,2,817,0.817,1,China
19301,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,2,631,0.631,1,China
19302,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,2,626,0.626,1,China
19303,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,m,1,656,0.656,0,China
19304,7335,20,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,1,1013,1.013,1,China
19305,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,1,680,0.68,1,China
19306,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,2,735,0.735,1,China
19307,7335,20,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,2,670,0.669,1,China
19308,7335,20,female,R,moralSelf,moralOther,Nonmatching,Self,Good,n,2,662,0.662,1,China
19309,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,1,686,0.686,1,China
19310,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,1,744,0.744,1,China
19311,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,1,709,0.709,1,China
19312,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,2,711,0.711,1,China
19313,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,2,819,0.819,1,China
19314,7335,20,female,R,moralSelf,moralOther,Nonmatching,Self,Good,m,2,805,0.805,0,China
19315,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,1,642,0.642,1,China
19316,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,1,651,0.651,1,China
19317,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,1,772,0.772,1,China
19318,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,2,535,0.535,1,China
19319,7335,20,female,R,moralSelf,immoralOther,Nonmatching,Self,Good,n,2,612,0.612,1,China
19320,7335,20,female,R,moralSelf,immoralSelf,Nonmatching,Self,Good,n,2,662,0.662,1,China
19321,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,878,0.878,1,China
19322,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,661,0.661,1,China
19323,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,701,0.701,1,China
19324,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,m,2,676,0.676,0,China
19325,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,m,2,711,0.711,0,China
19326,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,m,2,708,0.708,0,China
19327,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,3,658,0.658,1,China
19328,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,3,604,0.604,1,China
19329,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,3,626,0.626,1,China
19330,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,4,732,0.732,1,China
19331,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,4,768,0.768,1,China
19332,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,4,557,0.557,1,China
19333,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,m,5,592,0.592,0,China
19334,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,5,993,0.993,1,China
19335,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,5,638,0.638,1,China
19336,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,m,1,457,0.457,0,China
19337,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,668,0.668,1,China
19338,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,603,0.603,1,China
19339,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,2,659,0.659,1,China
19340,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,2,571,0.571,1,China
19341,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,m,2,529,0.529,0,China
19342,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,3,476,0.476,1,China
19343,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,3,672,0.672,1,China
19344,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,3,599,0.599,1,China
19345,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,4,622,0.622,1,China
19346,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,4,629,0.629,1,China
19347,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,4,564,0.564,1,China
19348,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,5,740,0.74,1,China
19349,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,m,5,598,0.598,0,China
19350,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,5,533,0.533,1,China
19351,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,535,0.535,1,China
19352,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,571,0.571,1,China
19353,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,555,0.555,1,China
19354,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,2,766,0.766,1,China
19355,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,2,480,0.48,1,China
19356,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,m,2,592,0.592,0,China
19357,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,3,770,0.77,1,China
19358,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,3,693,0.693,1,China
19359,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,3,577,0.577,1,China
19360,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,4,667,0.667,1,China
19361,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,m,4,619,0.619,0,China
19362,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,4,606,0.606,1,China
19363,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,5,613,0.613,1,China
19364,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,5,788,0.788,1,China
19365,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,5,629,0.629,1,China
19366,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,m,1,460,0.46,0,China
19367,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,594,0.594,1,China
19368,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,480,0.48,1,China
19369,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,2,544,0.544,1,China
19370,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,2,794,0.794,1,China
19371,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,2,615,0.615,1,China
19372,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,m,1,526,0.526,0,China
19373,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,566,0.566,1,China
19374,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,541,0.541,1,China
19375,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,2,535,0.535,1,China
19376,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,2,792,0.792,1,China
19377,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,2,580,0.58,1,China
19378,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,690,0.69,1,China
19379,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,582,0.582,1,China
19380,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,700,0.7,1,China
19381,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,2,661,0.661,1,China
19382,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,2,529,0.529,1,China
19383,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,2,692,0.692,1,China
19384,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,m,1,549,0.549,0,China
19385,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,591,0.591,1,China
19386,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,705,0.705,1,China
19387,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,2,741,0.741,1,China
19388,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,m,2,485,0.485,0,China
19389,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,2,542,0.542,1,China
19390,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,726,0.726,1,China
19391,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,583,0.583,1,China
19392,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,1,559,0.559,1,China
19393,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,2,564,0.564,1,China
19394,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,2,723,0.723,1,China
19395,7336,19,female,R,immoralOther,immoralOther,Matching,Other,Bad,n,2,515,0.515,1,China
19396,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,1,480,0.48,1,China
19397,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,1,510,0.51,1,China
19398,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,1,635,0.635,1,China
19399,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,2,598,0.598,1,China
19400,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,m,2,670,0.67,0,China
19401,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,2,685,0.685,1,China
19402,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,3,428,0.428,1,China
19403,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,3,592,0.592,1,China
19404,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,3,850,0.85,1,China
19405,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,4,499,0.499,1,China
19406,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,4,744,0.744,1,China
19407,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,m,4,611,0.611,0,China
19408,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,5,510,0.51,1,China
19409,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,5,601,0.601,1,China
19410,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,m,5,614,0.614,0,China
19411,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,m,1,646,0.646,0,China
19412,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,1,532,0.532,1,China
19413,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,m,1,720,0.72,0,China
19414,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,m,2,604,0.604,0,China
19415,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,2,496,0.496,1,China
19416,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,2,584,0.584,1,China
19417,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,3,484,0.484,1,China
19418,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,m,3,904,0.904,0,China
19419,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,3,781,0.781,1,China
19420,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,m,4,611,0.611,0,China
19421,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,4,494,0.494,1,China
19422,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,4,478,0.478,1,China
19423,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,5,520,0.52,1,China
19424,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,5,535,0.535,1,China
19425,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,5,504,0.504,1,China
19426,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,m,1,717,0.717,0,China
19427,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,m,1,604,0.604,0,China
19428,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,1,414,0.414,1,China
19429,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,2,572,0.572,1,China
19430,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,m,2,626,0.625,0,China
19431,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,2,589,0.589,1,China
19432,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,n,3,708,0.708,1,China
19433,7336,19,female,R,moralOther,moralOther,Matching,Other,Good,m,3,659,0.659,0,China
