,Subject,Word,Shape,Matching,Origin_Identity,English_Identity,Identity,RT_ms,RT_sec,ACC,Country
326,2,FRIEND,Self,Nonmatching,Self,Self,Self,412,0.412,0,United Kingdom
327,2,FRIEND,Self,Nonmatching,Self,Self,Self,609,0.609,0,United Kingdom
328,2,FRIEND,Self,Nonmatching,Self,Self,Self,463,0.463,0,United Kingdom
329,2,FRIEND,Self,Nonmatching,Self,Self,Self,452,0.452,0,United Kingdom
330,2,FRIEND,Self,Nonmatching,Self,Self,Self,720,0.72,1,United Kingdom
331,2,FRIEND,Self,Nonmatching,Self,Self,Self,775,0.775,1,United Kingdom
332,2,FRIEND,Self,Nonmatching,Self,Self,Self,587,0.587,0,United Kingdom
333,2,FRIEND,Self,Nonmatching,Self,Self,Self,961,0.961,0,United Kingdom
334,2,FRIEND,Self,Nonmatching,Self,Self,Self,654,0.654,1,United Kingdom
335,2,FRIEND,Self,Nonmatching,Self,Self,Self,456,0.456,0,United Kingdom
336,2,FRIEND,Self,Nonmatching,Self,Self,Self,795,0.795,1,United Kingdom
337,2,FRIEND,Self,Nonmatching,Self,Self,Self,903,0.903,1,United Kingdom
338,2,FRIEND,Self,Nonmatching,Self,Self,Self,847,0.847,1,United Kingdom
339,2,FRIEND,Self,Nonmatching,Self,Self,Self,631,0.631,1,United Kingdom
340,2,FRIEND,Self,Nonmatching,Self,Self,Self,1038,1.038,1,United Kingdom
341,2,FRIEND,Self,Nonmatching,Self,Self,Self,866,0.866,1,United Kingdom
342,2,FRIEND,Self,Nonmatching,Self,Self,Self,839,0.839,0,United Kingdom
343,2,FRIEND,Self,Nonmatching,Self,Self,Self,686,0.686,1,United Kingdom
344,2,FRIEND,Self,Nonmatching,Self,Self,Self,737,0.737,1,United Kingdom
345,2,FRIEND,Self,Nonmatching,Self,Self,Self,584,0.584,1,United Kingdom
346,2,FRIEND,Self,Nonmatching,Self,Self,Self,685,0.685,1,United Kingdom
347,2,FRIEND,Self,Nonmatching,Self,Self,Self,666,0.666,1,United Kingdom
348,2,FRIEND,Self,Nonmatching,Self,Self,Self,532,0.532,1,United Kingdom
349,2,FRIEND,Self,Nonmatching,Self,Self,Self,1084,1.084,1,United Kingdom
350,2,FRIEND,Self,Nonmatching,Self,Self,Self,479,0.479,0,United Kingdom
351,2,FRIEND,Self,Nonmatching,Self,Self,Self,609,0.609,0,United Kingdom
352,2,FRIEND,Self,Nonmatching,Self,Self,Self,826,0.826,1,United Kingdom
353,2,FRIEND,Self,Nonmatching,Self,Self,Self,970,0.97,0,United Kingdom
354,2,FRIEND,Self,Nonmatching,Self,Self,Self,330,0.33,0,United Kingdom
355,2,FRIEND,Self,Nonmatching,Self,Self,Self,532,0.532,0,United Kingdom
356,2,FRIEND,Self,Nonmatching,Self,Self,Self,764,0.764,1,United Kingdom
357,2,FRIEND,Self,Nonmatching,Self,Self,Self,503,0.503,0,United Kingdom
358,2,FRIEND,Self,Nonmatching,Self,Self,Self,805,0.805,1,United Kingdom
359,2,FRIEND,Self,Nonmatching,Self,Self,Self,899,0.899,1,United Kingdom
360,3,FRIEND,Friend,Matching,Friend,Friend,Close,905,0.905,1,United Kingdom
361,3,FRIEND,Friend,Matching,Friend,Friend,Close,889,0.889,1,United Kingdom
362,3,FRIEND,Friend,Matching,Friend,Friend,Close,423,0.423,0,United Kingdom
363,3,FRIEND,Friend,Matching,Friend,Friend,Close,636,0.636,1,United Kingdom
364,3,FRIEND,Friend,Matching,Friend,Friend,Close,590,0.59,1,United Kingdom
365,3,FRIEND,Friend,Matching,Friend,Friend,Close,482,0.482,0,United Kingdom
366,3,FRIEND,Friend,Matching,Friend,Friend,Close,490,0.49,1,United Kingdom
367,3,FRIEND,Friend,Matching,Friend,Friend,Close,958,0.958,0,United Kingdom
368,3,FRIEND,Friend,Matching,Friend,Friend,Close,732,0.732,0,United Kingdom
369,3,FRIEND,Friend,Matching,Friend,Friend,Close,560,0.56,1,United Kingdom
370,3,FRIEND,Friend,Matching,Friend,Friend,Close,960,0.96,1,United Kingdom
371,3,FRIEND,Friend,Matching,Friend,Friend,Close,560,0.56,0,United Kingdom
372,3,FRIEND,Friend,Matching,Friend,Friend,Close,535,0.535,1,United Kingdom
373,3,FRIEND,Friend,Matching,Friend,Friend,Close,679,0.679,0,United Kingdom
374,3,FRIEND,Friend,Matching,Friend,Friend,Close,648,0.648,0,United Kingdom
375,3,FRIEND,Friend,Matching,Friend,Friend,Close,360,0.36,0,United Kingdom
376,3,FRIEND,Friend,Matching,Friend,Friend,Close,513,0.513,0,United Kingdom
377,3,FRIEND,Friend,Matching,Friend,Friend,Close,405,0.405,1,United Kingdom
378,3,FRIEND,Friend,Matching,Friend,Friend,Close,549,0.549,1,United Kingdom
379,3,FRIEND,Friend,Matching,Friend,Friend,Close,721,0.721,0,United Kingdom
380,3,FRIEND,Friend,Matching,Friend,Friend,Close,686,0.686,1,United Kingdom
381,3,FRIEND,Friend,Matching,Friend,Friend,Close,296,0.296,0,United Kingdom
382,3,FRIEND,Friend,Matching,Friend,Friend,Close,221,0.221,1,United Kingdom
383,3,FRIEND,Friend,Matching,Friend,Friend,Close,522,0.522,0,United Kingdom
384,3,FRIEND,Friend,Matching,Friend,Friend,Close,462,0.462,1,United Kingdom
385,3,FRIEND,Friend,Matching,Friend,Friend,Close,363,0.363,1,United Kingdom
386,3,FRIEND,Friend,Matching,Friend,Friend,Close,384,0.384,1,United Kingdom
387,3,FRIEND,Friend,Matching,Friend,Friend,Close,384,0.384,1,United Kingdom
388,3,FRIEND,Friend,Matching,Friend,Friend,Close,746,0.746,1,United Kingdom
389,3,FRIEND,Friend,Matching,Friend,Friend,Close,524,0.524,1,United Kingdom
390,3,FRIEND,Friend,Matching,Friend,Friend,Close,558,0.558,1,United Kingdom
391,3,FRIEND,Friend,Matching,Friend,Friend,Close,883,0.883,1,United Kingdom
392,3,FRIEND,Friend,Matching,Friend,Friend,Close,649,0.649,0,United Kingdom
393,3,FRIEND,Friend,Matching,Friend,Friend,Close,786,0.786,1,United Kingdom
394,3,FRIEND,Friend,Matching,Friend,Friend,Close,448,0.448,1,United Kingdom
395,3,FRIEND,Friend,Matching,Friend,Friend,Close,587,0.587,0,United Kingdom
396,3,FRIEND,Friend,Matching,Friend,Friend,Close,1050,1.05,0,United Kingdom
397,3,FRIEND,Friend,Matching,Friend,Friend,Close,888,0.888,1,United Kingdom
398,3,FRIEND,Friend,Matching,Friend,Friend,Close,568,0.568,1,United Kingdom
399,3,FRIEND,Friend,Matching,Friend,Friend,Close,710,0.71,0,United Kingdom
400,3,FRIEND,Friend,Matching,Friend,Friend,Close,467,0.467,1,United Kingdom
401,3,FRIEND,Friend,Matching,Friend,Friend,Close,656,0.656,0,United Kingdom
402,3,FRIEND,Friend,Matching,Friend,Friend,Close,649,0.649,0,United Kingdom
403,3,FRIEND,Friend,Matching,Friend,Friend,Close,572,0.572,1,United Kingdom
404,3,FRIEND,Friend,Matching,Friend,Friend,Close,474,0.474,1,United Kingdom
405,3,YOU,Self,Matching,Self,Self,Self,593,0.593,1,United Kingdom
406,3,YOU,Self,Matching,Self,Self,Self,569,0.569,1,United Kingdom
407,3,YOU,Self,Matching,Self,Self,Self,479,0.479,1,United Kingdom
408,3,YOU,Self,Matching,Self,Self,Self,472,0.472,0,United Kingdom
409,3,YOU,Self,Matching,Self,Self,Self,537,0.537,1,United Kingdom
410,3,YOU,Self,Matching,Self,Self,Self,379,0.379,1,United Kingdom
411,3,YOU,Self,Matching,Self,Self,Self,639,0.639,1,United Kingdom
412,3,YOU,Self,Matching,Self,Self,Self,663,0.663,1,United Kingdom
413,3,YOU,Self,Matching,Self,Self,Self,907,0.907,1,United Kingdom
414,3,YOU,Self,Matching,Self,Self,Self,561,0.561,0,United Kingdom
415,3,YOU,Self,Matching,Self,Self,Self,600,0.6,1,United Kingdom
416,3,YOU,Self,Matching,Self,Self,Self,459,0.459,1,United Kingdom
417,3,YOU,Self,Matching,Self,Self,Self,645,0.645,1,United Kingdom
418,3,YOU,Self,Matching,Self,Self,Self,628,0.628,1,United Kingdom
419,3,YOU,Self,Matching,Self,Self,Self,475,0.475,1,United Kingdom
420,3,YOU,Self,Matching,Self,Self,Self,454,0.454,1,United Kingdom
421,3,YOU,Self,Matching,Self,Self,Self,688,0.688,1,United Kingdom
422,3,YOU,Self,Matching,Self,Self,Self,778,0.778,1,United Kingdom
423,3,YOU,Self,Matching,Self,Self,Self,511,0.511,1,United Kingdom
424,3,YOU,Self,Matching,Self,Self,Self,498,0.498,0,United Kingdom
425,3,YOU,Self,Matching,Self,Self,Self,569,0.569,1,United Kingdom
426,3,YOU,Self,Matching,Self,Self,Self,365,0.365,1,United Kingdom
427,3,YOU,Self,Matching,Self,Self,Self,366,0.366,1,United Kingdom
428,3,YOU,Self,Matching,Self,Self,Self,572,0.572,1,United Kingdom
429,3,YOU,Self,Matching,Self,Self,Self,551,0.551,1,United Kingdom
430,3,YOU,Self,Matching,Self,Self,Self,375,0.375,1,United Kingdom
431,3,YOU,Self,Matching,Self,Self,Self,1028,1.028,1,United Kingdom
432,3,YOU,Self,Matching,Self,Self,Self,541,0.541,0,United Kingdom
433,3,YOU,Self,Matching,Self,Self,Self,584,0.584,1,United Kingdom
434,3,YOU,Self,Matching,Self,Self,Self,421,0.421,1,United Kingdom
435,3,YOU,Self,Matching,Self,Self,Self,567,0.567,1,United Kingdom
436,3,YOU,Self,Matching,Self,Self,Self,398,0.398,1,United Kingdom
437,3,YOU,Self,Matching,Self,Self,Self,401,0.401,0,United Kingdom
438,3,YOU,Self,Matching,Self,Self,Self,422,0.422,0,United Kingdom
439,3,YOU,Self,Matching,Self,Self,Self,524,0.524,1,United Kingdom
440,3,YOU,Self,Matching,Self,Self,Self,610,0.61,1,United Kingdom
441,3,YOU,Self,Matching,Self,Self,Self,396,0.396,0,United Kingdom
442,3,YOU,Self,Matching,Self,Self,Self,663,0.663,1,United Kingdom
443,3,YOU,Self,Matching,Self,Self,Self,603,0.603,1,United Kingdom
444,3,YOU,Self,Matching,Self,Self,Self,393,0.393,1,United Kingdom
445,3,YOU,Self,Matching,Self,Self,Self,425,0.425,1,United Kingdom
446,3,YOU,Self,Matching,Self,Self,Self,818,0.818,0,United Kingdom
447,3,YOU,Self,Matching,Self,Self,Self,526,0.526,0,United Kingdom
448,3,YOU,Self,Matching,Self,Self,Self,542,0.542,1,United Kingdom
449,3,YOU,Self,Matching,Self,Self,Self,609,0.609,1,United Kingdom
450,3,YOU,Self,Matching,Self,Self,Self,785,0.785,1,United Kingdom
451,3,YOU,Self,Matching,Self,Self,Self,548,0.548,1,United Kingdom
452,3,YOU,Friend,Nonmatching,Friend,Friend,Close,839,0.839,1,United Kingdom
453,3,YOU,Friend,Nonmatching,Friend,Friend,Close,625,0.625,1,United Kingdom
454,3,YOU,Friend,Nonmatching,Friend,Friend,Close,495,0.495,1,United Kingdom
455,3,YOU,Friend,Nonmatching,Friend,Friend,Close,744,0.744,1,United Kingdom
456,3,YOU,Friend,Nonmatching,Friend,Friend,Close,696,0.696,1,United Kingdom
457,3,YOU,Friend,Nonmatching,Friend,Friend,Close,391,0.391,1,United Kingdom
458,3,YOU,Friend,Nonmatching,Friend,Friend,Close,783,0.783,1,United Kingdom
459,3,YOU,Friend,Nonmatching,Friend,Friend,Close,885,0.885,1,United Kingdom
460,3,YOU,Friend,Nonmatching,Friend,Friend,Close,415,0.415,1,United Kingdom
461,3,YOU,Friend,Nonmatching,Friend,Friend,Close,415,0.415,1,United Kingdom
462,3,YOU,Friend,Nonmatching,Friend,Friend,Close,724,0.724,1,United Kingdom
463,3,YOU,Friend,Nonmatching,Friend,Friend,Close,770,0.77,1,United Kingdom
464,3,YOU,Friend,Nonmatching,Friend,Friend,Close,575,0.575,1,United Kingdom
465,3,YOU,Friend,Nonmatching,Friend,Friend,Close,815,0.815,1,United Kingdom
466,3,YOU,Friend,Nonmatching,Friend,Friend,Close,574,0.574,1,United Kingdom
467,3,YOU,Friend,Nonmatching,Friend,Friend,Close,748,0.748,1,United Kingdom
468,3,YOU,Friend,Nonmatching,Friend,Friend,Close,652,0.652,1,United Kingdom
469,3,YOU,Friend,Nonmatching,Friend,Friend,Close,621,0.621,1,United Kingdom
470,3,YOU,Friend,Nonmatching,Friend,Friend,Close,464,0.464,0,United Kingdom
471,3,YOU,Friend,Nonmatching,Friend,Friend,Close,879,0.879,1,United Kingdom
472,3,YOU,Friend,Nonmatching,Friend,Friend,Close,471,0.471,0,United Kingdom
473,3,YOU,Friend,Nonmatching,Friend,Friend,Close,946,0.946,1,United Kingdom
474,3,YOU,Friend,Nonmatching,Friend,Friend,Close,554,0.554,1,United Kingdom
475,3,YOU,Friend,Nonmatching,Friend,Friend,Close,544,0.544,1,United Kingdom
476,3,YOU,Friend,Nonmatching,Friend,Friend,Close,572,0.572,1,United Kingdom
477,3,YOU,Friend,Nonmatching,Friend,Friend,Close,1065,1.065,1,United Kingdom
478,3,YOU,Friend,Nonmatching,Friend,Friend,Close,676,0.676,1,United Kingdom
479,3,YOU,Friend,Nonmatching,Friend,Friend,Close,340,0.34,1,United Kingdom
480,3,YOU,Friend,Nonmatching,Friend,Friend,Close,405,0.405,1,United Kingdom
481,3,YOU,Friend,Nonmatching,Friend,Friend,Close,388,0.388,1,United Kingdom
482,3,YOU,Friend,Nonmatching,Friend,Friend,Close,535,0.535,1,United Kingdom
483,3,YOU,Friend,Nonmatching,Friend,Friend,Close,345,0.345,1,United Kingdom
484,3,YOU,Friend,Nonmatching,Friend,Friend,Close,530,0.53,1,United Kingdom
485,3,YOU,Friend,Nonmatching,Friend,Friend,Close,451,0.451,1,United Kingdom
486,3,YOU,Friend,Nonmatching,Friend,Friend,Close,419,0.419,0,United Kingdom
487,3,YOU,Friend,Nonmatching,Friend,Friend,Close,436,0.436,0,United Kingdom
488,3,YOU,Friend,Nonmatching,Friend,Friend,Close,467,0.467,0,United Kingdom
489,3,YOU,Friend,Nonmatching,Friend,Friend,Close,1053,1.053,0,United Kingdom
490,3,YOU,Friend,Nonmatching,Friend,Friend,Close,603,0.603,1,United Kingdom
491,3,YOU,Friend,Nonmatching,Friend,Friend,Close,1022,1.022,1,United Kingdom
492,3,YOU,Friend,Nonmatching,Friend,Friend,Close,526,0.526,1,United Kingdom
493,3,YOU,Friend,Nonmatching,Friend,Friend,Close,708,0.708,1,United Kingdom
494,3,YOU,Friend,Nonmatching,Friend,Friend,Close,945,0.945,1,United Kingdom
495,3,YOU,Friend,Nonmatching,Friend,Friend,Close,695,0.695,1,United Kingdom
496,3,YOU,Friend,Nonmatching,Friend,Friend,Close,585,0.585,1,United Kingdom
497,3,FRIEND,Self,Nonmatching,Self,Self,Self,817,0.817,1,United Kingdom
498,3,FRIEND,Self,Nonmatching,Self,Self,Self,581,0.581,0,United Kingdom
499,3,FRIEND,Self,Nonmatching,Self,Self,Self,582,0.582,1,United Kingdom
500,3,FRIEND,Self,Nonmatching,Self,Self,Self,556,0.556,1,United Kingdom
501,3,FRIEND,Self,Nonmatching,Self,Self,Self,1004,1.004,1,United Kingdom
502,3,FRIEND,Self,Nonmatching,Self,Self,Self,526,0.526,1,United Kingdom
503,3,FRIEND,Self,Nonmatching,Self,Self,Self,530,0.53,1,United Kingdom
504,3,FRIEND,Self,Nonmatching,Self,Self,Self,533,0.533,0,United Kingdom
505,3,FRIEND,Self,Nonmatching,Self,Self,Self,603,0.603,1,United Kingdom
506,3,FRIEND,Self,Nonmatching,Self,Self,Self,365,0.365,1,United Kingdom
507,3,FRIEND,Self,Nonmatching,Self,Self,Self,831,0.831,1,United Kingdom
508,3,FRIEND,Self,Nonmatching,Self,Self,Self,632,0.632,1,United Kingdom
509,3,FRIEND,Self,Nonmatching,Self,Self,Self,559,0.559,1,United Kingdom
510,3,FRIEND,Self,Nonmatching,Self,Self,Self,1085,1.085,1,United Kingdom
511,3,FRIEND,Self,Nonmatching,Self,Self,Self,435,0.435,1,United Kingdom
512,3,FRIEND,Self,Nonmatching,Self,Self,Self,945,0.945,1,United Kingdom
513,3,FRIEND,Self,Nonmatching,Self,Self,Self,592,0.592,1,United Kingdom
514,3,FRIEND,Self,Nonmatching,Self,Self,Self,711,0.711,1,United Kingdom
515,3,FRIEND,Self,Nonmatching,Self,Self,Self,491,0.491,1,United Kingdom
516,3,FRIEND,Self,Nonmatching,Self,Self,Self,748,0.748,0,United Kingdom
517,3,FRIEND,Self,Nonmatching,Self,Self,Self,710,0.71,1,United Kingdom
518,3,FRIEND,Self,Nonmatching,Self,Self,Self,590,0.59,1,United Kingdom
519,3,FRIEND,Self,Nonmatching,Self,Self,Self,767,0.767,1,United Kingdom
520,3,FRIEND,Self,Nonmatching,Self,Self,Self,616,0.616,1,United Kingdom
521,3,FRIEND,Self,Nonmatching,Self,Self,Self,956,0.956,1,United Kingdom
522,3,FRIEND,Self,Nonmatching,Self,Self,Self,634,0.634,1,United Kingdom
523,3,FRIEND,Self,Nonmatching,Self,Self,Self,534,0.534,1,United Kingdom
524,3,FRIEND,Self,Nonmatching,Self,Self,Self,596,0.596,1,United Kingdom
525,3,FRIEND,Self,Nonmatching,Self,Self,Self,574,0.574,1,United Kingdom
526,3,FRIEND,Self,Nonmatching,Self,Self,Self,764,0.764,1,United Kingdom
527,3,FRIEND,Self,Nonmatching,Self,Self,Self,452,0.452,1,United Kingdom
528,3,FRIEND,Self,Nonmatching,Self,Self,Self,450,0.45,0,United Kingdom
529,3,FRIEND,Self,Nonmatching,Self,Self,Self,330,0.33,1,United Kingdom
530,3,FRIEND,Self,Nonmatching,Self,Self,Self,449,0.449,0,United Kingdom
531,3,FRIEND,Self,Nonmatching,Self,Self,Self,552,0.552,1,United Kingdom
532,3,FRIEND,Self,Nonmatching,Self,Self,Self,644,0.644,1,United Kingdom
533,3,FRIEND,Self,Nonmatching,Self,Self,Self,839,0.839,1,United Kingdom
534,3,FRIEND,Self,Nonmatching,Self,Self,Self,808,0.808,0,United Kingdom
535,3,FRIEND,Self,Nonmatching,Self,Self,Self,694,0.694,1,United Kingdom
536,3,FRIEND,Self,Nonmatching,Self,Self,Self,614,0.614,1,United Kingdom
537,3,FRIEND,Self,Nonmatching,Self,Self,Self,671,0.671,1,United Kingdom
538,3,FRIEND,Self,Nonmatching,Self,Self,Self,603,0.603,1,United Kingdom
539,3,FRIEND,Self,Nonmatching,Self,Self,Self,427,0.427,0,United Kingdom
540,3,FRIEND,Self,Nonmatching,Self,Self,Self,473,0.473,1,United Kingdom
541,3,FRIEND,Self,Nonmatching,Self,Self,Self,661,0.661,1,United Kingdom
542,3,FRIEND,Self,Nonmatching,Self,Self,Self,630,0.63,1,United Kingdom
543,3,FRIEND,Self,Nonmatching,Self,Self,Self,639,0.639,0,United Kingdom
544,4,FRIEND,Friend,Matching,Friend,Friend,Close,840,0.84,0,United Kingdom
545,4,FRIEND,Friend,Matching,Friend,Friend,Close,980,0.98,1,United Kingdom
546,4,FRIEND,Friend,Matching,Friend,Friend,Close,790,0.79,1,United Kingdom
547,4,FRIEND,Friend,Matching,Friend,Friend,Close,908,0.908,0,United Kingdom
548,4,FRIEND,Friend,Matching,Friend,Friend,Close,641,0.641,0,United Kingdom
549,4,FRIEND,Friend,Matching,Friend,Friend,Close,867,0.867,0,United Kingdom
550,4,FRIEND,Friend,Matching,Friend,Friend,Close,788,0.788,1,United Kingdom
551,4,FRIEND,Friend,Matching,Friend,Friend,Close,674,0.674,1,United Kingdom
552,4,FRIEND,Friend,Matching,Friend,Friend,Close,953,0.953,1,United Kingdom
553,4,FRIEND,Friend,Matching,Friend,Friend,Close,1016,1.016,1,United Kingdom
554,4,FRIEND,Friend,Matching,Friend,Friend,Close,834,0.834,1,United Kingdom
555,4,FRIEND,Friend,Matching,Friend,Friend,Close,732,0.732,1,United Kingdom
556,4,FRIEND,Friend,Matching,Friend,Friend,Close,595,0.595,1,United Kingdom
557,4,FRIEND,Friend,Matching,Friend,Friend,Close,739,0.739,1,United Kingdom
558,4,FRIEND,Friend,Matching,Friend,Friend,Close,544,0.544,1,United Kingdom
559,4,FRIEND,Friend,Matching,Friend,Friend,Close,997,0.997,1,United Kingdom
560,4,FRIEND,Friend,Matching,Friend,Friend,Close,614,0.614,1,United Kingdom
561,4,FRIEND,Friend,Matching,Friend,Friend,Close,572,0.572,1,United Kingdom
562,4,FRIEND,Friend,Matching,Friend,Friend,Close,660,0.66,1,United Kingdom
563,4,FRIEND,Friend,Matching,Friend,Friend,Close,702,0.702,1,United Kingdom
564,4,FRIEND,Friend,Matching,Friend,Friend,Close,666,0.666,1,United Kingdom
565,4,FRIEND,Friend,Matching,Friend,Friend,Close,650,0.65,1,United Kingdom
566,4,FRIEND,Friend,Matching,Friend,Friend,Close,632,0.632,1,United Kingdom
567,4,FRIEND,Friend,Matching,Friend,Friend,Close,741,0.741,0,United Kingdom
568,4,FRIEND,Friend,Matching,Friend,Friend,Close,674,0.674,1,United Kingdom
569,4,FRIEND,Friend,Matching,Friend,Friend,Close,655,0.655,0,United Kingdom
570,4,FRIEND,Friend,Matching,Friend,Friend,Close,677,0.677,0,United Kingdom
571,4,FRIEND,Friend,Matching,Friend,Friend,Close,410,0.41,0,United Kingdom
572,4,FRIEND,Friend,Matching,Friend,Friend,Close,580,0.58,1,United Kingdom
573,4,FRIEND,Friend,Matching,Friend,Friend,Close,515,0.515,0,United Kingdom
574,4,FRIEND,Friend,Matching,Friend,Friend,Close,669,0.669,0,United Kingdom
575,4,FRIEND,Friend,Matching,Friend,Friend,Close,387,0.387,1,United Kingdom
576,4,FRIEND,Friend,Matching,Friend,Friend,Close,967,0.967,1,United Kingdom
577,4,FRIEND,Friend,Matching,Friend,Friend,Close,759,0.759,1,United Kingdom
578,4,FRIEND,Friend,Matching,Friend,Friend,Close,534,0.534,1,United Kingdom
579,4,FRIEND,Friend,Matching,Friend,Friend,Close,515,0.515,1,United Kingdom
580,4,FRIEND,Friend,Matching,Friend,Friend,Close,708,0.708,1,United Kingdom
581,4,FRIEND,Friend,Matching,Friend,Friend,Close,797,0.797,1,United Kingdom
582,4,FRIEND,Friend,Matching,Friend,Friend,Close,577,0.577,1,United Kingdom
583,4,FRIEND,Friend,Matching,Friend,Friend,Close,405,0.405,1,United Kingdom
584,4,FRIEND,Friend,Matching,Friend,Friend,Close,630,0.63,1,United Kingdom
585,4,FRIEND,Friend,Matching,Friend,Friend,Close,730,0.73,1,United Kingdom
586,4,FRIEND,Friend,Matching,Friend,Friend,Close,743,0.743,1,United Kingdom
587,4,FRIEND,Friend,Matching,Friend,Friend,Close,781,0.781,1,United Kingdom
588,4,FRIEND,Friend,Matching,Friend,Friend,Close,708,0.708,1,United Kingdom
589,4,FRIEND,Friend,Matching,Friend,Friend,Close,675,0.675,1,United Kingdom
590,4,FRIEND,Friend,Matching,Friend,Friend,Close,830,0.83,0,United Kingdom
591,4,FRIEND,Friend,Matching,Friend,Friend,Close,901,0.901,1,United Kingdom
592,4,FRIEND,Friend,Matching,Friend,Friend,Close,867,0.867,1,United Kingdom
593,4,YOU,Self,Matching,Self,Self,Self,460,0.46,1,United Kingdom
594,4,YOU,Self,Matching,Self,Self,Self,606,0.606,1,United Kingdom
595,4,YOU,Self,Matching,Self,Self,Self,617,0.617,1,United Kingdom
596,4,YOU,Self,Matching,Self,Self,Self,725,0.725,1,United Kingdom
597,4,YOU,Self,Matching,Self,Self,Self,628,0.628,1,United Kingdom
598,4,YOU,Self,Matching,Self,Self,Self,634,0.634,1,United Kingdom
599,4,YOU,Self,Matching,Self,Self,Self,488,0.488,1,United Kingdom
600,4,YOU,Self,Matching,Self,Self,Self,462,0.462,1,United Kingdom
601,4,YOU,Self,Matching,Self,Self,Self,488,0.488,1,United Kingdom
602,4,YOU,Self,Matching,Self,Self,Self,580,0.58,1,United Kingdom
603,4,YOU,Self,Matching,Self,Self,Self,515,0.515,1,United Kingdom
604,4,YOU,Self,Matching,Self,Self,Self,623,0.623,1,United Kingdom
605,4,YOU,Self,Matching,Self,Self,Self,729,0.729,1,United Kingdom
606,4,YOU,Self,Matching,Self,Self,Self,537,0.537,1,United Kingdom
607,4,YOU,Self,Matching,Self,Self,Self,638,0.638,1,United Kingdom
608,4,YOU,Self,Matching,Self,Self,Self,648,0.648,1,United Kingdom
609,4,YOU,Self,Matching,Self,Self,Self,732,0.732,1,United Kingdom
610,4,YOU,Self,Matching,Self,Self,Self,568,0.568,1,United Kingdom
611,4,YOU,Self,Matching,Self,Self,Self,665,0.665,1,United Kingdom
612,4,YOU,Self,Matching,Self,Self,Self,466,0.466,1,United Kingdom
613,4,YOU,Self,Matching,Self,Self,Self,512,0.512,1,United Kingdom
614,4,YOU,Self,Matching,Self,Self,Self,507,0.507,0,United Kingdom
615,4,YOU,Self,Matching,Self,Self,Self,879,0.879,1,United Kingdom
616,4,YOU,Self,Matching,Self,Self,Self,655,0.655,1,United Kingdom
617,4,YOU,Self,Matching,Self,Self,Self,600,0.6,1,United Kingdom
618,4,YOU,Self,Matching,Self,Self,Self,545,0.545,0,United Kingdom
619,4,YOU,Self,Matching,Self,Self,Self,560,0.56,1,United Kingdom
620,4,YOU,Self,Matching,Self,Self,Self,477,0.477,1,United Kingdom
621,4,YOU,Self,Matching,Self,Self,Self,466,0.466,0,United Kingdom
622,4,YOU,Self,Matching,Self,Self,Self,605,0.605,1,United Kingdom
623,4,YOU,Self,Matching,Self,Self,Self,453,0.453,1,United Kingdom
