,Subject,Gender,Age,Matching,Origin_Identity,English_Identity,Identity,Mood,Arouse,Valence,Session,RT_ms,RT_sec,ACC,Country
11273,36,male,18,Nonmatching,Stranger,Stranger,Stranger,serenity,5,6,S1,469,0.469,1,China
11274,36,male,18,Nonmatching,Stranger,Stranger,Stranger,serenity,5,6,S1,594,0.594,1,China
11275,36,male,18,Nonmatching,Stranger,Stranger,Stranger,serenity,5,6,S1,557,0.557,1,China
11276,36,male,18,Nonmatching,Stranger,Stranger,Stranger,serenity,5,6,S1,525,0.525,1,China
11277,36,male,18,Nonmatching,Stranger,Stranger,Stranger,serenity,5,6,S1,557,0.557,1,China
11278,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,835,0.835,1,China
11279,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,520,0.52,1,China
11280,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,714,0.714,1,China
11281,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,563,0.563,1,China
11282,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,459,0.459,1,China
11283,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,613,0.613,1,China
11284,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,657,0.657,1,China
11285,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,550,0.55,1,China
11286,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,512,0.512,1,China
11287,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,595,0.595,1,China
11288,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,553,0.553,1,China
11289,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,576,0.576,1,China
11290,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,714,0.714,1,China
11291,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,533,0.533,1,China
11292,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,530,0.53,1,China
11293,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,576,0.576,1,China
11294,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,732,0.732,1,China
11295,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,595,0.595,0,China
11296,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,566,0.566,1,China
11297,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,563,0.563,1,China
11298,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,585,0.585,1,China
11299,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,408,0.408,0,China
11300,36,male,18,Nonmatching,Stranger,Stranger,Stranger,depression,1,5,S2,613,0.613,1,China
11301,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,607,0.607,1,China
11302,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,499,0.499,1,China
11303,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,334,0.334,0,China
11304,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,451,0.451,1,China
11305,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,526,0.526,1,China
11306,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,448,0.448,1,China
11307,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,449,0.449,1,China
11308,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,489,0.489,1,China
11309,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,505,0.505,1,China
11310,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,548,0.548,1,China
11311,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,328,0.328,1,China
11312,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,799,0.799,1,China
11313,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,435,0.435,1,China
11314,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,410,0.41,1,China
11315,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,466,0.466,1,China
11316,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,470,0.47,1,China
11317,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,437,0.437,1,China
11318,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,395,0.395,1,China
11319,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,520,0.52,1,China
11320,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,403,0.403,1,China
11321,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,419,0.419,1,China
11322,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,435,0.435,0,China
11323,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,372,0.372,0,China
11324,36,male,18,Nonmatching,Stranger,Stranger,Stranger,happy,5,3,S3,567,0.567,1,China
11325,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,851,0.851,1,China
11326,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,688,0.688,1,China
11327,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,408,0.408,0,China
11328,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,608,0.608,0,China
11329,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,484,0.484,1,China
11330,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,648,0.648,1,China
11331,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,454,0.454,1,China
11332,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,383,0.383,1,China
11333,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,457,0.457,1,China
11334,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,455,0.455,1,China
11335,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,569,0.569,1,China
11336,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,633,0.633,1,China
11337,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,574,0.574,1,China
11338,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,685,0.685,1,China
11339,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,353,0.353,1,China
11340,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,415,0.415,1,China
11341,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,528,0.528,1,China
11342,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,575,0.575,1,China
11343,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,642,0.642,1,China
11344,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,476,0.476,1,China
11345,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,514,0.514,1,China
11346,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,395,0.395,1,China
11347,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,422,0.422,1,China
11348,36,male,18,Nonmatching,Stranger,Stranger,Stranger,anxious,7,4,S4,483,0.483,1,China
11349,37,male,21,Matching,Familiar,Familiar,Close,serenity,3,5,S1,513,0.513,1,China
11350,37,male,21,Matching,Familiar,Familiar,Close,serenity,3,5,S1,596,0.596,1,China
11351,37,male,21,Matching,Familiar,Familiar,Close,serenity,3,5,S1,468,0.468,1,China
11352,37,male,21,Matching,Familiar,Familiar,Close,serenity,3,5,S1,523,0.523,1,China
11353,37,male,21,Matching,Familiar,Familiar,Close,serenity,3,5,S1,436,0.436,1,China
11354,37,male,21,Matching,Familiar,Familiar,Close,serenity,3,5,S1,768,0.768,1,China
11355,37,male,21,Matching,Familiar,Familiar,Close,serenity,3,5,S1,432,0.432,1,China
11356,37,male,21,Matching,Familiar,Familiar,Close,serenity,3,5,S1,631,0.631,1,China
11357,37,male,21,Matching,Familiar,Familiar,Close,serenity,3,5,S1,704,0.704,1,China
11358,37,male,21,Matching,Familiar,Familiar,Close,serenity,3,5,S1,567,0.567,1,China
11359,37,male,21,Matching,Familiar,Familiar,Close,serenity,3,5,S1,596,0.596,1,China
11360,37,male,21,Matching,Familiar,Familiar,Close,serenity,3,5,S1,713,0.713,1,China
11361,37,male,21,Matching,Familiar,Familiar,Close,serenity,3,5,S1,411,0.411,1,China
11362,37,male,21,Matching,Familiar,Familiar,Close,serenity,3,5,S1,586,0.586,1,China
11363,37,male,21,Matching,Familiar,Familiar,Close,serenity,3,5,S1,534,0.534,1,China
11364,37,male,21,Matching,Familiar,Familiar,Close,serenity,3,5,S1,429,0.429,0,China
11365,37,male,21,Matching,Familiar,Familiar,Close,serenity,3,5,S1,804,0.804,0,China
11366,37,male,21,Matching,Familiar,Familiar,Close,serenity,3,5,S1,512,0.512,1,China
11367,37,male,21,Matching,Familiar,Familiar,Close,serenity,3,5,S1,358,0.358,1,China
11368,37,male,21,Matching,Familiar,Familiar,Close,serenity,3,5,S1,800,0.8,0,China
11369,37,male,21,Matching,Familiar,Familiar,Close,serenity,3,5,S1,877,0.877,1,China
11370,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,523,0.523,1,China
11371,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,431,0.431,0,China
11372,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,643,0.643,1,China
11373,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,704,0.704,1,China
11374,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,491,0.491,1,China
11375,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,545,0.545,1,China
11376,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,501,0.501,1,China
11377,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,565,0.565,0,China
11378,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,784,0.784,1,China
11379,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,544,0.544,1,China
11380,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,655,0.655,1,China
11381,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,666,0.666,1,China
11382,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,708,0.708,1,China
11383,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,505,0.505,1,China
11384,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,567,0.567,1,China
11385,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,620,0.62,0,China
11386,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,508,0.508,1,China
11387,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,777,0.777,0,China
11388,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,552,0.552,1,China
11389,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,798,0.798,1,China
11390,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,589,0.589,1,China
11391,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,522,0.522,1,China
11392,37,male,21,Matching,Familiar,Familiar,Close,depression,1,3,S2,545,0.545,1,China
11393,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,419,0.419,1,China
11394,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,388,0.388,0,China
11395,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,576,0.576,1,China
11396,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,491,0.491,0,China
11397,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,391,0.391,1,China
11398,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,393,0.393,0,China
11399,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,600,0.6,1,China
11400,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,438,0.438,0,China
11401,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,881,0.881,1,China
11402,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,474,0.474,0,China
11403,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,492,0.492,1,China
11404,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,377,0.377,1,China
11405,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,483,0.483,1,China
11406,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,630,0.63,1,China
11407,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,674,0.674,1,China
11408,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,558,0.558,1,China
11409,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,481,0.481,1,China
11410,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,603,0.603,1,China
11411,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,490,0.49,1,China
11412,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,594,0.594,1,China
11413,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,392,0.392,1,China
11414,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,656,0.656,0,China
11415,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,419,0.419,1,China
11416,37,male,21,Matching,Familiar,Familiar,Close,happy,7,8,S3,439,0.439,1,China
11417,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,525,0.525,1,China
11418,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,533,0.533,1,China
11419,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,388,0.388,1,China
11420,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,780,0.78,1,China
11421,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,531,0.531,1,China
11422,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,467,0.467,1,China
11423,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,559,0.559,1,China
11424,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,431,0.431,1,China
11425,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,543,0.543,1,China
11426,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,470,0.47,1,China
11427,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,636,0.636,1,China
11428,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,795,0.795,1,China
11429,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,760,0.76,1,China
11430,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,499,0.499,1,China
11431,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,642,0.642,1,China
11432,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,447,0.447,1,China
11433,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,751,0.751,1,China
11434,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,398,0.398,1,China
11435,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,606,0.606,1,China
11436,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,332,0.332,1,China
11437,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,324,0.324,1,China
11438,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,539,0.539,1,China
11439,37,male,21,Matching,Familiar,Familiar,Close,anxious,5,4,S4,312,0.312,1,China
11440,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,435,0.435,1,China
11441,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,509,0.509,0,China
11442,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,497,0.497,0,China
11443,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,451,0.451,1,China
11444,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,374,0.374,1,China
11445,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,438,0.438,1,China
11446,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,704,0.704,1,China
11447,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,523,0.523,1,China
11448,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,447,0.447,1,China
11449,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,516,0.516,0,China
11450,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,461,0.461,1,China
11451,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,519,0.519,1,China
11452,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,716,0.716,1,China
11453,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,748,0.748,1,China
11454,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,549,0.549,1,China
11455,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,508,0.508,1,China
11456,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,523,0.523,1,China
11457,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,530,0.53,1,China
11458,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,604,0.604,1,China
11459,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,498,0.498,1,China
11460,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,393,0.393,1,China
11461,37,male,21,Matching,Self,Self,Self,serenity,3,5,S1,432,0.432,1,China
11462,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,356,0.356,1,China
11463,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,593,0.593,1,China
11464,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,645,0.645,1,China
11465,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,462,0.462,1,China
11466,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,488,0.488,1,China
11467,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,443,0.443,1,China
11468,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,729,0.729,1,China
11469,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,744,0.744,1,China
11470,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,665,0.665,1,China
11471,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,669,0.669,1,China
11472,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,559,0.559,1,China
11473,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,629,0.629,1,China
11474,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,784,0.784,1,China
11475,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,544,0.544,1,China
11476,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,552,0.552,1,China
11477,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,598,0.598,1,China
11478,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,505,0.505,1,China
11479,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,629,0.629,0,China
11480,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,432,0.432,1,China
11481,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,663,0.663,1,China
11482,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,503,0.503,1,China
11483,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,434,0.434,1,China
11484,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,519,0.519,1,China
11485,37,male,21,Matching,Self,Self,Self,depression,1,3,S2,421,0.421,1,China
11486,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,392,0.392,1,China
11487,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,402,0.402,1,China
11488,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,446,0.446,1,China
11489,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,364,0.364,1,China
11490,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,383,0.383,1,China
11491,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,381,0.381,1,China
11492,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,412,0.412,1,China
11493,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,410,0.41,1,China
11494,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,358,0.358,1,China
11495,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,455,0.455,1,China
11496,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,571,0.571,1,China
11497,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,534,0.534,1,China
11498,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,397,0.397,1,China
11499,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,615,0.615,1,China
11500,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,372,0.372,1,China
11501,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,371,0.371,1,China
11502,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,319,0.319,1,China
11503,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,403,0.403,1,China
11504,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,385,0.385,1,China
11505,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,354,0.354,1,China
11506,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,279,0.279,1,China
11507,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,436,0.436,1,China
11508,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,326,0.326,1,China
11509,37,male,21,Matching,Self,Self,Self,happy,7,8,S3,512,0.512,1,China
11510,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,295,0.295,1,China
11511,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,367,0.367,1,China
11512,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,462,0.462,1,China
11513,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,305,0.305,1,China
11514,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,337,0.337,1,China
11515,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,446,0.446,1,China
11516,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,400,0.4,1,China
11517,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,400,0.4,1,China
11518,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,430,0.43,1,China
11519,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,425,0.425,1,China
11520,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,368,0.368,1,China
11521,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,372,0.372,1,China
11522,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,411,0.411,1,China
11523,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,354,0.354,1,China
11524,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,334,0.334,1,China
11525,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,378,0.378,1,China
11526,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,680,0.68,1,China
11527,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,428,0.428,1,China
11528,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,402,0.402,1,China
11529,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,464,0.464,1,China
11530,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,392,0.392,1,China
11531,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,452,0.452,1,China
11532,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,520,0.52,1,China
11533,37,male,21,Matching,Self,Self,Self,anxious,5,4,S4,412,0.412,1,China
11534,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,511,0.511,1,China
11535,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,751,0.751,1,China
11536,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,424,0.424,1,China
11537,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,847,0.847,0,China
11538,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,599,0.599,1,China
11539,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,549,0.549,1,China
11540,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,488,0.488,1,China
11541,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,670,0.67,1,China
11542,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,503,0.503,1,China
11543,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,741,0.741,1,China
11544,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,567,0.567,1,China
11545,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,577,0.577,1,China
11546,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,338,0.338,1,China
11547,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,602,0.602,1,China
11548,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,442,0.442,1,China
11549,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,631,0.631,1,China
11550,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,608,0.608,1,China
11551,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,543,0.543,1,China
11552,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,537,0.537,1,China
11553,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,455,0.455,1,China
11554,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,588,0.588,1,China
11555,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,492,0.492,1,China
11556,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,598,0.598,1,China
11557,37,male,21,Matching,Stranger,Stranger,Stranger,serenity,3,5,S1,424,0.424,1,China
11558,37,male,21,Matching,Stranger,Stranger,Stranger,depression,1,3,S2,592,0.592,1,China
11559,37,male,21,Matching,Stranger,Stranger,Stranger,depression,1,3,S2,573,0.573,1,China
11560,37,male,21,Matching,Stranger,Stranger,Stranger,depression,1,3,S2,470,0.47,1,China
11561,37,male,21,Matching,Stranger,Stranger,Stranger,depression,1,3,S2,444,0.444,1,China
11562,37,male,21,Matching,Stranger,Stranger,Stranger,depression,1,3,S2,561,0.561,1,China
11563,37,male,21,Matching,Stranger,Stranger,Stranger,depression,1,3,S2,426,0.426,1,China
11564,37,male,21,Matching,Stranger,Stranger,Stranger,depression,1,3,S2,392,0.392,1,China
11565,37,male,21,Matching,Stranger,Stranger,Stranger,depression,1,3,S2,383,0.383,1,China
11566,37,male,21,Matching,Stranger,Stranger,Stranger,depression,1,3,S2,712,0.712,1,China
11567,37,male,21,Matching,Stranger,Stranger,Stranger,depression,1,3,S2,533,0.533,1,China
11568,37,male,21,Matching,Stranger,Stranger,Stranger,depression,1,3,S2,620,0.62,1,China
11569,37,male,21,Matching,Stranger,Stranger,Stranger,depression,1,3,S2,323,0.323,1,China
11570,37,male,21,Matching,Stranger,Stranger,Stranger,depression,1,3,S2,583,0.583,1,China
