,Subject,Matching,Label,Response,Identity,RT_ms,RT_sec,ACC,Country
402,7,Matching,Stranger,left,Stranger,4764,4.764,0,United Kingdom
403,7,Matching,Stranger,left,Stranger,2172,2.172,0,United Kingdom
404,7,Matching,Me,left,Stranger,3306,3.306,1,United Kingdom
405,7,Matching,Stranger,right,Stranger,3490,3.49,1,United Kingdom
406,7,Matching,Stranger,right,Stranger,5007,5.007,1,United Kingdom
407,7,Matching,Me,left,Stranger,1622,1.622,1,United Kingdom
408,7,Matching,Me,left,Stranger,1382,1.382,1,United Kingdom
409,7,Matching,Stranger,right,Stranger,3366,3.366,1,United Kingdom
410,7,Matching,Me,left,Stranger,2105,2.105,1,United Kingdom
411,7,Matching,Me,left,Stranger,2730,2.73,1,United Kingdom
412,7,Matching,Me,left,Stranger,1004,1.004,1,United Kingdom
413,7,Matching,Me,left,Stranger,1175,1.175,1,United Kingdom
414,7,Matching,Stranger,right,Stranger,1205,1.205,1,United Kingdom
415,7,Matching,Me,left,Stranger,1150,1.15,1,United Kingdom
416,7,Matching,Stranger,right,Stranger,1158,1.158,1,United Kingdom
417,7,Nonmatching,Me,right,Self,4058,4.058,1,United Kingdom
418,7,Nonmatching,Me,left,Self,4289,4.289,0,United Kingdom
419,7,Nonmatching,Stranger,right,Self,4958,4.958,0,United Kingdom
420,7,Nonmatching,Me,right,Self,5289,5.289,1,United Kingdom
421,7,Nonmatching,Me,right,Self,1538,1.538,1,United Kingdom
422,7,Nonmatching,Me,right,Self,2237,2.237,1,United Kingdom
423,7,Nonmatching,Stranger,left,Self,1315,1.315,1,United Kingdom
424,7,Nonmatching,Me,right,Self,1421,1.421,1,United Kingdom
425,7,Nonmatching,Stranger,right,Self,2295,2.295,0,United Kingdom
426,7,Nonmatching,Stranger,left,Self,2544,2.544,1,United Kingdom
427,7,Nonmatching,Stranger,right,Self,1201,1.201,0,United Kingdom
428,7,Nonmatching,Stranger,left,Self,1214,1.214,1,United Kingdom
429,7,Nonmatching,Me,right,Self,1006,1.006,1,United Kingdom
430,7,Nonmatching,Stranger,left,Self,2963,2.963,1,United Kingdom
431,7,Nonmatching,Stranger,left,Self,1863,1.863,1,United Kingdom
432,7,Nonmatching,Me,right,Self,1662,1.662,1,United Kingdom
433,7,Nonmatching,Me,right,Stranger,1050,1.05,0,United Kingdom
434,7,Nonmatching,Me,left,Stranger,2136,2.136,1,United Kingdom
435,7,Nonmatching,Me,right,Stranger,3234,3.234,0,United Kingdom
436,7,Nonmatching,Stranger,right,Stranger,4414,4.414,1,United Kingdom
437,7,Nonmatching,Stranger,right,Stranger,1031,1.031,1,United Kingdom
438,7,Nonmatching,Me,left,Stranger,5636,5.636,1,United Kingdom
439,7,Nonmatching,Me,left,Stranger,3929,3.929,1,United Kingdom
440,7,Nonmatching,Me,left,Stranger,1372,1.372,1,United Kingdom
441,7,Nonmatching,Me,left,Stranger,2288,2.288,1,United Kingdom
442,7,Nonmatching,Stranger,right,Stranger,3107,3.107,1,United Kingdom
443,7,Nonmatching,Stranger,right,Stranger,988,0.988,1,United Kingdom
444,7,Nonmatching,Stranger,left,Stranger,3578,3.578,0,United Kingdom
445,7,Nonmatching,Stranger,right,Stranger,2439,2.439,1,United Kingdom
446,7,Nonmatching,Stranger,right,Stranger,3422,3.422,1,United Kingdom
447,7,Nonmatching,Stranger,right,Stranger,972,0.972,1,United Kingdom
448,7,Nonmatching,Me,left,Stranger,2334,2.334,1,United Kingdom
449,8,Matching,Stranger,left,Self,870,0.87,1,United Kingdom
450,8,Matching,Me,right,Self,450,0.45,1,United Kingdom
451,8,Matching,Me,right,Self,422,0.422,1,United Kingdom
452,8,Matching,Stranger,left,Self,632,0.632,1,United Kingdom
453,8,Matching,Me,right,Self,376,0.376,1,United Kingdom
454,8,Matching,Me,right,Self,353,0.353,1,United Kingdom
455,8,Matching,Stranger,left,Self,419,0.419,1,United Kingdom
456,8,Matching,Me,right,Self,889,0.889,1,United Kingdom
457,8,Matching,Stranger,left,Self,1011,1.011,1,United Kingdom
458,8,Matching,Stranger,left,Self,906,0.906,1,United Kingdom
459,8,Matching,Stranger,left,Self,564,0.564,1,United Kingdom
460,8,Matching,Me,right,Self,471,0.471,1,United Kingdom
461,8,Matching,Me,right,Self,405,0.405,1,United Kingdom
462,8,Matching,Stranger,left,Self,446,0.446,1,United Kingdom
463,8,Matching,Stranger,left,Self,950,0.95,1,United Kingdom
464,8,Matching,Me,right,Self,430,0.43,1,United Kingdom
465,8,Matching,Me,left,Stranger,736,0.736,1,United Kingdom
466,8,Matching,Stranger,right,Stranger,720,0.72,1,United Kingdom
467,8,Matching,Me,left,Stranger,399,0.399,1,United Kingdom
468,8,Matching,Stranger,right,Stranger,597,0.597,1,United Kingdom
469,8,Matching,Me,right,Stranger,445,0.445,0,United Kingdom
470,8,Matching,Stranger,left,Stranger,486,0.486,0,United Kingdom
471,8,Matching,Me,left,Stranger,784,0.784,1,United Kingdom
472,8,Matching,Me,left,Stranger,560,0.56,1,United Kingdom
473,8,Matching,Stranger,right,Stranger,437,0.437,1,United Kingdom
474,8,Matching,Me,left,Stranger,619,0.619,1,United Kingdom
475,8,Matching,Me,left,Stranger,814,0.814,1,United Kingdom
476,8,Matching,Stranger,right,Stranger,397,0.397,1,United Kingdom
477,8,Matching,Stranger,right,Stranger,828,0.828,1,United Kingdom
478,8,Matching,Stranger,right,Stranger,540,0.54,1,United Kingdom
479,8,Matching,Stranger,right,Stranger,1006,1.006,1,United Kingdom
480,8,Matching,Me,left,Stranger,573,0.573,1,United Kingdom
481,8,Nonmatching,Stranger,left,Self,499,0.499,1,United Kingdom
482,8,Nonmatching,Me,right,Self,440,0.44,1,United Kingdom
483,8,Nonmatching,Me,right,Self,535,0.535,1,United Kingdom
484,8,Nonmatching,Stranger,left,Self,807,0.807,1,United Kingdom
485,8,Nonmatching,Stranger,left,Self,592,0.592,1,United Kingdom
486,8,Nonmatching,Me,right,Self,434,0.434,1,United Kingdom
487,8,Nonmatching,Me,right,Self,457,0.457,1,United Kingdom
488,8,Nonmatching,Me,right,Self,362,0.362,1,United Kingdom
489,8,Nonmatching,Stranger,left,Self,459,0.459,1,United Kingdom
490,8,Nonmatching,Stranger,left,Self,665,0.665,1,United Kingdom
491,8,Nonmatching,Stranger,left,Self,430,0.43,1,United Kingdom
492,8,Nonmatching,Stranger,left,Self,550,0.55,1,United Kingdom
493,8,Nonmatching,Me,right,Self,871,0.871,1,United Kingdom
494,8,Nonmatching,Me,right,Self,766,0.766,1,United Kingdom
495,8,Nonmatching,Stranger,left,Self,970,0.97,1,United Kingdom
496,8,Nonmatching,Me,right,Self,1066,1.066,1,United Kingdom
497,8,Nonmatching,Me,left,Stranger,1165,1.165,1,United Kingdom
498,8,Nonmatching,Me,left,Stranger,500,0.5,1,United Kingdom
499,8,Nonmatching,Stranger,left,Stranger,1232,1.232,0,United Kingdom
500,8,Nonmatching,Me,left,Stranger,510,0.51,1,United Kingdom
501,8,Nonmatching,Stranger,right,Stranger,401,0.401,1,United Kingdom
502,8,Nonmatching,Me,left,Stranger,486,0.486,1,United Kingdom
503,8,Nonmatching,Stranger,right,Stranger,484,0.484,1,United Kingdom
504,8,Nonmatching,Stranger,right,Stranger,429,0.429,1,United Kingdom
505,8,Nonmatching,Stranger,right,Stranger,617,0.617,1,United Kingdom
506,8,Nonmatching,Me,left,Stranger,422,0.422,1,United Kingdom
507,8,Nonmatching,Stranger,right,Stranger,1115,1.115,1,United Kingdom
508,8,Nonmatching,Stranger,right,Stranger,724,0.724,1,United Kingdom
509,8,Nonmatching,Stranger,right,Stranger,405,0.405,1,United Kingdom
510,8,Nonmatching,Me,left,Stranger,604,0.604,1,United Kingdom
511,8,Nonmatching,Me,left,Stranger,1160,1.16,1,United Kingdom
512,8,Nonmatching,Me,left,Stranger,822,0.822,1,United Kingdom
513,9,Matching,Stranger,left,Self,2702,2.702,1,United Kingdom
514,9,Matching,Stranger,right,Self,4166,4.166,0,United Kingdom
515,9,Matching,Stranger,right,Self,2440,2.44,0,United Kingdom
516,9,Matching,Me,left,Self,1756,1.756,0,United Kingdom
517,9,Matching,Me,right,Self,1780,1.78,1,United Kingdom
518,9,Matching,Me,left,Self,1503,1.503,0,United Kingdom
519,9,Matching,Me,right,Self,756,0.756,1,United Kingdom
520,9,Matching,Stranger,left,Self,815,0.815,1,United Kingdom
521,9,Matching,Stranger,left,Self,747,0.747,1,United Kingdom
522,9,Matching,Me,right,Self,1184,1.184,1,United Kingdom
523,9,Matching,Stranger,right,Self,1034,1.034,0,United Kingdom
524,9,Matching,Me,right,Self,759,0.759,1,United Kingdom
525,9,Matching,Stranger,left,Self,1028,1.028,1,United Kingdom
526,9,Matching,Me,right,Self,517,0.517,1,United Kingdom
527,9,Matching,Stranger,left,Self,739,0.739,1,United Kingdom
528,9,Matching,Me,right,Self,496,0.496,1,United Kingdom
529,9,Matching,Me,right,Stranger,1355,1.355,0,United Kingdom
530,9,Matching,Stranger,left,Stranger,1689,1.689,0,United Kingdom
531,9,Matching,Stranger,left,Stranger,1634,1.634,0,United Kingdom
532,9,Matching,Me,left,Stranger,1109,1.109,1,United Kingdom
533,9,Matching,Me,right,Stranger,779,0.779,0,United Kingdom
534,9,Matching,Stranger,right,Stranger,3568,3.568,1,United Kingdom
535,9,Matching,Stranger,right,Stranger,958,0.958,1,United Kingdom
536,9,Matching,Me,left,Stranger,1178,1.178,1,United Kingdom
537,9,Matching,Me,left,Stranger,1313,1.313,1,United Kingdom
538,9,Matching,Me,left,Stranger,791,0.791,1,United Kingdom
539,9,Matching,Stranger,right,Stranger,650,0.65,1,United Kingdom
540,9,Matching,Me,left,Stranger,958,0.958,1,United Kingdom
541,9,Matching,Stranger,right,Stranger,675,0.675,1,United Kingdom
542,9,Matching,Stranger,right,Stranger,709,0.709,1,United Kingdom
543,9,Matching,Stranger,right,Stranger,933,0.933,1,United Kingdom
544,9,Matching,Me,left,Stranger,658,0.658,1,United Kingdom
545,9,Nonmatching,Stranger,left,Self,1465,1.465,1,United Kingdom
546,9,Nonmatching,Stranger,left,Self,1206,1.206,1,United Kingdom
547,9,Nonmatching,Stranger,left,Self,1554,1.554,1,United Kingdom
548,9,Nonmatching,Me,left,Self,548,0.548,0,United Kingdom
549,9,Nonmatching,Stranger,right,Self,766,0.766,0,United Kingdom
550,9,Nonmatching,Stranger,left,Self,1037,1.037,1,United Kingdom
551,9,Nonmatching,Stranger,right,Self,768,0.767,0,United Kingdom
552,9,Nonmatching,Stranger,right,Self,895,0.895,0,United Kingdom
553,9,Nonmatching,Me,right,Self,764,0.764,1,United Kingdom
554,9,Nonmatching,Me,right,Self,701,0.701,1,United Kingdom
555,9,Nonmatching,Me,right,Self,632,0.632,1,United Kingdom
556,9,Nonmatching,Me,left,Self,970,0.97,0,United Kingdom
557,9,Nonmatching,Me,right,Self,587,0.587,1,United Kingdom
558,9,Nonmatching,Stranger,right,Self,1039,1.039,0,United Kingdom
559,9,Nonmatching,Me,left,Self,1022,1.022,0,United Kingdom
560,9,Nonmatching,Me,right,Self,1352,1.352,1,United Kingdom
561,9,Nonmatching,Me,left,Stranger,1390,1.39,1,United Kingdom
562,9,Nonmatching,Stranger,right,Stranger,3646,3.646,1,United Kingdom
563,9,Nonmatching,Me,left,Stranger,966,0.966,1,United Kingdom
564,9,Nonmatching,Me,right,Stranger,1114,1.114,0,United Kingdom
565,9,Nonmatching,Stranger,right,Stranger,1310,1.31,1,United Kingdom
566,9,Nonmatching,Me,left,Stranger,721,0.721,1,United Kingdom
567,9,Nonmatching,Stranger,right,Stranger,662,0.662,1,United Kingdom
568,9,Nonmatching,Me,right,Stranger,1219,1.219,0,United Kingdom
569,9,Nonmatching,Me,left,Stranger,579,0.579,1,United Kingdom
570,9,Nonmatching,Stranger,right,Stranger,840,0.84,1,United Kingdom
571,9,Nonmatching,Stranger,right,Stranger,1060,1.06,1,United Kingdom
572,9,Nonmatching,Me,left,Stranger,501,0.501,1,United Kingdom
573,9,Nonmatching,Stranger,right,Stranger,683,0.683,1,United Kingdom
574,9,Nonmatching,Me,left,Stranger,1270,1.27,1,United Kingdom
575,9,Nonmatching,Stranger,right,Stranger,529,0.529,1,United Kingdom
576,9,Nonmatching,Stranger,right,Stranger,681,0.681,1,United Kingdom
577,10,Matching,Me,right,Self,1411,1.411,1,United Kingdom
578,10,Matching,Stranger,left,Self,1659,1.659,1,United Kingdom
579,10,Matching,Me,right,Self,1128,1.128,1,United Kingdom
580,10,Matching,Stranger,left,Self,876,0.876,1,United Kingdom
581,10,Matching,Stranger,left,Self,1376,1.376,1,United Kingdom
582,10,Matching,Stranger,left,Self,582,0.582,1,United Kingdom
583,10,Matching,Stranger,left,Self,395,0.395,1,United Kingdom
584,10,Matching,Stranger,left,Self,550,0.549,1,United Kingdom
585,10,Matching,Me,right,Self,1172,1.172,1,United Kingdom
586,10,Matching,Me,right,Self,730,0.73,1,United Kingdom
587,10,Matching,Stranger,left,Self,2004,2.004,1,United Kingdom
588,10,Matching,Me,right,Self,656,0.656,1,United Kingdom
589,10,Matching,Stranger,left,Self,1160,1.16,1,United Kingdom
590,10,Matching,Me,right,Self,2025,2.025,1,United Kingdom
591,10,Matching,Me,right,Self,955,0.955,1,United Kingdom
592,10,Matching,Me,right,Self,1479,1.479,1,United Kingdom
593,10,Matching,Me,right,Stranger,1093,1.093,0,United Kingdom
594,10,Matching,Stranger,right,Stranger,1112,1.112,1,United Kingdom
595,10,Matching,Me,left,Stranger,876,0.876,1,United Kingdom
596,10,Matching,Stranger,right,Stranger,758,0.758,1,United Kingdom
597,10,Matching,Stranger,right,Stranger,568,0.568,1,United Kingdom
598,10,Matching,Me,left,Stranger,614,0.614,1,United Kingdom
599,10,Matching,Stranger,right,Stranger,836,0.836,1,United Kingdom
600,10,Matching,Me,left,Stranger,914,0.914,1,United Kingdom
601,10,Matching,Me,right,Stranger,543,0.543,0,United Kingdom
602,10,Matching,Me,left,Stranger,696,0.696,1,United Kingdom
603,10,Matching,Stranger,right,Stranger,1362,1.362,1,United Kingdom
604,10,Matching,Stranger,right,Stranger,698,0.698,1,United Kingdom
605,10,Matching,Me,left,Stranger,1068,1.067,1,United Kingdom
606,10,Matching,Stranger,right,Stranger,1572,1.572,1,United Kingdom
607,10,Matching,Me,left,Stranger,2489,2.489,1,United Kingdom
608,10,Matching,Stranger,right,Stranger,738,0.738,1,United Kingdom
609,10,Nonmatching,Me,left,Self,2618,2.618,0,United Kingdom
610,10,Nonmatching,Me,right,Self,589,0.589,1,United Kingdom
611,10,Nonmatching,Me,right,Self,822,0.822,1,United Kingdom
612,10,Nonmatching,Stranger,left,Self,1894,1.894,1,United Kingdom
613,10,Nonmatching,Me,right,Self,454,0.454,1,United Kingdom
614,10,Nonmatching,Me,right,Self,491,0.491,1,United Kingdom
615,10,Nonmatching,Me,right,Self,643,0.643,1,United Kingdom
616,10,Nonmatching,Stranger,left,Self,769,0.769,1,United Kingdom
617,10,Nonmatching,Me,right,Self,1019,1.019,1,United Kingdom
618,10,Nonmatching,Stranger,left,Self,711,0.711,1,United Kingdom
619,10,Nonmatching,Stranger,left,Self,401,0.401,1,United Kingdom
620,10,Nonmatching,Stranger,left,Self,594,0.594,1,United Kingdom
621,10,Nonmatching,Me,right,Self,1167,1.167,1,United Kingdom
622,10,Nonmatching,Stranger,right,Self,2090,2.09,0,United Kingdom
623,10,Nonmatching,Stranger,left,Self,1819,1.819,1,United Kingdom
624,10,Nonmatching,Stranger,left,Self,1725,1.725,1,United Kingdom
625,10,Nonmatching,Stranger,right,Stranger,905,0.905,1,United Kingdom
626,10,Nonmatching,Me,left,Stranger,1978,1.978,1,United Kingdom
627,10,Nonmatching,Me,left,Stranger,608,0.608,1,United Kingdom
628,10,Nonmatching,Me,left,Stranger,529,0.529,1,United Kingdom
629,10,Nonmatching,Me,left,Stranger,2092,2.092,1,United Kingdom
630,10,Nonmatching,Me,left,Stranger,703,0.703,1,United Kingdom
631,10,Nonmatching,Stranger,right,Stranger,1545,1.545,1,United Kingdom
632,10,Nonmatching,Stranger,right,Stranger,1581,1.581,1,United Kingdom
633,10,Nonmatching,Stranger,right,Stranger,734,0.734,1,United Kingdom
634,10,Nonmatching,Me,left,Stranger,915,0.915,1,United Kingdom
635,10,Nonmatching,Me,left,Stranger,1942,1.942,1,United Kingdom
636,10,Nonmatching,Stranger,right,Stranger,1424,1.424,1,United Kingdom
637,10,Nonmatching,Stranger,right,Stranger,813,0.813,1,United Kingdom
638,10,Nonmatching,Stranger,right,Stranger,700,0.7,1,United Kingdom
639,10,Nonmatching,Me,left,Stranger,1646,1.646,1,United Kingdom
640,10,Nonmatching,Stranger,right,Stranger,853,0.853,1,United Kingdom
641,11,Matching,Stranger,left,Self,2403,2.403,1,United Kingdom
642,11,Matching,Stranger,left,Self,2339,2.339,1,United Kingdom
643,11,Matching,Stranger,left,Self,2984,2.984,1,United Kingdom
644,11,Matching,Me,right,Self,1703,1.703,1,United Kingdom
645,11,Matching,Stranger,left,Self,719,0.719,1,United Kingdom
646,11,Matching,Me,right,Self,789,0.789,1,United Kingdom
647,11,Matching,Me,right,Self,738,0.738,1,United Kingdom
648,11,Matching,Me,right,Self,1220,1.22,1,United Kingdom
649,11,Matching,Me,right,Self,638,0.638,1,United Kingdom
650,11,Matching,Me,right,Self,816,0.816,1,United Kingdom
651,11,Matching,Stranger,left,Self,1439,1.439,1,United Kingdom
652,11,Matching,Me,right,Self,694,0.694,1,United Kingdom
653,11,Matching,Stranger,left,Self,1274,1.274,1,United Kingdom
654,11,Matching,Stranger,left,Self,973,0.973,1,United Kingdom
655,11,Matching,Me,right,Self,887,0.887,1,United Kingdom
656,11,Matching,Stranger,left,Self,1362,1.362,1,United Kingdom
657,11,Matching,Me,right,Stranger,1770,1.77,0,United Kingdom
658,11,Matching,Stranger,left,Stranger,1752,1.752,0,United Kingdom
659,11,Matching,Me,left,Stranger,1726,1.726,1,United Kingdom
660,11,Matching,Stranger,right,Stranger,2090,2.09,1,United Kingdom
661,11,Matching,Stranger,right,Stranger,1467,1.467,1,United Kingdom
662,11,Matching,Me,left,Stranger,2373,2.373,1,United Kingdom
663,11,Matching,Stranger,left,Stranger,930,0.93,0,United Kingdom
664,11,Matching,Me,left,Stranger,967,0.967,1,United Kingdom
665,11,Matching,Me,right,Stranger,1529,1.529,0,United Kingdom
666,11,Matching,Stranger,right,Stranger,1244,1.244,1,United Kingdom
667,11,Matching,Me,left,Stranger,1487,1.487,1,United Kingdom
668,11,Matching,Me,left,Stranger,1740,1.74,1,United Kingdom
669,11,Matching,Stranger,right,Stranger,1679,1.679,1,United Kingdom
670,11,Matching,Stranger,right,Stranger,3063,3.063,1,United Kingdom
671,11,Matching,Stranger,right,Stranger,1035,1.035,1,United Kingdom
672,11,Matching,Me,left,Stranger,1209,1.209,1,United Kingdom
673,11,Nonmatching,Stranger,right,Self,1599,1.599,0,United Kingdom
674,11,Nonmatching,Stranger,right,Self,3583,3.583,0,United Kingdom
675,11,Nonmatching,Me,right,Self,1756,1.756,1,United Kingdom
676,11,Nonmatching,Stranger,left,Self,1897,1.897,1,United Kingdom
677,11,Nonmatching,Me,right,Self,966,0.966,1,United Kingdom
678,11,Nonmatching,Stranger,left,Self,1419,1.419,1,United Kingdom
679,11,Nonmatching,Stranger,left,Self,1415,1.415,1,United Kingdom
680,11,Nonmatching,Stranger,left,Self,1296,1.296,1,United Kingdom
681,11,Nonmatching,Stranger,left,Self,1759,1.759,1,United Kingdom
682,11,Nonmatching,Me,right,Self,1232,1.232,1,United Kingdom
683,11,Nonmatching,Me,right,Self,931,0.931,1,United Kingdom
684,11,Nonmatching,Me,right,Self,700,0.7,1,United Kingdom
685,11,Nonmatching,Me,right,Self,722,0.722,1,United Kingdom
686,11,Nonmatching,Me,right,Self,605,0.605,1,United Kingdom
687,11,Nonmatching,Stranger,left,Self,1285,1.285,1,United Kingdom
688,11,Nonmatching,Me,right,Self,847,0.847,1,United Kingdom
689,11,Nonmatching,Stranger,right,Stranger,1810,1.81,1,United Kingdom
690,11,Nonmatching,Stranger,left,Stranger,1749,1.749,0,United Kingdom
691,11,Nonmatching,Me,left,Stranger,3522,3.522,1,United Kingdom
692,11,Nonmatching,Stranger,left,Stranger,3632,3.632,0,United Kingdom
693,11,Nonmatching,Me,left,Stranger,1887,1.887,1,United Kingdom
694,11,Nonmatching,Me,left,Stranger,2485,2.485,1,United Kingdom
695,11,Nonmatching,Me,right,Stranger,702,0.702,0,United Kingdom
696,11,Nonmatching,Me,left,Stranger,1332,1.331,1,United Kingdom
697,11,Nonmatching,Me,left,Stranger,1332,1.332,1,United Kingdom
698,11,Nonmatching,Stranger,right,Stranger,882,0.882,1,United Kingdom
699,11,Nonmatching,Stranger,right,Stranger,950,0.951,1,United Kingdom
700,11,Nonmatching,Me,left,Stranger,814,0.814,1,United Kingdom
701,11,Nonmatching,Me,left,Stranger,1546,1.546,1,United Kingdom
702,11,Nonmatching,Stranger,right,Stranger,859,0.859,1,United Kingdom
703,11,Nonmatching,Stranger,right,Stranger,892,0.892,1,United Kingdom
704,11,Nonmatching,Stranger,right,Stranger,817,0.817,1,United Kingdom
705,12,Matching,Me,right,Self,759,0.759,1,United Kingdom
706,12,Matching,Me,left,Self,587,0.587,0,United Kingdom
707,12,Matching,Stranger,right,Self,562,0.562,0,United Kingdom
708,12,Matching,Stranger,left,Self,1608,1.608,1,United Kingdom
709,12,Matching,Stranger,left,Self,713,0.713,1,United Kingdom
710,12,Matching,Me,left,Self,791,0.791,0,United Kingdom
711,12,Matching,Stranger,left,Self,1128,1.128,1,United Kingdom
712,12,Matching,Me,right,Self,675,0.675,1,United Kingdom
713,12,Matching,Me,right,Self,601,0.601,1,United Kingdom
714,12,Matching,Stranger,right,Self,1349,1.349,0,United Kingdom
715,12,Matching,Me,right,Self,790,0.79,1,United Kingdom
716,12,Matching,Stranger,left,Self,1646,1.646,1,United Kingdom
717,12,Matching,Me,right,Self,468,0.468,1,United Kingdom
718,12,Matching,Stranger,left,Self,1058,1.058,1,United Kingdom
719,12,Matching,Me,right,Self,422,0.422,1,United Kingdom
720,12,Matching,Stranger,left,Self,756,0.756,1,United Kingdom
721,12,Matching,Me,right,Stranger,1827,1.827,0,United Kingdom
