,Subject,Matching,Identity,English_Identity,Standardized_Idnetity,RT_ms,RT_sec,ACC,blocktype,Country
3434,412011299,Matching,Self,Self,Self,649,0.649,1,blocked,United Kingdom
3435,412011299,Matching,Self,Self,Self,429,0.429,1,blocked,United Kingdom
3436,412011299,Matching,Self,Self,Self,746,0.746,1,blocked,United Kingdom
3437,412011299,Matching,Self,Self,Self,499,0.499,1,blocked,United Kingdom
3438,412011299,Matching,Self,Self,Self,512,0.512,1,blocked,United Kingdom
3439,412011299,Matching,Self,Self,Self,374,0.374,1,blocked,United Kingdom
3440,412011299,Matching,Self,Self,Self,343,0.343,0,blocked,United Kingdom
3441,412011299,Matching,Self,Self,Self,517,0.517,1,blocked,United Kingdom
3442,412011299,Matching,Self,Self,Self,452,0.452,1,blocked,United Kingdom
3443,412011299,Matching,Self,Self,Self,285,0.285,0,blocked,United Kingdom
3444,412011299,Matching,Self,Self,Self,380,0.38,1,blocked,United Kingdom
3445,412011299,Matching,Self,Self,Self,302,0.302,1,blocked,United Kingdom
3446,412011299,Matching,Self,Self,Self,233,0.233,1,blocked,United Kingdom
3447,412011299,Matching,Self,Self,Self,402,0.402,1,blocked,United Kingdom
3448,412011299,Matching,Self,Self,Self,289,0.289,1,blocked,United Kingdom
3449,412011299,Matching,Self,Self,Self,319,0.319,1,blocked,United Kingdom
3450,412011299,Matching,Self,Self,Self,420,0.42,1,blocked,United Kingdom
3451,412011299,Matching,Self,Self,Self,266,0.266,0,blocked,United Kingdom
3452,412011299,Matching,Self,Self,Self,279,0.279,0,blocked,United Kingdom
3453,412011299,Matching,Self,Self,Self,324,0.324,1,blocked,United Kingdom
3454,412011299,Matching,Self,Self,Self,527,0.527,1,blocked,United Kingdom
3455,412011299,Matching,Self,Self,Self,300,0.3,0,blocked,United Kingdom
3456,412011299,Matching,Self,Self,Self,350,0.35,1,blocked,United Kingdom
3457,412011299,Matching,Self,Self,Self,417,0.417,1,blocked,United Kingdom
3458,412011299,Matching,Self,Self,Self,378,0.378,0,blocked,United Kingdom
3459,412011299,Matching,Self,Self,Self,419,0.419,1,blocked,United Kingdom
3460,412011299,Matching,Self,Self,Self,478,0.478,0,mixed,United Kingdom
3461,412011299,Matching,Self,Self,Self,484,0.484,1,mixed,United Kingdom
3462,412011299,Matching,Self,Self,Self,575,0.575,1,mixed,United Kingdom
3463,412011299,Matching,Self,Self,Self,636,0.636,1,mixed,United Kingdom
3464,412011299,Matching,Self,Self,Self,597,0.597,0,mixed,United Kingdom
3465,412011299,Matching,Self,Self,Self,652,0.652,0,mixed,United Kingdom
3466,412011299,Matching,Self,Self,Self,674,0.674,1,mixed,United Kingdom
3467,412011299,Matching,Self,Self,Self,749,0.749,1,mixed,United Kingdom
3468,412011299,Matching,Self,Self,Self,361,0.361,0,mixed,United Kingdom
3469,412011299,Matching,Self,Self,Self,537,0.537,1,mixed,United Kingdom
3470,412011299,Matching,Self,Self,Self,756,0.756,1,mixed,United Kingdom
3471,412011299,Matching,Self,Self,Self,551,0.551,1,mixed,United Kingdom
3472,412011299,Matching,Self,Self,Self,640,0.64,1,mixed,United Kingdom
3473,412011299,Matching,Self,Self,Self,890,0.89,1,mixed,United Kingdom
3474,412011299,Matching,Self,Self,Self,761,0.761,0,mixed,United Kingdom
3475,412011299,Matching,Self,Self,Self,526,0.526,1,mixed,United Kingdom
3476,412011299,Matching,Self,Self,Self,786,0.786,1,mixed,United Kingdom
3477,412011299,Matching,Self,Self,Self,618,0.618,1,mixed,United Kingdom
3478,412011299,Matching,Self,Self,Self,745,0.745,1,mixed,United Kingdom
3479,412011299,Matching,Self,Self,Self,719,0.719,1,mixed,United Kingdom
3480,412011299,Matching,Stranger,Stranger,Stranger,913,0.913,1,mixed,United Kingdom
3481,412011299,Matching,Stranger,Stranger,Stranger,928,0.928,1,mixed,United Kingdom
3482,412011299,Matching,Stranger,Stranger,Stranger,925,0.925,1,mixed,United Kingdom
3483,412011299,Matching,Stranger,Stranger,Stranger,622,0.622,1,mixed,United Kingdom
3484,412011299,Matching,Stranger,Stranger,Stranger,738,0.738,1,mixed,United Kingdom
3485,412011299,Matching,Stranger,Stranger,Stranger,1005,1.005,1,mixed,United Kingdom
3486,412011299,Matching,Stranger,Stranger,Stranger,1101,1.101,1,mixed,United Kingdom
3487,412011299,Matching,Stranger,Stranger,Stranger,901,0.901,1,mixed,United Kingdom
3488,412011299,Matching,Stranger,Stranger,Stranger,464,0.464,1,mixed,United Kingdom
3489,412011299,Matching,Stranger,Stranger,Stranger,810,0.81,1,mixed,United Kingdom
3490,412011299,Matching,Stranger,Stranger,Stranger,805,0.805,1,blocked,United Kingdom
3491,412011299,Matching,Stranger,Stranger,Stranger,604,0.604,1,blocked,United Kingdom
3492,412011299,Matching,Stranger,Stranger,Stranger,807,0.807,1,blocked,United Kingdom
3493,412011299,Matching,Stranger,Stranger,Stranger,298,0.298,1,blocked,United Kingdom
3494,412011299,Matching,Stranger,Stranger,Stranger,433,0.433,1,blocked,United Kingdom
3495,412011299,Matching,Stranger,Stranger,Stranger,609,0.609,1,blocked,United Kingdom
3496,412011299,Matching,Stranger,Stranger,Stranger,725,0.725,1,blocked,United Kingdom
3497,412011299,Matching,Stranger,Stranger,Stranger,322,0.322,0,blocked,United Kingdom
3498,412011299,Matching,Stranger,Stranger,Stranger,616,0.616,1,blocked,United Kingdom
3499,412011299,Matching,Stranger,Stranger,Stranger,397,0.397,1,blocked,United Kingdom
3500,412011299,Matching,Stranger,Stranger,Stranger,285,0.285,1,blocked,United Kingdom
3501,412011299,Matching,Stranger,Stranger,Stranger,298,0.298,1,blocked,United Kingdom
3502,412011299,Matching,Stranger,Stranger,Stranger,310,0.31,1,blocked,United Kingdom
3503,412011299,Matching,Stranger,Stranger,Stranger,562,0.562,1,blocked,United Kingdom
3504,412011299,Matching,Stranger,Stranger,Stranger,256,0.256,0,blocked,United Kingdom
3505,412011299,Matching,Stranger,Stranger,Stranger,443,0.443,1,blocked,United Kingdom
3506,412011299,Matching,Stranger,Stranger,Stranger,390,0.39,1,blocked,United Kingdom
3507,412011299,Matching,Stranger,Stranger,Stranger,314,0.314,1,blocked,United Kingdom
3508,412011299,Matching,Stranger,Stranger,Stranger,301,0.301,0,blocked,United Kingdom
3509,412011299,Matching,Stranger,Stranger,Stranger,510,0.51,1,blocked,United Kingdom
3510,412011299,Matching,Stranger,Stranger,Stranger,421,0.421,0,blocked,United Kingdom
3511,412011299,Matching,Stranger,Stranger,Stranger,396,0.396,1,blocked,United Kingdom
3512,412011299,Matching,Stranger,Stranger,Stranger,431,0.431,1,blocked,United Kingdom
3513,412011299,Matching,Stranger,Stranger,Stranger,353,0.353,1,blocked,United Kingdom
3514,412011299,Matching,Stranger,Stranger,Stranger,450,0.45,1,blocked,United Kingdom
3515,412011299,Matching,Stranger,Stranger,Stranger,413,0.413,1,blocked,United Kingdom
3516,412011299,Matching,Stranger,Stranger,Stranger,429,0.429,1,blocked,United Kingdom
3517,412011299,Matching,Stranger,Stranger,Stranger,508,0.508,1,blocked,United Kingdom
3518,412011299,Matching,Stranger,Stranger,Stranger,488,0.488,1,blocked,United Kingdom
3519,412011299,Matching,Stranger,Stranger,Stranger,439,0.439,1,blocked,United Kingdom
3520,412011299,Matching,Stranger,Stranger,Stranger,963,0.963,1,mixed,United Kingdom
3521,412011299,Matching,Stranger,Stranger,Stranger,381,0.381,1,mixed,United Kingdom
3522,412011299,Matching,Stranger,Stranger,Stranger,667,0.667,0,mixed,United Kingdom
3523,412011299,Matching,Stranger,Stranger,Stranger,1165,1.165,1,mixed,United Kingdom
3524,412011299,Matching,Stranger,Stranger,Stranger,644,0.644,1,mixed,United Kingdom
3525,412011299,Matching,Stranger,Stranger,Stranger,1353,1.353,1,mixed,United Kingdom
3526,412011299,Matching,Stranger,Stranger,Stranger,524,0.524,0,mixed,United Kingdom
3527,412011299,Matching,Stranger,Stranger,Stranger,552,0.552,1,mixed,United Kingdom
3528,412011299,Matching,Stranger,Stranger,Stranger,459,0.459,1,mixed,United Kingdom
3529,412011299,Matching,Stranger,Stranger,Stranger,536,0.536,1,mixed,United Kingdom
3530,412011299,Matching,Stranger,Stranger,Stranger,647,0.647,1,mixed,United Kingdom
3531,412011299,Matching,Stranger,Stranger,Stranger,320,0.32,1,mixed,United Kingdom
3532,412011299,Matching,Stranger,Stranger,Stranger,855,0.855,0,mixed,United Kingdom
3533,412011299,Matching,Stranger,Stranger,Stranger,671,0.671,1,mixed,United Kingdom
3534,412011299,Matching,Stranger,Stranger,Stranger,1123,1.123,1,mixed,United Kingdom
3535,412011299,Matching,Stranger,Stranger,Stranger,638,0.638,1,mixed,United Kingdom
3536,412011299,Matching,Stranger,Stranger,Stranger,934,0.934,1,mixed,United Kingdom
3537,412011299,Matching,Stranger,Stranger,Stranger,1082,1.082,1,mixed,United Kingdom
3538,412011299,Matching,Stranger,Stranger,Stranger,769,0.769,1,mixed,United Kingdom
3539,412011299,Nonmatching,Friend,Friend,Close,937,0.937,1,mixed,United Kingdom
3540,412011299,Nonmatching,Friend,Friend,Close,625,0.625,1,mixed,United Kingdom
3541,412011299,Nonmatching,Friend,Friend,Close,885,0.885,1,mixed,United Kingdom
3542,412011299,Nonmatching,Friend,Friend,Close,1056,1.056,1,mixed,United Kingdom
3543,412011299,Nonmatching,Friend,Friend,Close,999,0.999,1,mixed,United Kingdom
3544,412011299,Nonmatching,Friend,Friend,Close,937,0.937,1,mixed,United Kingdom
3545,412011299,Nonmatching,Friend,Friend,Close,716,0.716,1,mixed,United Kingdom
3546,412011299,Nonmatching,Friend,Friend,Close,741,0.741,1,mixed,United Kingdom
3547,412011299,Nonmatching,Friend,Friend,Close,733,0.733,1,mixed,United Kingdom
3548,412011299,Nonmatching,Friend,Friend,Close,645,0.645,1,mixed,United Kingdom
3549,412011299,Nonmatching,Friend,Friend,Close,709,0.709,1,blocked,United Kingdom
3550,412011299,Nonmatching,Friend,Friend,Close,683,0.683,1,blocked,United Kingdom
3551,412011299,Nonmatching,Friend,Friend,Close,694,0.694,1,blocked,United Kingdom
3552,412011299,Nonmatching,Friend,Friend,Close,913,0.913,1,blocked,United Kingdom
3553,412011299,Nonmatching,Friend,Friend,Close,512,0.512,1,blocked,United Kingdom
3554,412011299,Nonmatching,Friend,Friend,Close,696,0.696,1,blocked,United Kingdom
3555,412011299,Nonmatching,Friend,Friend,Close,580,0.58,1,blocked,United Kingdom
3556,412011299,Nonmatching,Friend,Friend,Close,713,0.713,1,blocked,United Kingdom
3557,412011299,Nonmatching,Friend,Friend,Close,513,0.513,1,blocked,United Kingdom
3558,412011299,Nonmatching,Friend,Friend,Close,514,0.514,1,blocked,United Kingdom
3559,412011299,Nonmatching,Friend,Friend,Close,513,0.513,1,blocked,United Kingdom
3560,412011299,Nonmatching,Friend,Friend,Close,392,0.392,1,blocked,United Kingdom
3561,412011299,Nonmatching,Friend,Friend,Close,507,0.507,1,blocked,United Kingdom
3562,412011299,Nonmatching,Friend,Friend,Close,561,0.561,1,blocked,United Kingdom
3563,412011299,Nonmatching,Friend,Friend,Close,504,0.504,1,blocked,United Kingdom
3564,412011299,Nonmatching,Friend,Friend,Close,828,0.828,1,blocked,United Kingdom
3565,412011299,Nonmatching,Friend,Friend,Close,528,0.528,1,blocked,United Kingdom
3566,412011299,Nonmatching,Friend,Friend,Close,350,0.35,1,blocked,United Kingdom
3567,412011299,Nonmatching,Friend,Friend,Close,292,0.292,1,blocked,United Kingdom
3568,412011299,Nonmatching,Friend,Friend,Close,527,0.527,1,blocked,United Kingdom
3569,412011299,Nonmatching,Friend,Friend,Close,736,0.736,1,blocked,United Kingdom
3570,412011299,Nonmatching,Friend,Friend,Close,512,0.512,1,blocked,United Kingdom
3571,412011299,Nonmatching,Friend,Friend,Close,470,0.47,1,blocked,United Kingdom
3572,412011299,Nonmatching,Friend,Friend,Close,595,0.595,1,blocked,United Kingdom
3573,412011299,Nonmatching,Friend,Friend,Close,545,0.545,1,blocked,United Kingdom
3574,412011299,Nonmatching,Friend,Friend,Close,402,0.402,1,blocked,United Kingdom
3575,412011299,Nonmatching,Friend,Friend,Close,562,0.562,1,blocked,United Kingdom
3576,412011299,Nonmatching,Friend,Friend,Close,442,0.442,1,blocked,United Kingdom
3577,412011299,Nonmatching,Friend,Friend,Close,427,0.427,1,blocked,United Kingdom
3578,412011299,Nonmatching,Friend,Friend,Close,623,0.623,1,blocked,United Kingdom
3579,412011299,Nonmatching,Friend,Friend,Close,451,0.451,0,mixed,United Kingdom
3580,412011299,Nonmatching,Friend,Friend,Close,804,0.804,1,mixed,United Kingdom
3581,412011299,Nonmatching,Friend,Friend,Close,746,0.746,1,mixed,United Kingdom
3582,412011299,Nonmatching,Friend,Friend,Close,955,0.955,1,mixed,United Kingdom
3583,412011299,Nonmatching,Friend,Friend,Close,826,0.826,1,mixed,United Kingdom
3584,412011299,Nonmatching,Friend,Friend,Close,848,0.848,1,mixed,United Kingdom
3585,412011299,Nonmatching,Friend,Friend,Close,1155,1.155,1,mixed,United Kingdom
3586,412011299,Nonmatching,Friend,Friend,Close,1015,1.015,0,mixed,United Kingdom
3587,412011299,Nonmatching,Friend,Friend,Close,945,0.945,1,mixed,United Kingdom
3588,412011299,Nonmatching,Friend,Friend,Close,714,0.714,1,mixed,United Kingdom
3589,412011299,Nonmatching,Friend,Friend,Close,293,0.293,1,mixed,United Kingdom
3590,412011299,Nonmatching,Friend,Friend,Close,327,0.327,1,mixed,United Kingdom
3591,412011299,Nonmatching,Friend,Friend,Close,232,0.232,1,mixed,United Kingdom
3592,412011299,Nonmatching,Friend,Friend,Close,897,0.897,1,mixed,United Kingdom
3593,412011299,Nonmatching,Friend,Friend,Close,376,0.376,0,mixed,United Kingdom
3594,412011299,Nonmatching,Friend,Friend,Close,838,0.838,1,mixed,United Kingdom
3595,412011299,Nonmatching,Friend,Friend,Close,906,0.906,1,mixed,United Kingdom
3596,412011299,Nonmatching,Friend,Friend,Close,595,0.595,1,mixed,United Kingdom
3597,412011299,Nonmatching,Friend,Friend,Close,880,0.88,1,mixed,United Kingdom
3598,412011299,Nonmatching,Self,Self,Self,763,0.763,1,mixed,United Kingdom
3599,412011299,Nonmatching,Self,Self,Self,1041,1.041,1,mixed,United Kingdom
3600,412011299,Nonmatching,Self,Self,Self,949,0.949,1,mixed,United Kingdom
3601,412011299,Nonmatching,Self,Self,Self,930,0.93,1,mixed,United Kingdom
3602,412011299,Nonmatching,Self,Self,Self,713,0.713,0,mixed,United Kingdom
3603,412011299,Nonmatching,Self,Self,Self,939,0.939,1,mixed,United Kingdom
3604,412011299,Nonmatching,Self,Self,Self,892,0.892,1,mixed,United Kingdom
3605,412011299,Nonmatching,Self,Self,Self,929,0.929,1,mixed,United Kingdom
3606,412011299,Nonmatching,Self,Self,Self,800,0.8,1,mixed,United Kingdom
3607,412011299,Nonmatching,Self,Self,Self,720,0.72,1,mixed,United Kingdom
3608,412011299,Nonmatching,Self,Self,Self,516,0.516,0,blocked,United Kingdom
3609,412011299,Nonmatching,Self,Self,Self,686,0.686,1,blocked,United Kingdom
3610,412011299,Nonmatching,Self,Self,Self,652,0.652,1,blocked,United Kingdom
3611,412011299,Nonmatching,Self,Self,Self,750,0.75,1,blocked,United Kingdom
3612,412011299,Nonmatching,Self,Self,Self,646,0.646,1,blocked,United Kingdom
3613,412011299,Nonmatching,Self,Self,Self,529,0.529,1,blocked,United Kingdom
3614,412011299,Nonmatching,Self,Self,Self,471,0.471,1,blocked,United Kingdom
3615,412011299,Nonmatching,Self,Self,Self,309,0.309,1,blocked,United Kingdom
3616,412011299,Nonmatching,Self,Self,Self,328,0.328,1,blocked,United Kingdom
3617,412011299,Nonmatching,Self,Self,Self,545,0.545,1,blocked,United Kingdom
3618,412011299,Nonmatching,Self,Self,Self,458,0.458,1,blocked,United Kingdom
3619,412011299,Nonmatching,Self,Self,Self,326,0.326,1,blocked,United Kingdom
3620,412011299,Nonmatching,Self,Self,Self,314,0.314,1,blocked,United Kingdom
3621,412011299,Nonmatching,Self,Self,Self,428,0.428,1,blocked,United Kingdom
3622,412011299,Nonmatching,Self,Self,Self,490,0.49,1,blocked,United Kingdom
3623,412011299,Nonmatching,Self,Self,Self,580,0.58,0,blocked,United Kingdom
3624,412011299,Nonmatching,Self,Self,Self,381,0.381,0,blocked,United Kingdom
3625,412011299,Nonmatching,Self,Self,Self,394,0.394,0,blocked,United Kingdom
3626,412011299,Nonmatching,Self,Self,Self,651,0.651,1,blocked,United Kingdom
3627,412011299,Nonmatching,Self,Self,Self,538,0.538,0,blocked,United Kingdom
3628,412011299,Nonmatching,Self,Self,Self,317,0.317,1,blocked,United Kingdom
3629,412011299,Nonmatching,Self,Self,Self,515,0.515,1,blocked,United Kingdom
3630,412011299,Nonmatching,Self,Self,Self,230,0.23,0,blocked,United Kingdom
3631,412011299,Nonmatching,Self,Self,Self,336,0.336,1,blocked,United Kingdom
3632,412011299,Nonmatching,Self,Self,Self,366,0.366,0,blocked,United Kingdom
3633,412011299,Nonmatching,Self,Self,Self,466,0.466,1,blocked,United Kingdom
3634,412011299,Nonmatching,Self,Self,Self,554,0.554,1,blocked,United Kingdom
3635,412011299,Nonmatching,Self,Self,Self,490,0.49,1,blocked,United Kingdom
3636,412011299,Nonmatching,Self,Self,Self,560,0.56,1,blocked,United Kingdom
3637,412011299,Nonmatching,Self,Self,Self,608,0.608,1,blocked,United Kingdom
3638,412011299,Nonmatching,Self,Self,Self,803,0.803,1,mixed,United Kingdom
3639,412011299,Nonmatching,Self,Self,Self,892,0.892,1,mixed,United Kingdom
3640,412011299,Nonmatching,Self,Self,Self,406,0.406,1,mixed,United Kingdom
3641,412011299,Nonmatching,Self,Self,Self,797,0.797,1,mixed,United Kingdom
3642,412011299,Nonmatching,Self,Self,Self,695,0.695,1,mixed,United Kingdom
3643,412011299,Nonmatching,Self,Self,Self,779,0.779,0,mixed,United Kingdom
3644,412011299,Nonmatching,Self,Self,Self,613,0.613,0,mixed,United Kingdom
3645,412011299,Nonmatching,Self,Self,Self,657,0.657,1,mixed,United Kingdom
3646,412011299,Nonmatching,Self,Self,Self,745,0.745,1,mixed,United Kingdom
3647,412011299,Nonmatching,Self,Self,Self,683,0.683,0,mixed,United Kingdom
3648,412011299,Nonmatching,Self,Self,Self,614,0.614,0,mixed,United Kingdom
3649,412011299,Nonmatching,Self,Self,Self,824,0.824,1,mixed,United Kingdom
3650,412011299,Nonmatching,Self,Self,Self,992,0.992,1,mixed,United Kingdom
3651,412011299,Nonmatching,Self,Self,Self,1404,1.404,1,mixed,United Kingdom
3652,412011299,Nonmatching,Self,Self,Self,717,0.717,0,mixed,United Kingdom
3653,412011299,Nonmatching,Self,Self,Self,664,0.664,0,mixed,United Kingdom
3654,412011299,Nonmatching,Self,Self,Self,860,0.86,1,mixed,United Kingdom
3655,412011299,Nonmatching,Self,Self,Self,986,0.986,1,mixed,United Kingdom
3656,412011299,Nonmatching,Self,Self,Self,678,0.678,0,mixed,United Kingdom
3657,412011299,Nonmatching,Stranger,Stranger,Stranger,949,0.949,1,mixed,United Kingdom
3658,412011299,Nonmatching,Stranger,Stranger,Stranger,913,0.913,1,mixed,United Kingdom
3659,412011299,Nonmatching,Stranger,Stranger,Stranger,1064,1.064,1,mixed,United Kingdom
3660,412011299,Nonmatching,Stranger,Stranger,Stranger,827,0.827,1,mixed,United Kingdom
3661,412011299,Nonmatching,Stranger,Stranger,Stranger,819,0.819,1,mixed,United Kingdom
3662,412011299,Nonmatching,Stranger,Stranger,Stranger,849,0.849,1,mixed,United Kingdom
3663,412011299,Nonmatching,Stranger,Stranger,Stranger,381,0.381,0,mixed,United Kingdom
3664,412011299,Nonmatching,Stranger,Stranger,Stranger,834,0.834,1,mixed,United Kingdom
3665,412011299,Nonmatching,Stranger,Stranger,Stranger,667,0.667,1,mixed,United Kingdom
3666,412011299,Nonmatching,Stranger,Stranger,Stranger,1081,1.081,1,mixed,United Kingdom
3667,412011299,Nonmatching,Stranger,Stranger,Stranger,624,0.624,1,blocked,United Kingdom
3668,412011299,Nonmatching,Stranger,Stranger,Stranger,862,0.862,1,blocked,United Kingdom
3669,412011299,Nonmatching,Stranger,Stranger,Stranger,659,0.659,1,blocked,United Kingdom
3670,412011299,Nonmatching,Stranger,Stranger,Stranger,336,0.336,1,blocked,United Kingdom
3671,412011299,Nonmatching,Stranger,Stranger,Stranger,360,0.36,1,blocked,United Kingdom
3672,412011299,Nonmatching,Stranger,Stranger,Stranger,297,0.297,1,blocked,United Kingdom
3673,412011299,Nonmatching,Stranger,Stranger,Stranger,478,0.478,1,blocked,United Kingdom
3674,412011299,Nonmatching,Stranger,Stranger,Stranger,344,0.344,1,blocked,United Kingdom
