,Subject,Label,Shape,Matching,Origin_Identity,English_Identity,Identity,RT_ms,RT_sec,ACC,Country
3913,12,Self,Friend,Matching,Friend,Friend,Close,782,0.782,1,United Kingdom
3914,12,Self,Friend,Matching,Friend,Friend,Close,785,0.785,1,United Kingdom
3915,12,Self,Friend,Matching,Friend,Friend,Close,892,0.892,1,United Kingdom
3916,12,Self,Friend,Matching,Friend,Friend,Close,630,0.63,1,United Kingdom
3917,12,Self,Friend,Matching,Friend,Friend,Close,763,0.763,1,United Kingdom
3918,12,Self,Friend,Matching,Friend,Friend,Close,730,0.73,1,United Kingdom
3919,12,Self,Friend,Matching,Friend,Friend,Close,565,0.565,1,United Kingdom
3920,12,Self,Friend,Matching,Friend,Friend,Close,586,0.586,1,United Kingdom
3921,12,Self,Friend,Matching,Friend,Friend,Close,539,0.539,1,United Kingdom
3922,12,Friend,Self,Matching,Self,Self,Self,314,0.314,0,United Kingdom
3923,12,Friend,Self,Matching,Self,Self,Self,478,0.478,0,United Kingdom
3924,12,Friend,Self,Matching,Self,Self,Self,613,0.613,0,United Kingdom
3925,12,Friend,Self,Matching,Self,Self,Self,789,0.789,0,United Kingdom
3926,12,Friend,Self,Matching,Self,Self,Self,669,0.669,0,United Kingdom
3927,12,Friend,Self,Matching,Self,Self,Self,390,0.39,0,United Kingdom
3928,12,Friend,Self,Matching,Self,Self,Self,1038,1.038,0,United Kingdom
3929,12,Friend,Self,Matching,Self,Self,Self,366,0.366,0,United Kingdom
3930,12,Self,Self,Matching,Self,Self,Self,661,0.661,0,United Kingdom
3931,12,Self,Self,Matching,Self,Self,Self,793,0.793,0,United Kingdom
3932,12,Self,Self,Matching,Self,Self,Self,596,0.596,0,United Kingdom
3933,12,Self,Self,Matching,Self,Self,Self,741,0.741,0,United Kingdom
3934,12,Friend,Self,Matching,Self,Self,Self,331,0.331,1,United Kingdom
3935,12,Friend,Self,Matching,Self,Self,Self,731,0.731,1,United Kingdom
3936,12,Friend,Self,Matching,Self,Self,Self,823,0.823,1,United Kingdom
3937,12,Friend,Self,Matching,Self,Self,Self,849,0.849,1,United Kingdom
3938,12,Friend,Self,Matching,Self,Self,Self,609,0.609,1,United Kingdom
3939,12,Friend,Self,Matching,Self,Self,Self,529,0.529,1,United Kingdom
3940,12,Friend,Self,Matching,Self,Self,Self,560,0.56,1,United Kingdom
3941,12,Friend,Self,Matching,Self,Self,Self,517,0.517,1,United Kingdom
3942,12,Friend,Self,Matching,Self,Self,Self,680,0.68,1,United Kingdom
3943,12,Friend,Self,Matching,Self,Self,Self,465,0.465,1,United Kingdom
3944,12,Friend,Self,Matching,Self,Self,Self,548,0.548,1,United Kingdom
3945,12,Friend,Self,Matching,Self,Self,Self,543,0.543,1,United Kingdom
3946,12,Friend,Self,Matching,Self,Self,Self,357,0.357,1,United Kingdom
3947,12,Friend,Self,Matching,Self,Self,Self,707,0.707,1,United Kingdom
3948,12,Friend,Self,Matching,Self,Self,Self,453,0.453,1,United Kingdom
3949,12,Friend,Self,Matching,Self,Self,Self,457,0.457,1,United Kingdom
3950,12,Friend,Self,Matching,Self,Self,Self,477,0.477,1,United Kingdom
3951,12,Friend,Self,Matching,Self,Self,Self,543,0.543,1,United Kingdom
3952,12,Friend,Self,Matching,Self,Self,Self,549,0.549,1,United Kingdom
3953,12,Friend,Self,Matching,Self,Self,Self,625,0.625,1,United Kingdom
3954,12,Friend,Self,Matching,Self,Self,Self,479,0.479,1,United Kingdom
3955,12,Friend,Self,Matching,Self,Self,Self,808,0.808,1,United Kingdom
3956,12,Friend,Self,Matching,Self,Self,Self,424,0.424,1,United Kingdom
3957,12,Friend,Self,Matching,Self,Self,Self,489,0.489,1,United Kingdom
3958,12,Friend,Self,Matching,Self,Self,Self,459,0.459,1,United Kingdom
3959,12,Friend,Self,Matching,Self,Self,Self,382,0.382,1,United Kingdom
3960,12,Friend,Self,Matching,Self,Self,Self,393,0.393,1,United Kingdom
3961,12,Friend,Self,Matching,Self,Self,Self,370,0.37,1,United Kingdom
3962,12,Friend,Self,Matching,Self,Self,Self,286,0.286,1,United Kingdom
3963,12,Friend,Self,Matching,Self,Self,Self,389,0.389,1,United Kingdom
3964,12,Friend,Self,Matching,Self,Self,Self,286,0.286,1,United Kingdom
3965,12,Friend,Self,Matching,Self,Self,Self,606,0.606,1,United Kingdom
3966,12,Friend,Self,Matching,Self,Self,Self,564,0.564,1,United Kingdom
3967,12,Friend,Self,Matching,Self,Self,Self,416,0.416,1,United Kingdom
3968,12,Friend,Self,Matching,Self,Self,Self,425,0.425,1,United Kingdom
3969,12,Friend,Self,Matching,Self,Self,Self,629,0.629,1,United Kingdom
3970,12,Friend,Self,Matching,Self,Self,Self,640,0.64,1,United Kingdom
3971,12,Friend,Self,Matching,Self,Self,Self,698,0.698,1,United Kingdom
3972,12,Friend,Self,Matching,Self,Self,Self,582,0.582,1,United Kingdom
3973,12,Friend,Self,Matching,Self,Self,Self,637,0.637,1,United Kingdom
3974,12,Friend,Self,Matching,Self,Self,Self,474,0.474,1,United Kingdom
3975,12,Friend,Self,Matching,Self,Self,Self,525,0.525,1,United Kingdom
3976,12,Friend,Self,Matching,Self,Self,Self,637,0.637,1,United Kingdom
3977,12,Friend,Self,Matching,Self,Self,Self,579,0.579,1,United Kingdom
3978,12,Friend,Self,Matching,Self,Self,Self,569,0.569,1,United Kingdom
3979,12,Friend,Self,Matching,Self,Self,Self,644,0.644,1,United Kingdom
3980,12,Friend,Self,Matching,Self,Self,Self,571,0.571,1,United Kingdom
3981,12,Friend,Self,Matching,Self,Self,Self,793,0.793,1,United Kingdom
3982,12,Friend,Self,Matching,Self,Self,Self,883,0.883,1,United Kingdom
3983,12,Friend,Self,Matching,Self,Self,Self,600,0.6,1,United Kingdom
3984,12,Friend,Self,Matching,Self,Self,Self,909,0.909,1,United Kingdom
3985,12,Friend,Self,Matching,Self,Self,Self,505,0.505,1,United Kingdom
3986,12,Friend,Self,Matching,Self,Self,Self,570,0.57,1,United Kingdom
3987,12,Friend,Self,Matching,Self,Self,Self,472,0.472,1,United Kingdom
3988,12,Friend,Self,Matching,Self,Self,Self,582,0.582,1,United Kingdom
3989,12,Friend,Self,Matching,Self,Self,Self,478,0.478,1,United Kingdom
3990,12,Friend,Self,Matching,Self,Self,Self,382,0.382,1,United Kingdom
3991,12,Friend,Self,Matching,Self,Self,Self,467,0.467,1,United Kingdom
3992,12,Friend,Self,Matching,Self,Self,Self,420,0.42,1,United Kingdom
3993,12,Friend,Self,Matching,Self,Self,Self,918,0.918,1,United Kingdom
3994,12,Friend,Self,Matching,Self,Self,Self,628,0.628,1,United Kingdom
3995,12,Friend,Self,Matching,Self,Self,Self,547,0.547,1,United Kingdom
3996,12,Friend,Self,Matching,Self,Self,Self,593,0.593,1,United Kingdom
3997,12,Self,Self,Matching,Self,Self,Self,565,0.565,1,United Kingdom
3998,12,Self,Self,Matching,Self,Self,Self,475,0.475,1,United Kingdom
3999,12,Self,Self,Matching,Self,Self,Self,538,0.538,1,United Kingdom
4000,12,Self,Self,Matching,Self,Self,Self,813,0.813,1,United Kingdom
4001,12,Self,Self,Matching,Self,Self,Self,671,0.671,1,United Kingdom
4002,12,Self,Self,Matching,Self,Self,Self,638,0.638,1,United Kingdom
4003,12,Self,Self,Matching,Self,Self,Self,635,0.635,1,United Kingdom
4004,12,Self,Self,Matching,Self,Self,Self,633,0.633,1,United Kingdom
4005,12,Self,Self,Matching,Self,Self,Self,736,0.736,1,United Kingdom
4006,12,Self,Self,Matching,Self,Self,Self,619,0.619,1,United Kingdom
4007,12,Self,Self,Matching,Self,Self,Self,731,0.731,1,United Kingdom
4008,12,Self,Self,Matching,Self,Self,Self,663,0.663,1,United Kingdom
4009,12,Self,Self,Matching,Self,Self,Self,649,0.649,1,United Kingdom
4010,12,Self,Self,Matching,Self,Self,Self,828,0.828,1,United Kingdom
4011,12,Self,Self,Matching,Self,Self,Self,597,0.597,1,United Kingdom
4012,12,Self,Self,Matching,Self,Self,Self,754,0.754,1,United Kingdom
4013,12,Self,Self,Matching,Self,Self,Self,545,0.545,1,United Kingdom
4014,12,Self,Self,Matching,Self,Self,Self,484,0.484,1,United Kingdom
4015,12,Self,Self,Matching,Self,Self,Self,511,0.511,1,United Kingdom
4016,12,Self,Self,Matching,Self,Self,Self,481,0.481,1,United Kingdom
4017,12,Friend,Friend,Nonmatching,Friend,Friend,Close,439,0.439,0,United Kingdom
4018,12,Friend,Friend,Nonmatching,Friend,Friend,Close,481,0.481,0,United Kingdom
4019,12,Friend,Friend,Nonmatching,Friend,Friend,Close,1079,1.079,0,United Kingdom
4020,12,Friend,Friend,Nonmatching,Friend,Friend,Close,952,0.952,0,United Kingdom
4021,12,Friend,Friend,Nonmatching,Friend,Friend,Close,447,0.447,0,United Kingdom
4022,12,Self,Friend,Nonmatching,Friend,Friend,Close,565,0.565,0,United Kingdom
4023,12,Self,Friend,Nonmatching,Friend,Friend,Close,677,0.677,0,United Kingdom
4024,12,Self,Friend,Nonmatching,Friend,Friend,Close,685,0.685,0,United Kingdom
4025,12,Self,Friend,Nonmatching,Friend,Friend,Close,523,0.523,0,United Kingdom
4026,12,Self,Friend,Nonmatching,Friend,Friend,Close,873,0.873,0,United Kingdom
4027,12,Self,Friend,Nonmatching,Friend,Friend,Close,496,0.496,0,United Kingdom
4028,12,Self,Friend,Nonmatching,Friend,Friend,Close,803,0.803,0,United Kingdom
4029,12,Self,Friend,Nonmatching,Friend,Friend,Close,697,0.697,0,United Kingdom
4030,12,Self,Friend,Nonmatching,Friend,Friend,Close,787,0.787,0,United Kingdom
4031,12,Self,Friend,Nonmatching,Friend,Friend,Close,778,0.778,0,United Kingdom
4032,12,Self,Friend,Nonmatching,Friend,Friend,Close,620,0.62,0,United Kingdom
4033,12,Self,Friend,Nonmatching,Friend,Friend,Close,486,0.486,0,United Kingdom
4034,12,Friend,Friend,Nonmatching,Friend,Friend,Close,1077,1.077,1,United Kingdom
4035,12,Friend,Friend,Nonmatching,Friend,Friend,Close,1079,1.079,1,United Kingdom
4036,12,Friend,Friend,Nonmatching,Friend,Friend,Close,839,0.839,1,United Kingdom
4037,12,Friend,Friend,Nonmatching,Friend,Friend,Close,505,0.505,1,United Kingdom
4038,12,Friend,Friend,Nonmatching,Friend,Friend,Close,575,0.575,1,United Kingdom
4039,12,Friend,Friend,Nonmatching,Friend,Friend,Close,880,0.88,1,United Kingdom
4040,12,Friend,Friend,Nonmatching,Friend,Friend,Close,459,0.459,1,United Kingdom
4041,12,Friend,Friend,Nonmatching,Friend,Friend,Close,502,0.502,1,United Kingdom
4042,12,Friend,Friend,Nonmatching,Friend,Friend,Close,613,0.613,1,United Kingdom
4043,12,Friend,Friend,Nonmatching,Friend,Friend,Close,947,0.947,1,United Kingdom
4044,12,Friend,Friend,Nonmatching,Friend,Friend,Close,485,0.485,1,United Kingdom
4045,12,Friend,Friend,Nonmatching,Friend,Friend,Close,856,0.856,1,United Kingdom
4046,12,Friend,Friend,Nonmatching,Friend,Friend,Close,925,0.925,1,United Kingdom
4047,12,Friend,Friend,Nonmatching,Friend,Friend,Close,575,0.575,1,United Kingdom
4048,12,Friend,Friend,Nonmatching,Friend,Friend,Close,814,0.814,1,United Kingdom
4049,12,Friend,Friend,Nonmatching,Friend,Friend,Close,756,0.756,1,United Kingdom
4050,12,Friend,Friend,Nonmatching,Friend,Friend,Close,863,0.863,1,United Kingdom
4051,12,Friend,Friend,Nonmatching,Friend,Friend,Close,794,0.794,1,United Kingdom
4052,12,Self,Friend,Nonmatching,Friend,Friend,Close,711,0.711,1,United Kingdom
4053,12,Self,Friend,Nonmatching,Friend,Friend,Close,604,0.604,1,United Kingdom
4054,12,Self,Friend,Nonmatching,Friend,Friend,Close,464,0.464,1,United Kingdom
4055,12,Self,Friend,Nonmatching,Friend,Friend,Close,615,0.615,1,United Kingdom
4056,12,Self,Friend,Nonmatching,Friend,Friend,Close,510,0.51,1,United Kingdom
4057,12,Self,Friend,Nonmatching,Friend,Friend,Close,790,0.79,1,United Kingdom
4058,12,Self,Friend,Nonmatching,Friend,Friend,Close,648,0.648,1,United Kingdom
4059,12,Self,Friend,Nonmatching,Friend,Friend,Close,934,0.934,1,United Kingdom
4060,12,Self,Friend,Nonmatching,Friend,Friend,Close,1016,1.016,1,United Kingdom
4061,12,Self,Friend,Nonmatching,Friend,Friend,Close,932,0.932,1,United Kingdom
4062,12,Self,Friend,Nonmatching,Friend,Friend,Close,732,0.732,1,United Kingdom
4063,12,Self,Friend,Nonmatching,Friend,Friend,Close,754,0.754,1,United Kingdom
4064,12,Self,Friend,Nonmatching,Friend,Friend,Close,762,0.762,1,United Kingdom
4065,12,Self,Friend,Nonmatching,Friend,Friend,Close,599,0.599,1,United Kingdom
4066,12,Self,Friend,Nonmatching,Friend,Friend,Close,539,0.539,1,United Kingdom
4067,12,Self,Friend,Nonmatching,Friend,Friend,Close,480,0.48,1,United Kingdom
4068,12,Self,Friend,Nonmatching,Friend,Friend,Close,679,0.679,1,United Kingdom
4069,12,Self,Friend,Nonmatching,Friend,Friend,Close,575,0.575,1,United Kingdom
4070,12,Self,Friend,Nonmatching,Friend,Friend,Close,651,0.651,1,United Kingdom
4071,12,Self,Friend,Nonmatching,Friend,Friend,Close,683,0.683,1,United Kingdom
4072,12,Self,Friend,Nonmatching,Friend,Friend,Close,687,0.687,1,United Kingdom
4073,12,Self,Friend,Nonmatching,Friend,Friend,Close,689,0.689,1,United Kingdom
4074,12,Self,Friend,Nonmatching,Friend,Friend,Close,522,0.522,1,United Kingdom
4075,12,Self,Friend,Nonmatching,Friend,Friend,Close,768,0.768,1,United Kingdom
4076,12,Self,Friend,Nonmatching,Friend,Friend,Close,803,0.803,1,United Kingdom
4077,12,Self,Friend,Nonmatching,Friend,Friend,Close,678,0.678,1,United Kingdom
4078,12,Self,Friend,Nonmatching,Friend,Friend,Close,577,0.577,1,United Kingdom
4079,12,Self,Friend,Nonmatching,Friend,Friend,Close,608,0.608,1,United Kingdom
4080,12,Self,Friend,Nonmatching,Friend,Friend,Close,522,0.522,1,United Kingdom
4081,12,Self,Friend,Nonmatching,Friend,Friend,Close,614,0.614,1,United Kingdom
4082,12,Self,Friend,Nonmatching,Friend,Friend,Close,518,0.518,1,United Kingdom
4083,12,Self,Friend,Nonmatching,Friend,Friend,Close,859,0.859,1,United Kingdom
4084,12,Self,Friend,Nonmatching,Friend,Friend,Close,565,0.565,1,United Kingdom
4085,12,Self,Friend,Nonmatching,Friend,Friend,Close,691,0.691,1,United Kingdom
4086,12,Self,Friend,Nonmatching,Friend,Friend,Close,771,0.771,1,United Kingdom
4087,12,Self,Friend,Nonmatching,Friend,Friend,Close,673,0.673,1,United Kingdom
4088,12,Self,Friend,Nonmatching,Friend,Friend,Close,872,0.872,1,United Kingdom
4089,12,Self,Friend,Nonmatching,Friend,Friend,Close,811,0.811,1,United Kingdom
4090,12,Self,Friend,Nonmatching,Friend,Friend,Close,895,0.895,1,United Kingdom
4091,12,Self,Friend,Nonmatching,Friend,Friend,Close,834,0.834,1,United Kingdom
4092,12,Self,Friend,Nonmatching,Friend,Friend,Close,718,0.718,1,United Kingdom
4093,12,Self,Friend,Nonmatching,Friend,Friend,Close,672,0.672,1,United Kingdom
4094,12,Self,Friend,Nonmatching,Friend,Friend,Close,669,0.669,1,United Kingdom
4095,12,Self,Friend,Nonmatching,Friend,Friend,Close,1075,1.075,1,United Kingdom
4096,12,Self,Friend,Nonmatching,Friend,Friend,Close,916,0.916,1,United Kingdom
4097,12,Self,Friend,Nonmatching,Friend,Friend,Close,568,0.568,1,United Kingdom
4098,12,Self,Friend,Nonmatching,Friend,Friend,Close,866,0.866,1,United Kingdom
4099,12,Self,Friend,Nonmatching,Friend,Friend,Close,616,0.616,1,United Kingdom
4100,12,Self,Friend,Nonmatching,Friend,Friend,Close,815,0.815,1,United Kingdom
4101,12,Self,Friend,Nonmatching,Friend,Friend,Close,692,0.692,1,United Kingdom
4102,12,Self,Friend,Nonmatching,Friend,Friend,Close,706,0.706,1,United Kingdom
4103,12,Self,Friend,Nonmatching,Friend,Friend,Close,494,0.494,1,United Kingdom
4104,12,Self,Friend,Nonmatching,Friend,Friend,Close,583,0.583,1,United Kingdom
4105,12,Self,Friend,Nonmatching,Friend,Friend,Close,617,0.617,1,United Kingdom
4106,12,Friend,Self,Nonmatching,Self,Self,Self,444,0.444,0,United Kingdom
4107,12,Friend,Self,Nonmatching,Self,Self,Self,823,0.823,0,United Kingdom
4108,12,Friend,Self,Nonmatching,Self,Self,Self,598,0.598,0,United Kingdom
4109,12,Friend,Self,Nonmatching,Self,Self,Self,499,0.499,0,United Kingdom
4110,12,Friend,Self,Nonmatching,Self,Self,Self,522,0.522,0,United Kingdom
4111,12,Friend,Self,Nonmatching,Self,Self,Self,491,0.491,0,United Kingdom
4112,12,Friend,Self,Nonmatching,Self,Self,Self,546,0.546,0,United Kingdom
4113,12,Friend,Self,Nonmatching,Self,Self,Self,458,0.458,0,United Kingdom
4114,12,Friend,Self,Nonmatching,Self,Self,Self,522,0.522,0,United Kingdom
4115,12,Friend,Self,Nonmatching,Self,Self,Self,526,0.526,0,United Kingdom
4116,12,Friend,Self,Nonmatching,Self,Self,Self,592,0.592,0,United Kingdom
4117,12,Friend,Self,Nonmatching,Self,Self,Self,647,0.647,0,United Kingdom
4118,12,Friend,Self,Nonmatching,Self,Self,Self,823,0.823,0,United Kingdom
4119,12,Friend,Self,Nonmatching,Self,Self,Self,496,0.496,0,United Kingdom
4120,12,Friend,Self,Nonmatching,Self,Self,Self,600,0.6,0,United Kingdom
4121,12,Friend,Self,Nonmatching,Self,Self,Self,747,0.747,0,United Kingdom
4122,12,Friend,Self,Nonmatching,Self,Self,Self,740,0.74,0,United Kingdom
4123,12,Self,Self,Nonmatching,Self,Self,Self,584,0.584,0,United Kingdom
4124,12,Self,Self,Nonmatching,Self,Self,Self,498,0.498,0,United Kingdom
4125,12,Self,Self,Nonmatching,Self,Self,Self,889,0.889,0,United Kingdom
4126,12,Self,Self,Nonmatching,Self,Self,Self,802,0.802,0,United Kingdom
4127,12,Self,Self,Nonmatching,Self,Self,Self,770,0.77,0,United Kingdom
4128,12,Self,Self,Nonmatching,Self,Self,Self,667,0.667,0,United Kingdom
4129,12,Self,Self,Nonmatching,Self,Self,Self,587,0.587,0,United Kingdom
4130,12,Friend,Self,Nonmatching,Self,Self,Self,773,0.773,1,United Kingdom
4131,12,Friend,Self,Nonmatching,Self,Self,Self,708,0.708,1,United Kingdom
4132,12,Friend,Self,Nonmatching,Self,Self,Self,654,0.654,1,United Kingdom
4133,12,Friend,Self,Nonmatching,Self,Self,Self,691,0.691,1,United Kingdom
4134,12,Friend,Self,Nonmatching,Self,Self,Self,614,0.614,1,United Kingdom
4135,12,Friend,Self,Nonmatching,Self,Self,Self,682,0.682,1,United Kingdom
4136,12,Friend,Self,Nonmatching,Self,Self,Self,1000,1,1,United Kingdom
4137,12,Friend,Self,Nonmatching,Self,Self,Self,634,0.634,1,United Kingdom
4138,12,Friend,Self,Nonmatching,Self,Self,Self,503,0.503,1,United Kingdom
4139,12,Friend,Self,Nonmatching,Self,Self,Self,480,0.48,1,United Kingdom
4140,12,Friend,Self,Nonmatching,Self,Self,Self,465,0.465,1,United Kingdom
4141,12,Friend,Self,Nonmatching,Self,Self,Self,395,0.395,1,United Kingdom
4142,12,Friend,Self,Nonmatching,Self,Self,Self,843,0.843,1,United Kingdom
4143,12,Friend,Self,Nonmatching,Self,Self,Self,663,0.663,1,United Kingdom
4144,12,Friend,Self,Nonmatching,Self,Self,Self,460,0.46,1,United Kingdom
4145,12,Friend,Self,Nonmatching,Self,Self,Self,400,0.4,1,United Kingdom
4146,12,Friend,Self,Nonmatching,Self,Self,Self,499,0.499,1,United Kingdom
4147,12,Friend,Self,Nonmatching,Self,Self,Self,529,0.529,1,United Kingdom
4148,12,Friend,Self,Nonmatching,Self,Self,Self,582,0.582,1,United Kingdom
4149,12,Friend,Self,Nonmatching,Self,Self,Self,810,0.81,1,United Kingdom
4150,12,Friend,Self,Nonmatching,Self,Self,Self,904,0.904,1,United Kingdom
4151,12,Friend,Self,Nonmatching,Self,Self,Self,921,0.921,1,United Kingdom
4152,12,Friend,Self,Nonmatching,Self,Self,Self,988,0.988,1,United Kingdom
4153,12,Friend,Self,Nonmatching,Self,Self,Self,884,0.884,1,United Kingdom
4154,12,Friend,Self,Nonmatching,Self,Self,Self,916,0.916,1,United Kingdom
4155,12,Friend,Self,Nonmatching,Self,Self,Self,680,0.68,1,United Kingdom
4156,12,Friend,Self,Nonmatching,Self,Self,Self,580,0.58,1,United Kingdom
4157,12,Friend,Self,Nonmatching,Self,Self,Self,1048,1.048,1,United Kingdom
4158,12,Friend,Self,Nonmatching,Self,Self,Self,777,0.777,1,United Kingdom
4159,12,Friend,Self,Nonmatching,Self,Self,Self,711,0.711,1,United Kingdom
4160,12,Friend,Self,Nonmatching,Self,Self,Self,1044,1.044,1,United Kingdom
4161,12,Friend,Self,Nonmatching,Self,Self,Self,677,0.677,1,United Kingdom
4162,12,Friend,Self,Nonmatching,Self,Self,Self,549,0.549,1,United Kingdom
4163,12,Friend,Self,Nonmatching,Self,Self,Self,719,0.719,1,United Kingdom
4164,12,Friend,Self,Nonmatching,Self,Self,Self,700,0.7,1,United Kingdom
4165,12,Friend,Self,Nonmatching,Self,Self,Self,639,0.639,1,United Kingdom
4166,12,Friend,Self,Nonmatching,Self,Self,Self,448,0.448,1,United Kingdom
4167,12,Friend,Self,Nonmatching,Self,Self,Self,527,0.527,1,United Kingdom
4168,12,Friend,Self,Nonmatching,Self,Self,Self,718,0.718,1,United Kingdom
4169,12,Friend,Self,Nonmatching,Self,Self,Self,959,0.959,1,United Kingdom
4170,12,Friend,Self,Nonmatching,Self,Self,Self,539,0.539,1,United Kingdom
4171,12,Friend,Self,Nonmatching,Self,Self,Self,591,0.591,1,United Kingdom
4172,12,Friend,Self,Nonmatching,Self,Self,Self,808,0.808,1,United Kingdom
4173,12,Friend,Self,Nonmatching,Self,Self,Self,707,0.707,1,United Kingdom
4174,12,Friend,Self,Nonmatching,Self,Self,Self,958,0.958,1,United Kingdom
4175,12,Friend,Self,Nonmatching,Self,Self,Self,859,0.859,1,United Kingdom
4176,12,Friend,Self,Nonmatching,Self,Self,Self,491,0.491,1,United Kingdom
4177,12,Friend,Self,Nonmatching,Self,Self,Self,489,0.489,1,United Kingdom
4178,12,Friend,Self,Nonmatching,Self,Self,Self,613,0.613,1,United Kingdom
4179,12,Friend,Self,Nonmatching,Self,Self,Self,753,0.753,1,United Kingdom
4180,12,Self,Self,Nonmatching,Self,Self,Self,922,0.922,1,United Kingdom
4181,12,Self,Self,Nonmatching,Self,Self,Self,881,0.881,1,United Kingdom
4182,12,Self,Self,Nonmatching,Self,Self,Self,607,0.607,1,United Kingdom
4183,12,Self,Self,Nonmatching,Self,Self,Self,932,0.932,1,United Kingdom
4184,12,Self,Self,Nonmatching,Self,Self,Self,896,0.896,1,United Kingdom
4185,12,Self,Self,Nonmatching,Self,Self,Self,862,0.862,1,United Kingdom
4186,12,Self,Self,Nonmatching,Self,Self,Self,1013,1.013,1,United Kingdom
4187,12,Self,Self,Nonmatching,Self,Self,Self,890,0.89,1,United Kingdom
4188,12,Self,Self,Nonmatching,Self,Self,Self,750,0.75,1,United Kingdom
