,Subject,Label,Matching,Origin_Identity,English_Identity,Identity,RT_ms,RT_sec,ACC,Country
6095,18,Friend,Nonmatching,Friend,Friend,Close,843,0.843,1,United Kingdom
6096,18,Friend,Nonmatching,Friend,Friend,Close,815,0.815,1,United Kingdom
6097,18,Friend,Nonmatching,Friend,Friend,Close,825,0.825,1,United Kingdom
6098,18,Friend,Nonmatching,Friend,Friend,Close,457,0.457,1,United Kingdom
6099,18,Friend,Nonmatching,Friend,Friend,Close,418,0.418,1,United Kingdom
6100,18,Friend,Nonmatching,Friend,Friend,Close,425,0.425,1,United Kingdom
6101,18,Friend,Nonmatching,Friend,Friend,Close,760,0.76,1,United Kingdom
6102,18,Friend,Nonmatching,Friend,Friend,Close,564,0.564,1,United Kingdom
6103,18,Friend,Nonmatching,Friend,Friend,Close,508,0.508,0,United Kingdom
6104,18,Friend,Nonmatching,Friend,Friend,Close,898,0.898,1,United Kingdom
6105,18,Friend,Nonmatching,Friend,Friend,Close,639,0.639,1,United Kingdom
6106,18,Friend,Nonmatching,Friend,Friend,Close,657,0.657,1,United Kingdom
6107,18,Friend,Nonmatching,Friend,Friend,Close,435,0.435,1,United Kingdom
6108,18,Friend,Nonmatching,Friend,Friend,Close,469,0.469,1,United Kingdom
6109,18,Friend,Nonmatching,Friend,Friend,Close,398,0.398,1,United Kingdom
6110,18,Friend,Nonmatching,Friend,Friend,Close,645,0.645,1,United Kingdom
6111,18,Friend,Nonmatching,Friend,Friend,Close,1073,1.073,1,United Kingdom
6112,18,Friend,Nonmatching,Friend,Friend,Close,871,0.871,0,United Kingdom
6113,18,Friend,Nonmatching,Friend,Friend,Close,623,0.623,0,United Kingdom
6114,18,Friend,Nonmatching,Friend,Friend,Close,786,0.786,1,United Kingdom
6115,18,Friend,Nonmatching,Friend,Friend,Close,403,0.403,1,United Kingdom
6116,18,Friend,Nonmatching,Friend,Friend,Close,545,0.545,1,United Kingdom
6117,18,Friend,Nonmatching,Friend,Friend,Close,470,0.47,1,United Kingdom
6118,18,Friend,Nonmatching,Friend,Friend,Close,285,0.285,1,United Kingdom
6119,18,Friend,Nonmatching,Friend,Friend,Close,301,0.301,1,United Kingdom
6120,18,Friend,Nonmatching,Friend,Friend,Close,596,0.596,1,United Kingdom
6121,18,Friend,Nonmatching,Friend,Friend,Close,711,0.711,0,United Kingdom
6122,18,Friend,Nonmatching,Friend,Friend,Close,450,0.45,0,United Kingdom
6123,18,Friend,Nonmatching,Friend,Friend,Close,814,0.814,1,United Kingdom
6124,18,Friend,Nonmatching,Friend,Friend,Close,961,0.961,1,United Kingdom
6125,18,Friend,Nonmatching,Friend,Friend,Close,583,0.583,1,United Kingdom
6126,18,Friend,Nonmatching,Friend,Friend,Close,446,0.446,1,United Kingdom
6127,18,Friend,Nonmatching,Friend,Friend,Close,457,0.457,1,United Kingdom
6128,18,Friend,Nonmatching,Friend,Friend,Close,444,0.444,1,United Kingdom
6129,18,Friend,Nonmatching,Friend,Friend,Close,416,0.416,1,United Kingdom
6130,18,Friend,Nonmatching,Friend,Friend,Close,475,0.475,1,United Kingdom
6131,18,Friend,Nonmatching,Friend,Friend,Close,522,0.522,1,United Kingdom
6132,18,Friend,Nonmatching,Friend,Friend,Close,543,0.543,1,United Kingdom
6133,18,Friend,Nonmatching,Friend,Friend,Close,405,0.405,1,United Kingdom
6134,18,Friend,Nonmatching,Friend,Friend,Close,722,0.722,1,United Kingdom
6135,18,Friend,Nonmatching,Friend,Friend,Close,970,0.97,1,United Kingdom
6136,18,Friend,Nonmatching,Friend,Friend,Close,480,0.48,1,United Kingdom
6137,18,Friend,Nonmatching,Friend,Friend,Close,582,0.582,1,United Kingdom
6138,18,Friend,Nonmatching,Friend,Friend,Close,672,0.672,1,United Kingdom
6139,18,Friend,Nonmatching,Friend,Friend,Close,968,0.968,1,United Kingdom
6140,18,Friend,Nonmatching,Friend,Friend,Close,419,0.419,1,United Kingdom
6141,18,Friend,Nonmatching,Friend,Friend,Close,350,0.35,1,United Kingdom
6142,18,Friend,Nonmatching,Friend,Friend,Close,603,0.603,1,United Kingdom
6143,18,Friend,Nonmatching,Friend,Friend,Close,471,0.471,1,United Kingdom
6144,18,Friend,Nonmatching,Friend,Friend,Close,606,0.606,1,United Kingdom
6145,18,Friend,Nonmatching,Friend,Friend,Close,637,0.637,1,United Kingdom
6146,18,Friend,Nonmatching,Friend,Friend,Close,426,0.426,1,United Kingdom
6147,18,Friend,Nonmatching,Friend,Friend,Close,646,0.646,1,United Kingdom
6148,18,Friend,Nonmatching,Friend,Friend,Close,430,0.43,1,United Kingdom
6149,18,Friend,Nonmatching,Friend,Friend,Close,393,0.393,1,United Kingdom
6150,18,Self,Nonmatching,Self,Self,Self,510,0.51,1,United Kingdom
6151,18,Self,Nonmatching,Self,Self,Self,563,0.563,1,United Kingdom
6152,18,Self,Nonmatching,Self,Self,Self,812,0.812,1,United Kingdom
6153,18,Self,Nonmatching,Self,Self,Self,352,0.352,0,United Kingdom
6154,18,Self,Nonmatching,Self,Self,Self,729,0.729,1,United Kingdom
6155,18,Self,Nonmatching,Self,Self,Self,456,0.456,1,United Kingdom
6156,18,Self,Nonmatching,Self,Self,Self,973,0.973,1,United Kingdom
6157,18,Self,Nonmatching,Self,Self,Self,740,0.74,1,United Kingdom
6158,18,Self,Nonmatching,Self,Self,Self,930,0.93,1,United Kingdom
6159,18,Self,Nonmatching,Self,Self,Self,544,0.544,1,United Kingdom
6160,18,Self,Nonmatching,Self,Self,Self,644,0.644,1,United Kingdom
6161,18,Self,Nonmatching,Self,Self,Self,708,0.708,1,United Kingdom
6162,18,Self,Nonmatching,Self,Self,Self,682,0.682,1,United Kingdom
6163,18,Self,Nonmatching,Self,Self,Self,536,0.536,1,United Kingdom
6164,18,Self,Nonmatching,Self,Self,Self,851,0.851,1,United Kingdom
6165,18,Self,Nonmatching,Self,Self,Self,691,0.691,1,United Kingdom
6166,18,Self,Nonmatching,Self,Self,Self,879,0.879,1,United Kingdom
6167,18,Self,Nonmatching,Self,Self,Self,601,0.601,1,United Kingdom
6168,18,Self,Nonmatching,Self,Self,Self,456,0.456,1,United Kingdom
6169,18,Self,Nonmatching,Self,Self,Self,787,0.787,1,United Kingdom
6170,18,Self,Nonmatching,Self,Self,Self,684,0.684,1,United Kingdom
6171,18,Self,Nonmatching,Self,Self,Self,473,0.473,1,United Kingdom
6172,18,Self,Nonmatching,Self,Self,Self,415,0.415,1,United Kingdom
6173,18,Self,Nonmatching,Self,Self,Self,408,0.408,1,United Kingdom
6174,18,Self,Nonmatching,Self,Self,Self,605,0.605,1,United Kingdom
6175,18,Self,Nonmatching,Self,Self,Self,448,0.448,1,United Kingdom
6176,18,Self,Nonmatching,Self,Self,Self,386,0.386,1,United Kingdom
6177,18,Self,Nonmatching,Self,Self,Self,970,0.97,1,United Kingdom
6178,18,Self,Nonmatching,Self,Self,Self,1020,1.02,1,United Kingdom
6179,18,Self,Nonmatching,Self,Self,Self,682,0.682,1,United Kingdom
6180,18,Self,Nonmatching,Self,Self,Self,1006,1.006,1,United Kingdom
6181,18,Self,Nonmatching,Self,Self,Self,539,0.539,1,United Kingdom
6182,18,Self,Nonmatching,Self,Self,Self,530,0.53,1,United Kingdom
6183,18,Self,Nonmatching,Self,Self,Self,548,0.548,1,United Kingdom
6184,18,Self,Nonmatching,Self,Self,Self,575,0.575,1,United Kingdom
6185,18,Self,Nonmatching,Self,Self,Self,555,0.555,1,United Kingdom
6186,18,Self,Nonmatching,Self,Self,Self,533,0.533,1,United Kingdom
6187,18,Self,Nonmatching,Self,Self,Self,465,0.465,1,United Kingdom
6188,18,Self,Nonmatching,Self,Self,Self,416,0.416,1,United Kingdom
6189,18,Self,Nonmatching,Self,Self,Self,379,0.379,1,United Kingdom
6190,18,Self,Nonmatching,Self,Self,Self,382,0.382,1,United Kingdom
6191,18,Self,Nonmatching,Self,Self,Self,539,0.539,1,United Kingdom
6192,18,Self,Nonmatching,Self,Self,Self,561,0.561,1,United Kingdom
6193,18,Self,Nonmatching,Self,Self,Self,455,0.455,1,United Kingdom
6194,18,Self,Nonmatching,Self,Self,Self,465,0.465,1,United Kingdom
6195,18,Self,Nonmatching,Self,Self,Self,374,0.374,1,United Kingdom
6196,18,Self,Nonmatching,Self,Self,Self,573,0.573,1,United Kingdom
6197,18,Self,Nonmatching,Self,Self,Self,583,0.583,1,United Kingdom
6198,18,Self,Nonmatching,Self,Self,Self,487,0.487,1,United Kingdom
6199,18,Self,Nonmatching,Self,Self,Self,656,0.656,1,United Kingdom
6200,18,Self,Nonmatching,Self,Self,Self,500,0.5,1,United Kingdom
6201,18,Self,Nonmatching,Self,Self,Self,586,0.586,0,United Kingdom
6202,18,Self,Nonmatching,Self,Self,Self,888,0.888,1,United Kingdom
6203,18,Self,Nonmatching,Self,Self,Self,605,0.605,1,United Kingdom
6204,18,Self,Nonmatching,Self,Self,Self,514,0.514,1,United Kingdom
6205,18,Self,Nonmatching,Self,Self,Self,411,0.411,1,United Kingdom
6206,18,Self,Nonmatching,Self,Self,Self,620,0.62,1,United Kingdom
6207,18,Self,Nonmatching,Self,Self,Self,703,0.703,1,United Kingdom
6208,18,Self,Nonmatching,Self,Self,Self,561,0.561,1,United Kingdom
6209,18,Self,Nonmatching,Self,Self,Self,662,0.662,1,United Kingdom
6210,18,Self,Nonmatching,Self,Self,Self,1082,1.082,1,United Kingdom
6211,18,Self,Nonmatching,Self,Self,Self,743,0.743,1,United Kingdom
6212,18,Self,Nonmatching,Self,Self,Self,716,0.716,1,United Kingdom
6213,18,Self,Nonmatching,Self,Self,Self,489,0.489,1,United Kingdom
6214,18,Self,Nonmatching,Self,Self,Self,986,0.986,1,United Kingdom
6215,18,Self,Nonmatching,Self,Self,Self,554,0.554,1,United Kingdom
6216,18,Friend,Nonmatching,Self,Self,Self,615,0.615,1,United Kingdom
6217,18,Friend,Nonmatching,Self,Self,Self,547,0.547,1,United Kingdom
6218,18,Friend,Nonmatching,Self,Self,Self,965,0.965,1,United Kingdom
6219,18,Friend,Nonmatching,Self,Self,Self,829,0.829,0,United Kingdom
6220,18,Friend,Nonmatching,Self,Self,Self,682,0.682,1,United Kingdom
6221,18,Friend,Nonmatching,Self,Self,Self,395,0.395,0,United Kingdom
6222,18,Friend,Nonmatching,Self,Self,Self,722,0.722,1,United Kingdom
6223,18,Friend,Nonmatching,Self,Self,Self,747,0.747,0,United Kingdom
6224,18,Friend,Nonmatching,Self,Self,Self,726,0.726,1,United Kingdom
6225,18,Friend,Nonmatching,Self,Self,Self,815,0.815,0,United Kingdom
6226,18,Friend,Nonmatching,Self,Self,Self,467,0.467,1,United Kingdom
6227,18,Friend,Nonmatching,Self,Self,Self,271,0.271,1,United Kingdom
6228,18,Friend,Nonmatching,Self,Self,Self,771,0.771,0,United Kingdom
6229,18,Friend,Nonmatching,Self,Self,Self,514,0.514,1,United Kingdom
6230,18,Friend,Nonmatching,Self,Self,Self,502,0.502,0,United Kingdom
6231,18,Friend,Nonmatching,Self,Self,Self,376,0.376,0,United Kingdom
6232,18,Friend,Nonmatching,Self,Self,Self,488,0.488,0,United Kingdom
6233,18,Friend,Nonmatching,Self,Self,Self,581,0.581,1,United Kingdom
6234,18,Friend,Nonmatching,Self,Self,Self,469,0.469,1,United Kingdom
6235,18,Friend,Nonmatching,Self,Self,Self,540,0.54,1,United Kingdom
6236,18,Friend,Nonmatching,Self,Self,Self,446,0.446,1,United Kingdom
6237,18,Friend,Nonmatching,Self,Self,Self,676,0.676,0,United Kingdom
6238,19,Friend,Matching,Friend,Friend,Close,527,0.527,0,United Kingdom
6239,19,Friend,Matching,Friend,Friend,Close,599,0.599,0,United Kingdom
6240,19,Friend,Matching,Friend,Friend,Close,671,0.671,1,United Kingdom
6241,19,Friend,Matching,Friend,Friend,Close,458,0.458,1,United Kingdom
6242,19,Friend,Matching,Friend,Friend,Close,450,0.45,0,United Kingdom
6243,19,Friend,Matching,Friend,Friend,Close,690,0.69,1,United Kingdom
6244,19,Friend,Matching,Friend,Friend,Close,454,0.454,1,United Kingdom
6245,19,Friend,Matching,Friend,Friend,Close,508,0.508,0,United Kingdom
6246,19,Friend,Matching,Friend,Friend,Close,442,0.442,0,United Kingdom
6247,19,Friend,Matching,Friend,Friend,Close,515,0.515,1,United Kingdom
6248,19,Friend,Matching,Friend,Friend,Close,635,0.635,1,United Kingdom
6249,19,Friend,Matching,Friend,Friend,Close,483,0.483,1,United Kingdom
6250,19,Friend,Matching,Friend,Friend,Close,425,0.425,1,United Kingdom
6251,19,Friend,Matching,Friend,Friend,Close,567,0.567,1,United Kingdom
6252,19,Friend,Matching,Friend,Friend,Close,754,0.754,0,United Kingdom
6253,19,Friend,Matching,Friend,Friend,Close,711,0.711,1,United Kingdom
6254,19,Friend,Matching,Friend,Friend,Close,381,0.381,0,United Kingdom
6255,19,Friend,Matching,Friend,Friend,Close,366,0.366,1,United Kingdom
6256,19,Friend,Matching,Friend,Friend,Close,411,0.411,1,United Kingdom
6257,19,Friend,Matching,Friend,Friend,Close,464,0.464,0,United Kingdom
6258,19,Friend,Matching,Friend,Friend,Close,373,0.373,1,United Kingdom
6259,19,Friend,Matching,Friend,Friend,Close,355,0.355,1,United Kingdom
6260,19,Friend,Matching,Friend,Friend,Close,314,0.314,1,United Kingdom
6261,19,Friend,Matching,Friend,Friend,Close,385,0.385,0,United Kingdom
6262,19,Friend,Matching,Friend,Friend,Close,329,0.329,0,United Kingdom
6263,19,Friend,Matching,Friend,Friend,Close,420,0.42,1,United Kingdom
6264,19,Friend,Matching,Friend,Friend,Close,365,0.365,0,United Kingdom
6265,19,Friend,Matching,Friend,Friend,Close,296,0.296,1,United Kingdom
6266,19,Friend,Matching,Friend,Friend,Close,433,0.433,1,United Kingdom
6267,19,Friend,Matching,Friend,Friend,Close,480,0.48,1,United Kingdom
6268,19,Friend,Matching,Friend,Friend,Close,340,0.34,0,United Kingdom
6269,19,Friend,Matching,Friend,Friend,Close,345,0.345,1,United Kingdom
6270,19,Friend,Matching,Friend,Friend,Close,374,0.374,1,United Kingdom
6271,19,Friend,Matching,Friend,Friend,Close,363,0.363,1,United Kingdom
6272,19,Friend,Matching,Friend,Friend,Close,566,0.566,0,United Kingdom
6273,19,Friend,Matching,Friend,Friend,Close,738,0.738,0,United Kingdom
6274,19,Friend,Matching,Friend,Friend,Close,482,0.482,0,United Kingdom
6275,19,Friend,Matching,Friend,Friend,Close,398,0.398,1,United Kingdom
6276,19,Friend,Matching,Friend,Friend,Close,513,0.513,1,United Kingdom
6277,19,Friend,Matching,Friend,Friend,Close,399,0.399,0,United Kingdom
6278,19,Friend,Matching,Friend,Friend,Close,308,0.308,0,United Kingdom
6279,19,Friend,Matching,Friend,Friend,Close,376,0.376,1,United Kingdom
6280,19,Friend,Matching,Friend,Friend,Close,1018,1.018,1,United Kingdom
6281,19,Friend,Matching,Friend,Friend,Close,328,0.328,1,United Kingdom
6282,19,Friend,Matching,Friend,Friend,Close,577,0.577,1,United Kingdom
6283,19,Friend,Matching,Friend,Friend,Close,407,0.407,1,United Kingdom
6284,19,Friend,Matching,Friend,Friend,Close,386,0.386,0,United Kingdom
6285,19,Friend,Matching,Friend,Friend,Close,402,0.402,1,United Kingdom
6286,19,Friend,Matching,Friend,Friend,Close,449,0.449,1,United Kingdom
6287,19,Friend,Matching,Friend,Friend,Close,511,0.511,1,United Kingdom
6288,19,Friend,Matching,Friend,Friend,Close,466,0.466,1,United Kingdom
6289,19,Friend,Matching,Friend,Friend,Close,337,0.337,1,United Kingdom
6290,19,Friend,Matching,Friend,Friend,Close,437,0.437,0,United Kingdom
6291,19,Friend,Matching,Friend,Friend,Close,670,0.67,1,United Kingdom
6292,19,Friend,Matching,Friend,Friend,Close,340,0.34,0,United Kingdom
6293,19,Friend,Matching,Friend,Friend,Close,418,0.418,1,United Kingdom
6294,19,Friend,Matching,Friend,Friend,Close,477,0.477,1,United Kingdom
6295,19,Friend,Matching,Friend,Friend,Close,398,0.398,0,United Kingdom
6296,19,Friend,Matching,Friend,Friend,Close,440,0.44,0,United Kingdom
6297,19,Friend,Matching,Friend,Friend,Close,516,0.516,1,United Kingdom
6298,19,Friend,Matching,Friend,Friend,Close,473,0.473,1,United Kingdom
6299,19,Friend,Matching,Friend,Friend,Close,428,0.428,0,United Kingdom
6300,19,Friend,Matching,Friend,Friend,Close,371,0.371,1,United Kingdom
6301,19,Friend,Matching,Friend,Friend,Close,552,0.552,1,United Kingdom
6302,19,Friend,Matching,Friend,Friend,Close,312,0.312,1,United Kingdom
6303,19,Friend,Matching,Friend,Friend,Close,578,0.578,1,United Kingdom
6304,19,Friend,Matching,Friend,Friend,Close,513,0.513,1,United Kingdom
6305,19,Friend,Matching,Friend,Friend,Close,378,0.378,1,United Kingdom
6306,19,Friend,Matching,Friend,Friend,Close,291,0.291,0,United Kingdom
6307,19,Friend,Matching,Friend,Friend,Close,298,0.298,0,United Kingdom
6308,19,Friend,Matching,Friend,Friend,Close,477,0.477,1,United Kingdom
6309,19,Friend,Matching,Friend,Friend,Close,344,0.344,1,United Kingdom
6310,19,Friend,Matching,Friend,Friend,Close,432,0.432,1,United Kingdom
6311,19,Friend,Matching,Friend,Friend,Close,310,0.31,0,United Kingdom
6312,19,Self,Matching,Friend,Friend,Close,506,0.506,1,United Kingdom
6313,19,Self,Matching,Friend,Friend,Close,571,0.571,0,United Kingdom
6314,19,Self,Matching,Friend,Friend,Close,262,0.262,0,United Kingdom
6315,19,Self,Matching,Friend,Friend,Close,271,0.271,1,United Kingdom
6316,19,Self,Matching,Friend,Friend,Close,430,0.43,0,United Kingdom
6317,19,Self,Matching,Friend,Friend,Close,212,0.212,1,United Kingdom
6318,19,Self,Matching,Friend,Friend,Close,226,0.226,0,United Kingdom
6319,19,Self,Matching,Friend,Friend,Close,337,0.337,0,United Kingdom
6320,19,Self,Matching,Friend,Friend,Close,326,0.326,0,United Kingdom
6321,19,Self,Matching,Friend,Friend,Close,292,0.292,1,United Kingdom
6322,19,Self,Matching,Friend,Friend,Close,242,0.242,0,United Kingdom
6323,19,Self,Matching,Friend,Friend,Close,310,0.31,0,United Kingdom
6324,19,Self,Matching,Friend,Friend,Close,320,0.32,1,United Kingdom
6325,19,Self,Matching,Friend,Friend,Close,301,0.301,1,United Kingdom
6326,19,Self,Matching,Friend,Friend,Close,313,0.313,1,United Kingdom
6327,19,Self,Matching,Friend,Friend,Close,683,0.683,1,United Kingdom
6328,19,Self,Matching,Friend,Friend,Close,272,0.272,1,United Kingdom
6329,19,Self,Matching,Friend,Friend,Close,312,0.312,0,United Kingdom
6330,19,Self,Matching,Friend,Friend,Close,256,0.256,1,United Kingdom
6331,19,Self,Matching,Friend,Friend,Close,393,0.393,0,United Kingdom
6332,19,Self,Matching,Friend,Friend,Close,207,0.207,0,United Kingdom
6333,19,Self,Matching,Friend,Friend,Close,515,0.515,1,United Kingdom
6334,19,Self,Matching,Friend,Friend,Close,589,0.589,1,United Kingdom
6335,19,Friend,Matching,Self,Self,Self,382,0.382,0,United Kingdom
6336,19,Friend,Matching,Self,Self,Self,332,0.332,0,United Kingdom
6337,19,Friend,Matching,Self,Self,Self,394,0.394,1,United Kingdom
6338,19,Friend,Matching,Self,Self,Self,424,0.424,1,United Kingdom
6339,19,Friend,Matching,Self,Self,Self,299,0.299,1,United Kingdom
6340,19,Friend,Matching,Self,Self,Self,576,0.576,1,United Kingdom
6341,19,Friend,Matching,Self,Self,Self,503,0.503,1,United Kingdom
6342,19,Friend,Matching,Self,Self,Self,437,0.437,0,United Kingdom
6343,19,Friend,Matching,Self,Self,Self,465,0.465,1,United Kingdom
6344,19,Friend,Matching,Self,Self,Self,347,0.347,1,United Kingdom
6345,19,Friend,Matching,Self,Self,Self,554,0.554,1,United Kingdom
6346,19,Friend,Matching,Self,Self,Self,626,0.626,0,United Kingdom
6347,19,Friend,Matching,Self,Self,Self,500,0.5,1,United Kingdom
6348,19,Friend,Matching,Self,Self,Self,342,0.342,1,United Kingdom
6349,19,Friend,Matching,Self,Self,Self,601,0.601,1,United Kingdom
6350,19,Friend,Matching,Self,Self,Self,381,0.381,0,United Kingdom
6351,19,Friend,Matching,Self,Self,Self,525,0.525,1,United Kingdom
6352,19,Friend,Matching,Self,Self,Self,364,0.364,1,United Kingdom
6353,19,Friend,Matching,Self,Self,Self,399,0.399,0,United Kingdom
6354,19,Friend,Matching,Self,Self,Self,416,0.416,0,United Kingdom
6355,19,Friend,Matching,Self,Self,Self,426,0.426,1,United Kingdom
6356,19,Friend,Matching,Self,Self,Self,301,0.301,0,United Kingdom
6357,19,Friend,Matching,Self,Self,Self,338,0.338,1,United Kingdom
6358,19,Friend,Matching,Self,Self,Self,287,0.287,1,United Kingdom
6359,19,Friend,Matching,Self,Self,Self,883,0.883,1,United Kingdom
6360,19,Self,Matching,Self,Self,Self,334,0.334,1,United Kingdom
6361,19,Self,Matching,Self,Self,Self,291,0.291,1,United Kingdom
6362,19,Self,Matching,Self,Self,Self,252,0.252,0,United Kingdom
6363,19,Self,Matching,Self,Self,Self,300,0.3,0,United Kingdom
6364,19,Self,Matching,Self,Self,Self,321,0.321,1,United Kingdom
6365,19,Self,Matching,Self,Self,Self,412,0.412,0,United Kingdom
6366,19,Self,Matching,Self,Self,Self,235,0.235,1,United Kingdom
6367,19,Self,Matching,Self,Self,Self,302,0.302,0,United Kingdom
6368,19,Self,Matching,Self,Self,Self,387,0.387,0,United Kingdom
6369,19,Self,Matching,Self,Self,Self,224,0.224,0,United Kingdom
6370,19,Self,Matching,Self,Self,Self,281,0.281,0,United Kingdom
6371,19,Self,Matching,Self,Self,Self,312,0.312,1,United Kingdom
6372,19,Self,Matching,Self,Self,Self,435,0.435,0,United Kingdom
6373,19,Self,Matching,Self,Self,Self,367,0.367,1,United Kingdom
6374,19,Self,Matching,Self,Self,Self,371,0.371,1,United Kingdom
6375,19,Self,Matching,Self,Self,Self,296,0.296,1,United Kingdom
6376,19,Self,Matching,Self,Self,Self,212,0.212,0,United Kingdom
6377,19,Self,Matching,Self,Self,Self,301,0.301,0,United Kingdom
6378,19,Self,Matching,Self,Self,Self,289,0.289,1,United Kingdom
6379,19,Self,Matching,Self,Self,Self,245,0.245,1,United Kingdom
6380,19,Self,Matching,Self,Self,Self,464,0.464,1,United Kingdom
6381,19,Self,Matching,Self,Self,Self,238,0.238,1,United Kingdom
6382,19,Self,Matching,Self,Self,Self,268,0.268,0,United Kingdom
6383,19,Self,Matching,Self,Self,Self,232,0.232,1,United Kingdom
6384,19,Self,Matching,Self,Self,Self,238,0.238,1,United Kingdom
6385,19,Self,Matching,Self,Self,Self,210,0.21,0,United Kingdom
6386,19,Self,Matching,Self,Self,Self,351,0.351,1,United Kingdom
6387,19,Self,Matching,Self,Self,Self,249,0.249,0,United Kingdom
6388,19,Self,Matching,Self,Self,Self,399,0.399,1,United Kingdom
6389,19,Self,Matching,Self,Self,Self,287,0.287,0,United Kingdom
6390,19,Self,Matching,Self,Self,Self,397,0.397,1,United Kingdom
6391,19,Self,Matching,Self,Self,Self,332,0.332,1,United Kingdom
6392,19,Self,Matching,Self,Self,Self,233,0.233,1,United Kingdom
6393,19,Self,Matching,Self,Self,Self,225,0.225,0,United Kingdom
6394,19,Self,Matching,Self,Self,Self,310,0.31,0,United Kingdom
6395,19,Self,Matching,Self,Self,Self,287,0.287,1,United Kingdom
6396,19,Self,Matching,Self,Self,Self,330,0.33,1,United Kingdom
6397,19,Self,Matching,Self,Self,Self,414,0.414,1,United Kingdom
6398,19,Self,Matching,Self,Self,Self,244,0.244,1,United Kingdom
6399,19,Self,Matching,Self,Self,Self,301,0.301,0,United Kingdom
6400,19,Self,Matching,Self,Self,Self,263,0.263,1,United Kingdom
6401,19,Self,Matching,Self,Self,Self,311,0.311,0,United Kingdom
6402,19,Self,Matching,Self,Self,Self,254,0.254,1,United Kingdom
6403,19,Self,Matching,Self,Self,Self,275,0.275,1,United Kingdom
6404,19,Self,Matching,Self,Self,Self,237,0.237,1,United Kingdom
6405,19,Self,Matching,Self,Self,Self,415,0.415,1,United Kingdom
6406,19,Self,Matching,Self,Self,Self,297,0.297,0,United Kingdom
6407,19,Self,Matching,Self,Self,Self,432,0.432,1,United Kingdom
6408,19,Self,Matching,Self,Self,Self,228,0.228,0,United Kingdom
6409,19,Self,Matching,Self,Self,Self,489,0.489,1,United Kingdom
6410,19,Self,Matching,Self,Self,Self,364,0.364,0,United Kingdom
6411,19,Self,Matching,Self,Self,Self,244,0.244,0,United Kingdom
6412,19,Self,Matching,Self,Self,Self,231,0.231,1,United Kingdom
6413,19,Self,Matching,Self,Self,Self,240,0.24,1,United Kingdom
6414,19,Self,Matching,Self,Self,Self,493,0.493,1,United Kingdom
6415,19,Self,Matching,Self,Self,Self,320,0.32,1,United Kingdom
6416,19,Self,Matching,Self,Self,Self,253,0.253,1,United Kingdom
6417,19,Self,Matching,Self,Self,Self,279,0.279,0,United Kingdom
6418,19,Self,Matching,Self,Self,Self,245,0.245,1,United Kingdom
6419,19,Self,Matching,Self,Self,Self,259,0.259,1,United Kingdom
6420,19,Self,Matching,Self,Self,Self,264,0.264,1,United Kingdom
6421,19,Self,Matching,Self,Self,Self,282,0.282,0,United Kingdom
6422,19,Self,Matching,Self,Self,Self,265,0.265,1,United Kingdom
6423,19,Self,Matching,Self,Self,Self,254,0.254,0,United Kingdom
6424,19,Self,Matching,Self,Self,Self,420,0.42,0,United Kingdom
6425,19,Self,Matching,Self,Self,Self,201,0.201,1,United Kingdom
6426,19,Self,Matching,Self,Self,Self,338,0.338,0,United Kingdom
6427,19,Self,Matching,Self,Self,Self,278,0.278,0,United Kingdom
6428,19,Self,Matching,Self,Self,Self,387,0.387,1,United Kingdom
6429,19,Self,Matching,Self,Self,Self,297,0.297,0,United Kingdom
6430,19,Self,Matching,Self,Self,Self,284,0.284,1,United Kingdom
6431,19,Self,Matching,Self,Self,Self,230,0.23,1,United Kingdom
6432,19,Self,Matching,Self,Self,Self,547,0.547,0,United Kingdom
6433,19,Friend,Nonmatching,Friend,Friend,Close,400,0.4,0,United Kingdom
6434,19,Friend,Nonmatching,Friend,Friend,Close,566,0.566,1,United Kingdom
6435,19,Friend,Nonmatching,Friend,Friend,Close,711,0.711,1,United Kingdom
6436,19,Friend,Nonmatching,Friend,Friend,Close,723,0.723,1,United Kingdom
6437,19,Friend,Nonmatching,Friend,Friend,Close,487,0.487,1,United Kingdom
6438,19,Friend,Nonmatching,Friend,Friend,Close,407,0.407,1,United Kingdom
6439,19,Friend,Nonmatching,Friend,Friend,Close,721,0.721,1,United Kingdom
6440,19,Friend,Nonmatching,Friend,Friend,Close,551,0.551,1,United Kingdom
6441,19,Friend,Nonmatching,Friend,Friend,Close,431,0.431,0,United Kingdom
6442,19,Friend,Nonmatching,Friend,Friend,Close,432,0.432,1,United Kingdom
6443,19,Friend,Nonmatching,Friend,Friend,Close,337,0.337,0,United Kingdom
6444,19,Friend,Nonmatching,Friend,Friend,Close,515,0.515,1,United Kingdom
6445,19,Friend,Nonmatching,Friend,Friend,Close,533,0.533,1,United Kingdom
6446,19,Friend,Nonmatching,Friend,Friend,Close,862,0.862,0,United Kingdom
6447,19,Friend,Nonmatching,Friend,Friend,Close,293,0.293,1,United Kingdom
6448,19,Friend,Nonmatching,Friend,Friend,Close,532,0.532,1,United Kingdom
6449,19,Friend,Nonmatching,Friend,Friend,Close,365,0.365,1,United Kingdom
6450,19,Friend,Nonmatching,Friend,Friend,Close,703,0.703,1,United Kingdom
6451,19,Friend,Nonmatching,Friend,Friend,Close,419,0.419,1,United Kingdom
6452,19,Friend,Nonmatching,Friend,Friend,Close,574,0.574,1,United Kingdom
