,Subject,Gender,Age,Handedness,Matching,Origin_Identity,English_Identity,Identity,RT_ms,RT_sec,ACC,Country
3425,24,female,18,right,Nonmatching,Mutter,Mother,Close,741,0.741,1,Germany
3426,24,female,18,right,Nonmatching,Mutter,Mother,Close,720,0.72,1,Germany
3427,24,female,18,right,Nonmatching,Mutter,Mother,Close,458,0.458,1,Germany
3428,24,female,18,right,Nonmatching,Mutter,Mother,Close,459,0.459,1,Germany
3429,24,female,18,right,Nonmatching,Mutter,Mother,Close,554,0.554,1,Germany
3430,24,female,18,right,Nonmatching,Mutter,Mother,Close,647,0.647,1,Germany
3431,24,female,18,right,Nonmatching,Mutter,Mother,Close,650,0.65,1,Germany
3432,24,female,18,right,Nonmatching,Mutter,Mother,Close,952,0.952,1,Germany
3433,24,female,18,right,Nonmatching,Mutter,Mother,Close,489,0.489,1,Germany
3434,24,female,18,right,Nonmatching,Mutter,Mother,Close,779,0.779,1,Germany
3435,24,female,18,right,Nonmatching,Mutter,Mother,Close,539,0.539,1,Germany
3436,24,female,18,right,Nonmatching,Mutter,Mother,Close,792,0.792,1,Germany
3437,24,female,18,right,Nonmatching,Mutter,Mother,Close,575,0.575,1,Germany
3438,24,female,18,right,Nonmatching,Mutter,Mother,Close,716,0.716,1,Germany
3439,24,female,18,right,Nonmatching,none,none,NonPerson,654,0.654,0,Germany
3440,24,female,18,right,Nonmatching,none,none,NonPerson,474,0.474,0,Germany
3441,24,female,18,right,Nonmatching,none,none,NonPerson,609,0.609,1,Germany
3442,24,female,18,right,Nonmatching,none,none,NonPerson,574,0.574,0,Germany
3443,24,female,18,right,Nonmatching,none,none,NonPerson,1023,1.023,1,Germany
3444,24,female,18,right,Nonmatching,none,none,NonPerson,740,0.74,1,Germany
3445,24,female,18,right,Nonmatching,none,none,NonPerson,438,0.438,1,Germany
3446,24,female,18,right,Nonmatching,none,none,NonPerson,522,0.522,0,Germany
3447,24,female,18,right,Nonmatching,none,none,NonPerson,913,0.913,1,Germany
3448,24,female,18,right,Nonmatching,none,none,NonPerson,517,0.517,1,Germany
3449,24,female,18,right,Nonmatching,none,none,NonPerson,569,0.569,1,Germany
3450,24,female,18,right,Nonmatching,none,none,NonPerson,682,0.682,1,Germany
3451,24,female,18,right,Nonmatching,none,none,NonPerson,758,0.758,1,Germany
3452,24,female,18,right,Nonmatching,none,none,NonPerson,465,0.465,1,Germany
3453,24,female,18,right,Nonmatching,none,none,NonPerson,492,0.492,1,Germany
3454,24,female,18,right,Nonmatching,none,none,NonPerson,940,0.94,1,Germany
3455,24,female,18,right,Nonmatching,none,none,NonPerson,609,0.609,1,Germany
3456,24,female,18,right,Nonmatching,none,none,NonPerson,1297,1.297,1,Germany
3457,25,female,20,right,Matching,Bekannter,Acquaintance,Close,556,0.556,0,Germany
3458,25,female,20,right,Matching,Bekannter,Acquaintance,Close,271,0.271,1,Germany
3459,25,female,20,right,Matching,Bekannter,Acquaintance,Close,308,0.308,1,Germany
3460,25,female,20,right,Matching,Bekannter,Acquaintance,Close,288,0.288,1,Germany
3461,25,female,20,right,Matching,Bekannter,Acquaintance,Close,309,0.309,0,Germany
3462,25,female,20,right,Matching,Bekannter,Acquaintance,Close,331,0.331,1,Germany
3463,25,female,20,right,Matching,Bekannter,Acquaintance,Close,386,0.386,0,Germany
3464,25,female,20,right,Matching,Bekannter,Acquaintance,Close,375,0.375,1,Germany
3465,25,female,20,right,Matching,Bekannter,Acquaintance,Close,340,0.34,1,Germany
3466,25,female,20,right,Matching,Bekannter,Acquaintance,Close,318,0.318,0,Germany
3467,25,female,20,right,Matching,Bekannter,Acquaintance,Close,304,0.304,0,Germany
3468,25,female,20,right,Matching,Bekannter,Acquaintance,Close,469,0.469,1,Germany
3469,25,female,20,right,Matching,Bekannter,Acquaintance,Close,646,0.646,1,Germany
3470,25,female,20,right,Matching,Bekannter,Acquaintance,Close,410,0.41,1,Germany
3471,25,female,20,right,Matching,Bekannter,Acquaintance,Close,514,0.514,1,Germany
3472,25,female,20,right,Matching,Bekannter,Acquaintance,Close,313,0.313,1,Germany
3473,25,female,20,right,Matching,Bekannter,Acquaintance,Close,453,0.453,1,Germany
3474,25,female,20,right,Matching,Bekannter,Acquaintance,Close,590,0.59,0,Germany
3475,25,female,20,right,Matching,Ich,Self,Self,437,0.437,1,Germany
3476,25,female,20,right,Matching,Ich,Self,Self,320,0.32,1,Germany
3477,25,female,20,right,Matching,Ich,Self,Self,296,0.296,0,Germany
3478,25,female,20,right,Matching,Ich,Self,Self,556,0.556,1,Germany
3479,25,female,20,right,Matching,Ich,Self,Self,490,0.49,1,Germany
3480,25,female,20,right,Matching,Ich,Self,Self,483,0.483,1,Germany
3481,25,female,20,right,Matching,Ich,Self,Self,331,0.331,1,Germany
3482,25,female,20,right,Matching,Ich,Self,Self,356,0.356,1,Germany
3483,25,female,20,right,Matching,Ich,Self,Self,325,0.325,1,Germany
3484,25,female,20,right,Matching,Ich,Self,Self,391,0.391,1,Germany
3485,25,female,20,right,Matching,Ich,Self,Self,413,0.413,1,Germany
3486,25,female,20,right,Matching,Ich,Self,Self,310,0.31,1,Germany
3487,25,female,20,right,Matching,Ich,Self,Self,344,0.344,1,Germany
3488,25,female,20,right,Matching,Ich,Self,Self,634,0.634,1,Germany
3489,25,female,20,right,Matching,Ich,Self,Self,384,0.384,1,Germany
3490,25,female,20,right,Matching,Ich,Self,Self,364,0.364,1,Germany
3491,25,female,20,right,Matching,Ich,Self,Self,503,0.503,1,Germany
3492,25,female,20,right,Matching,Ich,Self,Self,582,0.582,1,Germany
3493,25,female,20,right,Matching,Mutter,Mother,Close,616,0.616,1,Germany
3494,25,female,20,right,Matching,Mutter,Mother,Close,551,0.551,0,Germany
3495,25,female,20,right,Matching,Mutter,Mother,Close,352,0.352,1,Germany
3496,25,female,20,right,Matching,Mutter,Mother,Close,478,0.478,1,Germany
3497,25,female,20,right,Matching,Mutter,Mother,Close,353,0.353,1,Germany
3498,25,female,20,right,Matching,Mutter,Mother,Close,385,0.385,1,Germany
3499,25,female,20,right,Matching,Mutter,Mother,Close,400,0.4,1,Germany
3500,25,female,20,right,Matching,Mutter,Mother,Close,348,0.348,1,Germany
3501,25,female,20,right,Matching,Mutter,Mother,Close,403,0.403,1,Germany
3502,25,female,20,right,Matching,Mutter,Mother,Close,361,0.361,1,Germany
3503,25,female,20,right,Matching,Mutter,Mother,Close,430,0.43,1,Germany
3504,25,female,20,right,Matching,Mutter,Mother,Close,355,0.355,1,Germany
3505,25,female,20,right,Matching,Mutter,Mother,Close,474,0.474,1,Germany
3506,25,female,20,right,Matching,Mutter,Mother,Close,386,0.386,1,Germany
3507,25,female,20,right,Matching,Mutter,Mother,Close,455,0.455,1,Germany
3508,25,female,20,right,Matching,Mutter,Mother,Close,467,0.467,1,Germany
3509,25,female,20,right,Matching,Mutter,Mother,Close,431,0.431,1,Germany
3510,25,female,20,right,Matching,Mutter,Mother,Close,846,0.846,0,Germany
3511,25,female,20,right,Matching,none,none,NonPerson,289,0.289,1,Germany
3512,25,female,20,right,Matching,none,none,NonPerson,457,0.457,1,Germany
3513,25,female,20,right,Matching,none,none,NonPerson,387,0.387,0,Germany
3514,25,female,20,right,Matching,none,none,NonPerson,333,0.333,0,Germany
3515,25,female,20,right,Matching,none,none,NonPerson,340,0.34,0,Germany
3516,25,female,20,right,Matching,none,none,NonPerson,437,0.437,0,Germany
3517,25,female,20,right,Matching,none,none,NonPerson,358,0.358,1,Germany
3518,25,female,20,right,Matching,none,none,NonPerson,323,0.323,1,Germany
3519,25,female,20,right,Matching,none,none,NonPerson,414,0.414,0,Germany
3520,25,female,20,right,Matching,none,none,NonPerson,385,0.385,1,Germany
3521,25,female,20,right,Matching,none,none,NonPerson,304,0.304,1,Germany
3522,25,female,20,right,Matching,none,none,NonPerson,448,0.448,1,Germany
3523,25,female,20,right,Matching,none,none,NonPerson,383,0.383,1,Germany
3524,25,female,20,right,Matching,none,none,NonPerson,380,0.38,1,Germany
3525,25,female,20,right,Matching,none,none,NonPerson,352,0.352,0,Germany
3526,25,female,20,right,Matching,none,none,NonPerson,496,0.496,1,Germany
3527,25,female,20,right,Matching,none,none,NonPerson,434,0.434,1,Germany
3528,25,female,20,right,Matching,none,none,NonPerson,586,0.586,1,Germany
3529,25,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,721,0.721,0,Germany
3530,25,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,392,0.392,1,Germany
3531,25,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,412,0.412,0,Germany
3532,25,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,453,0.453,1,Germany
3533,25,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,382,0.382,0,Germany
3534,25,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,498,0.498,1,Germany
3535,25,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,322,0.322,1,Germany
3536,25,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,361,0.361,0,Germany
3537,25,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,306,0.306,1,Germany
3538,25,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,450,0.45,1,Germany
3539,25,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,528,0.528,1,Germany
3540,25,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,379,0.379,1,Germany
3541,25,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,477,0.477,1,Germany
3542,25,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,407,0.407,1,Germany
3543,25,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,371,0.371,1,Germany
3544,25,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,356,0.356,1,Germany
3545,25,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,563,0.563,1,Germany
3546,25,female,20,right,Nonmatching,Bekannter,Acquaintance,Close,332,0.332,1,Germany
3547,25,female,20,right,Nonmatching,Ich,Self,Self,598,0.598,0,Germany
3548,25,female,20,right,Nonmatching,Ich,Self,Self,275,0.275,1,Germany
3549,25,female,20,right,Nonmatching,Ich,Self,Self,415,0.415,1,Germany
3550,25,female,20,right,Nonmatching,Ich,Self,Self,358,0.358,1,Germany
3551,25,female,20,right,Nonmatching,Ich,Self,Self,304,0.304,0,Germany
3552,25,female,20,right,Nonmatching,Ich,Self,Self,240,0.24,1,Germany
3553,25,female,20,right,Nonmatching,Ich,Self,Self,370,0.37,1,Germany
3554,25,female,20,right,Nonmatching,Ich,Self,Self,359,0.359,1,Germany
3555,25,female,20,right,Nonmatching,Ich,Self,Self,354,0.354,1,Germany
3556,25,female,20,right,Nonmatching,Ich,Self,Self,386,0.386,0,Germany
3557,25,female,20,right,Nonmatching,Ich,Self,Self,494,0.494,0,Germany
3558,25,female,20,right,Nonmatching,Ich,Self,Self,561,0.561,0,Germany
3559,25,female,20,right,Nonmatching,Ich,Self,Self,310,0.31,1,Germany
3560,25,female,20,right,Nonmatching,Ich,Self,Self,414,0.414,0,Germany
3561,25,female,20,right,Nonmatching,Ich,Self,Self,375,0.375,1,Germany
3562,25,female,20,right,Nonmatching,Ich,Self,Self,352,0.352,0,Germany
3563,25,female,20,right,Nonmatching,Ich,Self,Self,463,0.463,1,Germany
3564,25,female,20,right,Nonmatching,Ich,Self,Self,361,0.361,1,Germany
3565,25,female,20,right,Nonmatching,Mutter,Mother,Close,378,0.378,0,Germany
3566,25,female,20,right,Nonmatching,Mutter,Mother,Close,326,0.326,1,Germany
3567,25,female,20,right,Nonmatching,Mutter,Mother,Close,362,0.362,0,Germany
3568,25,female,20,right,Nonmatching,Mutter,Mother,Close,479,0.479,1,Germany
3569,25,female,20,right,Nonmatching,Mutter,Mother,Close,291,0.291,1,Germany
3570,25,female,20,right,Nonmatching,Mutter,Mother,Close,306,0.306,0,Germany
3571,25,female,20,right,Nonmatching,Mutter,Mother,Close,338,0.338,1,Germany
3572,25,female,20,right,Nonmatching,Mutter,Mother,Close,517,0.517,1,Germany
3573,25,female,20,right,Nonmatching,Mutter,Mother,Close,340,0.34,0,Germany
3574,25,female,20,right,Nonmatching,Mutter,Mother,Close,251,0.251,1,Germany
3575,25,female,20,right,Nonmatching,Mutter,Mother,Close,310,0.31,1,Germany
3576,25,female,20,right,Nonmatching,Mutter,Mother,Close,408,0.408,1,Germany
3577,25,female,20,right,Nonmatching,Mutter,Mother,Close,327,0.327,1,Germany
3578,25,female,20,right,Nonmatching,Mutter,Mother,Close,432,0.432,1,Germany
3579,25,female,20,right,Nonmatching,Mutter,Mother,Close,340,0.34,1,Germany
3580,25,female,20,right,Nonmatching,Mutter,Mother,Close,622,0.622,0,Germany
3581,25,female,20,right,Nonmatching,Mutter,Mother,Close,361,0.361,1,Germany
3582,25,female,20,right,Nonmatching,Mutter,Mother,Close,575,0.575,1,Germany
3583,25,female,20,right,Nonmatching,none,none,NonPerson,476,0.476,0,Germany
3584,25,female,20,right,Nonmatching,none,none,NonPerson,337,0.337,1,Germany
3585,25,female,20,right,Nonmatching,none,none,NonPerson,312,0.312,0,Germany
3586,25,female,20,right,Nonmatching,none,none,NonPerson,343,0.343,1,Germany
3587,25,female,20,right,Nonmatching,none,none,NonPerson,426,0.426,1,Germany
3588,25,female,20,right,Nonmatching,none,none,NonPerson,414,0.414,1,Germany
3589,25,female,20,right,Nonmatching,none,none,NonPerson,282,0.282,1,Germany
3590,25,female,20,right,Nonmatching,none,none,NonPerson,593,0.593,1,Germany
3591,25,female,20,right,Nonmatching,none,none,NonPerson,351,0.351,1,Germany
3592,25,female,20,right,Nonmatching,none,none,NonPerson,381,0.381,1,Germany
3593,25,female,20,right,Nonmatching,none,none,NonPerson,469,0.469,1,Germany
3594,25,female,20,right,Nonmatching,none,none,NonPerson,511,0.511,1,Germany
3595,25,female,20,right,Nonmatching,none,none,NonPerson,312,0.312,1,Germany
3596,25,female,20,right,Nonmatching,none,none,NonPerson,507,0.507,1,Germany
3597,25,female,20,right,Nonmatching,none,none,NonPerson,418,0.418,1,Germany
3598,25,female,20,right,Nonmatching,none,none,NonPerson,441,0.441,1,Germany
3599,25,female,20,right,Nonmatching,none,none,NonPerson,529,0.529,1,Germany
3600,25,female,20,right,Nonmatching,none,none,NonPerson,334,0.334,0,Germany
3601,26,female,39,right,Matching,Bekannter,Acquaintance,Close,592,0.592,1,Germany
3602,26,female,39,right,Matching,Bekannter,Acquaintance,Close,524,0.524,1,Germany
3603,26,female,39,right,Matching,Bekannter,Acquaintance,Close,583,0.583,1,Germany
3604,26,female,39,right,Matching,Bekannter,Acquaintance,Close,533,0.533,1,Germany
3605,26,female,39,right,Matching,Bekannter,Acquaintance,Close,525,0.525,1,Germany
3606,26,female,39,right,Matching,Bekannter,Acquaintance,Close,476,0.476,1,Germany
3607,26,female,39,right,Matching,Bekannter,Acquaintance,Close,4080,4.08,1,Germany
3608,26,female,39,right,Matching,Bekannter,Acquaintance,Close,597,0.597,1,Germany
3609,26,female,39,right,Matching,Bekannter,Acquaintance,Close,593,0.593,1,Germany
3610,26,female,39,right,Matching,Bekannter,Acquaintance,Close,467,0.467,1,Germany
3611,26,female,39,right,Matching,Bekannter,Acquaintance,Close,417,0.417,1,Germany
3612,26,female,39,right,Matching,Bekannter,Acquaintance,Close,467,0.467,1,Germany
3613,26,female,39,right,Matching,Bekannter,Acquaintance,Close,537,0.537,1,Germany
3614,26,female,39,right,Matching,Bekannter,Acquaintance,Close,406,0.406,1,Germany
3615,26,female,39,right,Matching,Bekannter,Acquaintance,Close,415,0.415,1,Germany
3616,26,female,39,right,Matching,Bekannter,Acquaintance,Close,386,0.386,1,Germany
3617,26,female,39,right,Matching,Bekannter,Acquaintance,Close,416,0.416,1,Germany
3618,26,female,39,right,Matching,Bekannter,Acquaintance,Close,651,0.651,1,Germany
3619,26,female,39,right,Matching,Ich,Self,Self,555,0.555,1,Germany
3620,26,female,39,right,Matching,Ich,Self,Self,403,0.403,1,Germany
3621,26,female,39,right,Matching,Ich,Self,Self,530,0.53,1,Germany
3622,26,female,39,right,Matching,Ich,Self,Self,588,0.588,1,Germany
3623,26,female,39,right,Matching,Ich,Self,Self,563,0.563,1,Germany
3624,26,female,39,right,Matching,Ich,Self,Self,520,0.52,1,Germany
3625,26,female,39,right,Matching,Ich,Self,Self,635,0.635,1,Germany
3626,26,female,39,right,Matching,Ich,Self,Self,433,0.433,1,Germany
3627,26,female,39,right,Matching,Ich,Self,Self,339,0.339,1,Germany
3628,26,female,39,right,Matching,Ich,Self,Self,570,0.57,1,Germany
3629,26,female,39,right,Matching,Ich,Self,Self,418,0.418,1,Germany
3630,26,female,39,right,Matching,Ich,Self,Self,625,0.625,1,Germany
3631,26,female,39,right,Matching,Ich,Self,Self,478,0.478,1,Germany
3632,26,female,39,right,Matching,Ich,Self,Self,353,0.353,1,Germany
3633,26,female,39,right,Matching,Ich,Self,Self,611,0.611,1,Germany
3634,26,female,39,right,Matching,Ich,Self,Self,380,0.38,1,Germany
3635,26,female,39,right,Matching,Ich,Self,Self,441,0.441,1,Germany
3636,26,female,39,right,Matching,Ich,Self,Self,413,0.413,1,Germany
3637,26,female,39,right,Matching,Mutter,Mother,Close,527,0.527,1,Germany
3638,26,female,39,right,Matching,Mutter,Mother,Close,820,0.82,1,Germany
3639,26,female,39,right,Matching,Mutter,Mother,Close,580,0.58,1,Germany
3640,26,female,39,right,Matching,Mutter,Mother,Close,536,0.536,1,Germany
3641,26,female,39,right,Matching,Mutter,Mother,Close,794,0.794,1,Germany
3642,26,female,39,right,Matching,Mutter,Mother,Close,612,0.612,1,Germany
3643,26,female,39,right,Matching,Mutter,Mother,Close,743,0.743,1,Germany
3644,26,female,39,right,Matching,Mutter,Mother,Close,467,0.467,1,Germany
3645,26,female,39,right,Matching,Mutter,Mother,Close,584,0.584,1,Germany
3646,26,female,39,right,Matching,Mutter,Mother,Close,473,0.473,1,Germany
3647,26,female,39,right,Matching,Mutter,Mother,Close,470,0.47,1,Germany
3648,26,female,39,right,Matching,Mutter,Mother,Close,416,0.416,1,Germany
3649,26,female,39,right,Matching,Mutter,Mother,Close,556,0.556,1,Germany
3650,26,female,39,right,Matching,Mutter,Mother,Close,458,0.458,1,Germany
3651,26,female,39,right,Matching,Mutter,Mother,Close,459,0.459,1,Germany
3652,26,female,39,right,Matching,Mutter,Mother,Close,496,0.496,1,Germany
3653,26,female,39,right,Matching,Mutter,Mother,Close,507,0.507,1,Germany
3654,26,female,39,right,Matching,Mutter,Mother,Close,480,0.48,1,Germany
3655,26,female,39,right,Matching,none,none,NonPerson,424,0.424,1,Germany
3656,26,female,39,right,Matching,none,none,NonPerson,663,0.663,1,Germany
3657,26,female,39,right,Matching,none,none,NonPerson,535,0.535,1,Germany
3658,26,female,39,right,Matching,none,none,NonPerson,683,0.683,1,Germany
3659,26,female,39,right,Matching,none,none,NonPerson,561,0.561,1,Germany
3660,26,female,39,right,Matching,none,none,NonPerson,424,0.424,1,Germany
3661,26,female,39,right,Matching,none,none,NonPerson,649,0.649,1,Germany
3662,26,female,39,right,Matching,none,none,NonPerson,680,0.68,1,Germany
3663,26,female,39,right,Matching,none,none,NonPerson,626,0.626,1,Germany
3664,26,female,39,right,Matching,none,none,NonPerson,501,0.501,1,Germany
3665,26,female,39,right,Matching,none,none,NonPerson,458,0.458,1,Germany
3666,26,female,39,right,Matching,none,none,NonPerson,610,0.61,1,Germany
3667,26,female,39,right,Matching,none,none,NonPerson,474,0.474,1,Germany
3668,26,female,39,right,Matching,none,none,NonPerson,539,0.539,1,Germany
3669,26,female,39,right,Matching,none,none,NonPerson,439,0.439,1,Germany
3670,26,female,39,right,Matching,none,none,NonPerson,425,0.425,1,Germany
3671,26,female,39,right,Matching,none,none,NonPerson,366,0.366,0,Germany
3672,26,female,39,right,Matching,none,none,NonPerson,461,0.461,1,Germany
3673,26,female,39,right,Nonmatching,Bekannter,Acquaintance,Close,481,0.481,1,Germany
3674,26,female,39,right,Nonmatching,Bekannter,Acquaintance,Close,415,0.415,0,Germany
3675,26,female,39,right,Nonmatching,Bekannter,Acquaintance,Close,581,0.581,1,Germany
3676,26,female,39,right,Nonmatching,Bekannter,Acquaintance,Close,616,0.616,1,Germany
3677,26,female,39,right,Nonmatching,Bekannter,Acquaintance,Close,557,0.557,1,Germany
3678,26,female,39,right,Nonmatching,Bekannter,Acquaintance,Close,539,0.539,1,Germany
3679,26,female,39,right,Nonmatching,Bekannter,Acquaintance,Close,564,0.564,1,Germany
3680,26,female,39,right,Nonmatching,Bekannter,Acquaintance,Close,540,0.54,1,Germany
3681,26,female,39,right,Nonmatching,Bekannter,Acquaintance,Close,555,0.555,1,Germany
3682,26,female,39,right,Nonmatching,Bekannter,Acquaintance,Close,500,0.5,1,Germany
3683,26,female,39,right,Nonmatching,Bekannter,Acquaintance,Close,406,0.406,1,Germany
3684,26,female,39,right,Nonmatching,Bekannter,Acquaintance,Close,583,0.583,1,Germany
3685,26,female,39,right,Nonmatching,Bekannter,Acquaintance,Close,527,0.527,1,Germany
3686,26,female,39,right,Nonmatching,Bekannter,Acquaintance,Close,493,0.493,1,Germany
3687,26,female,39,right,Nonmatching,Bekannter,Acquaintance,Close,592,0.592,1,Germany
3688,26,female,39,right,Nonmatching,Bekannter,Acquaintance,Close,362,0.362,1,Germany
3689,26,female,39,right,Nonmatching,Bekannter,Acquaintance,Close,592,0.592,1,Germany
3690,26,female,39,right,Nonmatching,Bekannter,Acquaintance,Close,507,0.507,1,Germany
3691,26,female,39,right,Nonmatching,Ich,Self,Self,638,0.638,1,Germany
3692,26,female,39,right,Nonmatching,Ich,Self,Self,706,0.706,1,Germany
3693,26,female,39,right,Nonmatching,Ich,Self,Self,654,0.654,1,Germany
3694,26,female,39,right,Nonmatching,Ich,Self,Self,597,0.597,1,Germany
3695,26,female,39,right,Nonmatching,Ich,Self,Self,642,0.642,1,Germany
3696,26,female,39,right,Nonmatching,Ich,Self,Self,497,0.497,1,Germany
3697,26,female,39,right,Nonmatching,Ich,Self,Self,553,0.553,1,Germany
3698,26,female,39,right,Nonmatching,Ich,Self,Self,479,0.479,1,Germany
3699,26,female,39,right,Nonmatching,Ich,Self,Self,481,0.481,1,Germany
3700,26,female,39,right,Nonmatching,Ich,Self,Self,600,0.6,1,Germany
3701,26,female,39,right,Nonmatching,Ich,Self,Self,380,0.38,1,Germany
3702,26,female,39,right,Nonmatching,Ich,Self,Self,427,0.427,1,Germany
3703,26,female,39,right,Nonmatching,Ich,Self,Self,575,0.575,1,Germany
3704,26,female,39,right,Nonmatching,Ich,Self,Self,592,0.592,1,Germany
3705,26,female,39,right,Nonmatching,Ich,Self,Self,525,0.525,1,Germany
3706,26,female,39,right,Nonmatching,Ich,Self,Self,513,0.513,1,Germany
3707,26,female,39,right,Nonmatching,Ich,Self,Self,587,0.587,1,Germany
3708,26,female,39,right,Nonmatching,Ich,Self,Self,519,0.519,1,Germany
3709,26,female,39,right,Nonmatching,Mutter,Mother,Close,808,0.808,1,Germany
3710,26,female,39,right,Nonmatching,Mutter,Mother,Close,484,0.484,1,Germany
3711,26,female,39,right,Nonmatching,Mutter,Mother,Close,1016,1.016,1,Germany
3712,26,female,39,right,Nonmatching,Mutter,Mother,Close,561,0.561,1,Germany
3713,26,female,39,right,Nonmatching,Mutter,Mother,Close,594,0.594,1,Germany
3714,26,female,39,right,Nonmatching,Mutter,Mother,Close,408,0.408,1,Germany
3715,26,female,39,right,Nonmatching,Mutter,Mother,Close,651,0.651,1,Germany
3716,26,female,39,right,Nonmatching,Mutter,Mother,Close,384,0.384,1,Germany
3717,26,female,39,right,Nonmatching,Mutter,Mother,Close,480,0.48,1,Germany
3718,26,female,39,right,Nonmatching,Mutter,Mother,Close,560,0.56,1,Germany
3719,26,female,39,right,Nonmatching,Mutter,Mother,Close,403,0.403,1,Germany
3720,26,female,39,right,Nonmatching,Mutter,Mother,Close,1134,1.134,1,Germany
3721,26,female,39,right,Nonmatching,Mutter,Mother,Close,379,0.379,1,Germany
3722,26,female,39,right,Nonmatching,Mutter,Mother,Close,424,0.424,1,Germany
3723,26,female,39,right,Nonmatching,Mutter,Mother,Close,516,0.516,1,Germany
3724,26,female,39,right,Nonmatching,Mutter,Mother,Close,452,0.452,1,Germany
3725,26,female,39,right,Nonmatching,Mutter,Mother,Close,502,0.502,1,Germany
3726,26,female,39,right,Nonmatching,Mutter,Mother,Close,488,0.488,1,Germany
3727,26,female,39,right,Nonmatching,none,none,NonPerson,1026,1.026,1,Germany
3728,26,female,39,right,Nonmatching,none,none,NonPerson,711,0.711,1,Germany
3729,26,female,39,right,Nonmatching,none,none,NonPerson,608,0.608,1,Germany
3730,26,female,39,right,Nonmatching,none,none,NonPerson,554,0.554,1,Germany
3731,26,female,39,right,Nonmatching,none,none,NonPerson,799,0.799,1,Germany
3732,26,female,39,right,Nonmatching,none,none,NonPerson,566,0.566,1,Germany
3733,26,female,39,right,Nonmatching,none,none,NonPerson,515,0.515,1,Germany
3734,26,female,39,right,Nonmatching,none,none,NonPerson,635,0.635,1,Germany
3735,26,female,39,right,Nonmatching,none,none,NonPerson,539,0.539,1,Germany
3736,26,female,39,right,Nonmatching,none,none,NonPerson,437,0.437,1,Germany
3737,26,female,39,right,Nonmatching,none,none,NonPerson,415,0.415,1,Germany
3738,26,female,39,right,Nonmatching,none,none,NonPerson,517,0.517,1,Germany
3739,26,female,39,right,Nonmatching,none,none,NonPerson,546,0.546,1,Germany
3740,26,female,39,right,Nonmatching,none,none,NonPerson,568,0.568,1,Germany
3741,26,female,39,right,Nonmatching,none,none,NonPerson,458,0.458,1,Germany
3742,26,female,39,right,Nonmatching,none,none,NonPerson,506,0.506,1,Germany
3743,26,female,39,right,Nonmatching,none,none,NonPerson,454,0.454,1,Germany
3744,26,female,39,right,Nonmatching,none,none,NonPerson,623,0.623,1,Germany
3745,27,female,21,right,Matching,Bekannter,Acquaintance,Close,534,0.534,1,Germany
3746,27,female,21,right,Matching,Bekannter,Acquaintance,Close,522,0.522,1,Germany
3747,27,female,21,right,Matching,Bekannter,Acquaintance,Close,584,0.584,1,Germany
3748,27,female,21,right,Matching,Bekannter,Acquaintance,Close,482,0.482,1,Germany
3749,27,female,21,right,Matching,Bekannter,Acquaintance,Close,486,0.486,1,Germany
3750,27,female,21,right,Matching,Bekannter,Acquaintance,Close,623,0.623,1,Germany
3751,27,female,21,right,Matching,Bekannter,Acquaintance,Close,534,0.534,1,Germany
3752,27,female,21,right,Matching,Bekannter,Acquaintance,Close,445,0.445,1,Germany
3753,27,female,21,right,Matching,Bekannter,Acquaintance,Close,734,0.734,1,Germany
3754,27,female,21,right,Matching,Bekannter,Acquaintance,Close,553,0.553,1,Germany
3755,27,female,21,right,Matching,Bekannter,Acquaintance,Close,999,0.999,1,Germany
3756,27,female,21,right,Matching,Bekannter,Acquaintance,Close,421,0.421,1,Germany
3757,27,female,21,right,Matching,Bekannter,Acquaintance,Close,622,0.622,1,Germany
3758,27,female,21,right,Matching,Bekannter,Acquaintance,Close,991,0.991,1,Germany
3759,27,female,21,right,Matching,Bekannter,Acquaintance,Close,736,0.736,1,Germany
3760,27,female,21,right,Matching,Bekannter,Acquaintance,Close,610,0.61,1,Germany
3761,27,female,21,right,Matching,Bekannter,Acquaintance,Close,653,0.653,1,Germany
3762,27,female,21,right,Matching,Bekannter,Acquaintance,Close,466,0.466,1,Germany
3763,27,female,21,right,Matching,Ich,Self,Self,838,0.838,1,Germany
3764,27,female,21,right,Matching,Ich,Self,Self,384,0.384,1,Germany
3765,27,female,21,right,Matching,Ich,Self,Self,360,0.36,1,Germany
3766,27,female,21,right,Matching,Ich,Self,Self,609,0.609,1,Germany
3767,27,female,21,right,Matching,Ich,Self,Self,457,0.457,1,Germany
